EXPOCODE,Ship_Name,Year_UTC,Month_UTC,Day_UTC,Time_UTC,Station_ID,Latitude,Longitude,Depth,CTDTEMP_ITS90,CTDTEMP_flag,Salinity_PSS78,Salinity_flag,DIC,DIC_flag,TA,TA_flag
,,,,,,,decimal degrees,decimal degres,m,deg_C,,,,umol/kg,,umol/kg,
33RL20170106,RV REUBEN LASKER,2017,1,20,00:00:00,080.0 051.0,34.4500,-120.5239,64.0,11.640,2,33.430,2,2116.5,2,2225.3,2
33RL20170106,RV REUBEN LASKER,2017,1,20,00:00:00,080.0 051.0,34.4500,-120.5239,50.0,12.771,2,33.361,2,2076.5,2,2225.2,2
33RL20170106,RV REUBEN LASKER,2017,1,20,00:00:00,080.0 051.0,34.4500,-120.5239,30.0,13.575,2,33.316,2,2047.0,2,2225.2,2
33RL20170106,RV REUBEN LASKER,2017,1,20,00:00:00,080.0 051.0,34.4500,-120.5239,2.0,13.950,2,33.305,2,2032.7,2,2224.7,2
33RL20170106,RV REUBEN LASKER,2017,1,20,00:00:00,080.0 051.0,34.4500,-120.5239,3.0,NaN,2,NaN,2,2039.2,2,2230.2,2
33RL20170106,RV REUBEN LASKER,2017,1,20,00:00:00,080.0 055.0,34.3167,-120.8024,515.0,6.484,2,34.264,2,2312.8,2,2312.3,2
33RL20170106,RV REUBEN LASKER,2017,1,20,00:00:00,080.0 055.0,34.3167,-120.8024,320.0,7.818,2,34.196,2,2269.3,2,2286.9,2
33RL20170106,RV REUBEN LASKER,2017,1,20,00:00:00,080.0 055.0,34.3167,-120.8024,230.0,8.617,2,34.117,2,2242.1,2,2273.6,2
33RL20170106,RV REUBEN LASKER,2017,1,20,00:00:00,080.0 055.0,34.3167,-120.8024,170.0,9.232,2,34.036,2,2214.6,2,2266.1,2
33RL20170106,RV REUBEN LASKER,2017,1,20,00:00:00,080.0 055.0,34.3167,-120.8024,101.0,10.077,2,33.682,2,2162.5,2,2238.1,2
33RL20170106,RV REUBEN LASKER,2017,1,20,00:00:00,080.0 055.0,34.3167,-120.8024,50.0,12.293,2,33.391,2,2086.7,2,2230.7,2
33RL20170106,RV REUBEN LASKER,2017,1,20,00:00:00,080.0 055.0,34.3167,-120.8024,30.0,13.594,2,33.320,2,2037.3,2,2226.8,2
33RL20170106,RV REUBEN LASKER,2017,1,20,00:00:00,080.0 055.0,34.3167,-120.8024,2.0,13.644,2,33.322,2,2037.2,2,2224.5,2
33RL20170106,RV REUBEN LASKER,2017,1,20,00:00:00,080.0 060.0,34.1500,-121.1500,515.0,6.096,2,34.297,2,2319.4,2,2318.1,2
33RL20170106,RV REUBEN LASKER,2017,1,20,00:00:00,080.0 060.0,34.1500,-121.1500,321.0,7.265,2,34.176,2,2269.8,2,2289.2,2
33RL20170106,RV REUBEN LASKER,2017,1,20,00:00:00,080.0 060.0,34.1500,-121.1500,231.0,8.350,2,34.076,2,2236.0,2,2270.2,2
33RL20170106,RV REUBEN LASKER,2017,1,20,00:00:00,080.0 060.0,34.1500,-121.1500,170.0,9.049,2,33.930,2,2202.9,2,2255.3,2
33RL20170106,RV REUBEN LASKER,2017,1,20,00:00:00,080.0 060.0,34.1500,-121.1500,101.0,10.380,2,33.473,2,2133.2,2,2225.7,2
33RL20170106,RV REUBEN LASKER,2017,1,20,00:00:00,080.0 060.0,34.1500,-121.1500,50.0,13.634,2,33.314,2,2029.9,2,2225.3,2
33RL20170106,RV REUBEN LASKER,2017,1,20,00:00:00,080.0 060.0,34.1500,-121.1500,30.0,13.724,2,33.197,2,2015.4,2,2220.3,2
33RL20170106,RV REUBEN LASKER,2017,1,20,00:00:00,080.0 060.0,34.1500,-121.1500,2.0,13.741,2,33.158,2,2008.3,2,2215.7,2
33RL20170106,RV REUBEN LASKER,2017,1,20,00:00:00,080.0 070.0,33.8167,-121.8430,515.0,5.357,2,34.234,2,2329.5,2,2320.4,2
33RL20170106,RV REUBEN LASKER,2017,1,20,00:00:00,080.0 070.0,33.8167,-121.8430,321.0,6.461,2,34.060,2,2275.0,2,2285.5,2
33RL20170106,RV REUBEN LASKER,2017,1,20,00:00:00,080.0 070.0,33.8167,-121.8430,230.0,7.544,2,33.986,2,2212.5,2,2267.4,2
33RL20170106,RV REUBEN LASKER,2017,1,20,00:00:00,080.0 070.0,33.8167,-121.8430,170.0,8.478,2,33.926,2,2162.0,2,2255.0,2
33RL20170106,RV REUBEN LASKER,2017,1,20,00:00:00,080.0 070.0,33.8167,-121.8430,100.0,9.748,2,33.718,2,2173.4,3,2262.7,2
33RL20170106,RV REUBEN LASKER,2017,1,20,00:00:00,080.0 070.0,33.8167,-121.8430,50.0,12.243,2,33.304,2,2063.3,2,2219.7,2
33RL20170106,RV REUBEN LASKER,2017,1,20,00:00:00,080.0 070.0,33.8167,-121.8430,28.0,13.547,2,33.198,2,2011.5,2,2218.2,2
33RL20170106,RV REUBEN LASKER,2017,1,20,00:00:00,080.0 070.0,33.8167,-121.8430,2.0,13.632,2,33.174,2,2003.1,2,2216.4,2
33RL20170106,RV REUBEN LASKER,2017,1,20,00:00:00,080.0 080.0,33.4833,-122.5333,517.0,5.193,2,34.205,2,2333.4,2,2319.6,2
33RL20170106,RV REUBEN LASKER,2017,1,20,00:00:00,080.0 080.0,33.4833,-122.5333,320.0,6.417,2,33.975,3,2248.3,2,2277.1,2
33RL20170106,RV REUBEN LASKER,2017,1,20,00:00:00,080.0 080.0,33.4833,-122.5333,230.0,7.722,2,33.964,2,2206.3,2,2266.4,2
33RL20170106,RV REUBEN LASKER,2017,1,20,00:00:00,080.0 080.0,33.4833,-122.5333,170.0,8.658,2,33.852,2,2166.2,2,2249.8,2
33RL20170106,RV REUBEN LASKER,2017,1,20,00:00:00,080.0 080.0,33.4833,-122.5333,101.0,10.810,2,33.365,2,2090.3,2,2217.3,2
33RL20170106,RV REUBEN LASKER,2017,1,20,00:00:00,080.0 080.0,33.4833,-122.5333,50.0,14.275,2,33.036,2,1999.7,2,2205.8,2
33RL20170106,RV REUBEN LASKER,2017,1,20,00:00:00,080.0 080.0,33.4833,-122.5333,40.0,14.475,2,33.022,2,1997.5,2,2204.8,2
33RL20170106,RV REUBEN LASKER,2017,1,20,00:00:00,080.0 080.0,33.4833,-122.5333,30.0,14.510,2,33.020,2,1995.4,2,2204.5,2
33RL20170106,RV REUBEN LASKER,2017,1,20,00:00:00,080.0 080.0,33.4833,-122.5333,2.0,14.695,2,33.026,2,1999.9,2,2215.6,2
33RL20170106,RV REUBEN LASKER,2017,1,20,00:00:00,080.0 090.0,33.1500,-123.2210,516.0,5.420,2,34.194,2,2328.9,2,2316.6,2
33RL20170106,RV REUBEN LASKER,2017,1,20,00:00:00,080.0 090.0,33.1500,-123.2210,319.0,6.921,2,34.024,2,2254.2,2,2282.0,2
33RL20170106,RV REUBEN LASKER,2017,1,20,00:00:00,080.0 090.0,33.1500,-123.2210,230.0,8.654,2,34.070,2,2234.1,2,2268.7,2
33RL20170106,RV REUBEN LASKER,2017,1,20,00:00:00,080.0 090.0,33.1500,-123.2210,170.0,8.910,2,33.783,2,2161.0,2,2248.2,2
33RL20170106,RV REUBEN LASKER,2017,1,20,00:00:00,080.0 090.0,33.1500,-123.2210,100.0,11.512,2,33.218,2,2054.8,2,2210.8,2
33RL20170106,RV REUBEN LASKER,2017,1,20,00:00:00,080.0 090.0,33.1500,-123.2210,51.0,14.403,2,33.001,2,2000.2,2,2216.6,2
33RL20170106,RV REUBEN LASKER,2017,1,20,00:00:00,080.0 090.0,33.1500,-123.2210,30.0,14.457,2,33.002,2,1998.5,2,2206.5,2
33RL20170106,RV REUBEN LASKER,2017,1,20,00:00:00,080.0 090.0,33.1500,-123.2210,2.0,15.730,2,33.255,2,2000.9,2,2219.5,2
33RL20170106,RV REUBEN LASKER,2017,1,20,00:00:00,080.0 090.0,33.1500,-123.2210,3.0,NaN,2,NaN,2,2007.8,2,2220.7,2
33RL20170106,RV REUBEN LASKER,2017,1,20,00:00:00,080.0 100.0,32.8167,-123.9060,515.0,5.454,2,34.207,2,2320.5,2,2325.2,2
33RL20170106,RV REUBEN LASKER,2017,1,20,00:00:00,080.0 100.0,32.8167,-123.9060,320.0,6.807,2,34.071,2,2265.2,2,2284.8,2
33RL20170106,RV REUBEN LASKER,2017,1,20,00:00:00,080.0 100.0,32.8167,-123.9060,230.0,7.992,2,34.016,2,2220.1,2,2266.9,2
33RL20170106,RV REUBEN LASKER,2017,1,20,00:00:00,080.0 100.0,32.8167,-123.9060,170.0,8.964,2,33.884,2,2193.6,2,2252.9,2
33RL20170106,RV REUBEN LASKER,2017,1,20,00:00:00,080.0 100.0,32.8167,-123.9060,101.0,10.512,2,33.414,2,2128.4,2,2222.6,2
33RL20170106,RV REUBEN LASKER,2017,1,20,00:00:00,080.0 100.0,32.8167,-123.9060,50.0,14.940,2,33.214,2,2011.2,2,2219.8,2
33RL20170106,RV REUBEN LASKER,2017,1,20,00:00:00,080.0 100.0,32.8167,-123.9060,30.0,15.091,2,33.210,2,2010.0,2,2219.9,2
33RL20170106,RV REUBEN LASKER,2017,1,20,00:00:00,080.0 100.0,32.8167,-123.9060,2.0,15.107,2,33.211,2,2009.7,2,2221.6,2
33RL20170106,RV REUBEN LASKER,2017,1,20,00:00:00,080.0 100.1,32.8133,-123.9128,515.0,5.454,2,34.207,2,2324.0,2,2322.4,2
33RL20170106,RV REUBEN LASKER,2017,1,20,00:00:00,080.0 100.1,32.8133,-123.9128,2.0,15.107,2,33.211,2,2011.0,2,2220.8,2
33RL20170106,RV REUBEN LASKER,2017,1,20,00:00:00,081.8 046.9,34.2749,-120.0252,516.0,6.626,2,34.250,2,2341.1,2,2329.6,2
33RL20170106,RV REUBEN LASKER,2017,1,20,00:00:00,081.8 046.9,34.2749,-120.0252,320.0,7.835,2,34.194,2,2285.5,2,2289.8,2
33RL20170106,RV REUBEN LASKER,2017,1,20,00:00:00,081.8 046.9,34.2749,-120.0252,230.0,8.788,2,34.120,2,2239.5,2,2273.4,2
33RL20170106,RV REUBEN LASKER,2017,1,20,00:00:00,081.8 046.9,34.2749,-120.0252,171.0,9.106,2,34.049,2,2224.6,2,2266.2,2
33RL20170106,RV REUBEN LASKER,2017,1,20,00:00:00,081.8 046.9,34.2749,-120.0252,100.0,10.008,2,33.742,2,2175.0,2,2243.0,2
33RL20170106,RV REUBEN LASKER,2017,1,20,00:00:00,081.8 046.9,34.2749,-120.0252,50.0,12.306,2,33.382,2,2096.3,2,2223.0,2
33RL20170106,RV REUBEN LASKER,2017,1,20,00:00:00,081.8 046.9,34.2749,-120.0252,30.0,13.749,2,33.309,2,2023.7,2,2263.0,3
33RL20170106,RV REUBEN LASKER,2017,1,20,00:00:00,081.8 046.9,34.2749,-120.0252,2.0,14.093,2,33.303,2,2023.9,2,2224.6,2
33RL20170106,RV REUBEN LASKER,2017,1,20,00:00:00,083.3 040.5,34.2284,-119.4043,2.0,14.398,2,33.238,2,2023.7,2,2222.0,2
33RL20170106,RV REUBEN LASKER,2017,1,20,00:00:00,083.3 040.6,34.2251,-119.4112,26.0,14.028,2,33.276,2,2046.9,2,2222.7,2
33RL20170106,RV REUBEN LASKER,2017,1,20,00:00:00,083.3 040.6,34.2251,-119.4112,2.0,14.398,2,33.238,2,2022.7,2,2221.6,2
33RL20170106,RV REUBEN LASKER,2017,1,20,00:00:00,083.3 042.0,34.1784,-119.5085,30.0,14.411,2,33.296,2,2021.7,2,2224.4,2
33RL20170106,RV REUBEN LASKER,2017,1,20,00:00:00,083.3 042.0,34.1784,-119.5085,2.0,14.560,2,33.257,2,2018.5,2,2223.4,2
33RL20170106,RV REUBEN LASKER,2017,1,20,00:00:00,083.3 090.0,32.5784,-122.8117,3.0,NaN,2,NaN,2,2011.8,2,2219.3,2
33RL20170106,RV REUBEN LASKER,2017,1,20,00:00:00,086.7 033.0,33.8895,-118.4903,30.0,13.864,2,33.258,2,2066.2,2,2225.1,2
33RL20170106,RV REUBEN LASKER,2017,1,20,00:00:00,086.7 033.0,33.8895,-118.4903,2.0,14.839,2,33.179,2,2001.2,2,2219.4,2
33RL20170106,RV REUBEN LASKER,2017,1,20,00:00:00,086.7 033.0,33.8895,-118.4903,3.0,NaN,2,NaN,2,2006.7,2,2222.5,2
33RL20170106,RV REUBEN LASKER,2017,1,20,00:00:00,086.7 035.0,33.8229,-118.6287,516.0,6.502,2,34.284,2,2312.0,2,2318.4,2
33RL20170106,RV REUBEN LASKER,2017,1,20,00:00:00,086.7 035.0,33.8229,-118.6287,322.0,8.066,2,34.176,2,2258.1,2,2282.7,2
33RL20170106,RV REUBEN LASKER,2017,1,20,00:00:00,086.7 035.0,33.8229,-118.6287,231.0,9.034,2,34.081,2,2223.7,2,2267.7,2
33RL20170106,RV REUBEN LASKER,2017,1,20,00:00:00,086.7 035.0,33.8229,-118.6287,170.0,9.521,2,33.962,2,2200.6,2,2257.7,2
33RL20170106,RV REUBEN LASKER,2017,1,20,00:00:00,086.7 035.0,33.8229,-118.6287,100.0,10.578,2,33.591,2,2154.2,2,2233.4,2
33RL20170106,RV REUBEN LASKER,2017,1,20,00:00:00,086.7 035.0,33.8229,-118.6287,50.0,12.383,2,33.333,2,2094.2,2,2222.6,2
33RL20170106,RV REUBEN LASKER,2017,1,20,00:00:00,086.7 035.0,33.8229,-118.6287,30.0,14.096,2,33.285,2,2045.7,2,2222.0,2
33RL20170106,RV REUBEN LASKER,2017,1,20,00:00:00,086.7 035.0,33.8229,-118.6287,3.0,15.018,2,33.166,2,1999.9,2,2219.4,2
33RL20170106,RV REUBEN LASKER,2017,1,20,00:00:00,086.7 100.0,31.6562,-123.0694,3.0,NaN,2,NaN,2,2004.5,2,2216.4,2
33RL20170106,RV REUBEN LASKER,2017,1,20,00:00:00,090.0 028.0,33.4846,-117.7681,30.0,14.725,2,33.279,2,2025.7,2,2226.3,2
33RL20170106,RV REUBEN LASKER,2017,1,20,00:00:00,090.0 028.0,33.4846,-117.7681,1.0,15.210,2,33.223,2,1992.8,2,2221.6,2
33RL20170106,RV REUBEN LASKER,2017,1,20,00:00:00,090.0 028.0,33.4846,-117.7681,3.0,NaN,2,NaN,2,2006.6,2,2222.7,2
33RL20170106,RV REUBEN LASKER,2017,1,20,00:00:00,090.0 030.0,33.4179,-117.9058,517.0,6.299,2,34.296,2,2314.0,2,2315.4,2
33RL20170106,RV REUBEN LASKER,2017,1,20,00:00:00,090.0 030.0,33.4179,-117.9058,320.0,7.859,2,34.200,2,2263.9,2,2286.2,2
33RL20170106,RV REUBEN LASKER,2017,1,20,00:00:00,090.0 030.0,33.4179,-117.9058,231.0,8.848,2,34.137,2,2232.6,2,2279.6,2
33RL20170106,RV REUBEN LASKER,2017,1,20,00:00:00,090.0 030.0,33.4179,-117.9058,170.0,9.388,2,33.933,2,2192.7,2,2254.0,2
33RL20170106,RV REUBEN LASKER,2017,1,20,00:00:00,090.0 030.0,33.4179,-117.9058,100.0,10.527,2,33.543,2,2136.1,2,2229.8,2
33RL20170106,RV REUBEN LASKER,2017,1,20,00:00:00,090.0 030.0,33.4179,-117.9058,49.0,13.652,2,33.303,2,2058.4,2,2222.1,2
33RL20170106,RV REUBEN LASKER,2017,1,20,00:00:00,090.0 030.0,33.4179,-117.9058,33.0,15.177,2,33.334,2,2019.3,2,2227.2,2
33RL20170106,RV REUBEN LASKER,2017,1,20,00:00:00,090.0 030.0,33.4179,-117.9058,2.0,15.440,2,33.331,2,2007.9,2,2227.2,2
33RL20170106,RV REUBEN LASKER,2017,1,20,00:00:00,090.0 037.0,33.1846,-118.3871,30.0,14.471,2,33.284,2,2024.8,2,2225.0,2
33RL20170106,RV REUBEN LASKER,2017,1,20,00:00:00,090.0 037.0,33.1846,-118.3871,2.0,14.836,2,33.231,2,2006.1,2,2221.0,2
33RL20170106,RV REUBEN LASKER,2017,1,20,00:00:00,090.0 037.1,33.1813,-118.3939,2.0,14.836,2,33.231,2,2007.0,2,2220.9,2
33RL20170106,RV REUBEN LASKER,2017,1,20,00:00:00,090.0 045.0,32.9179,-118.9355,30.0,14.331,2,33.359,2,2027.8,2,2228.2,2
33RL20170106,RV REUBEN LASKER,2017,1,20,00:00:00,090.0 045.0,32.9179,-118.9355,2.0,15.293,2,33.343,2,2009.8,2,2228.4,2
33RL20170106,RV REUBEN LASKER,2017,1,20,00:00:00,090.0 053.0,32.6513,-119.4823,515.0,6.030,2,34.295,2,2320.2,2,2318.8,2
33RL20170106,RV REUBEN LASKER,2017,1,20,00:00:00,090.0 053.0,32.6513,-119.4823,320.0,7.460,2,34.189,2,2274.1,2,2288.8,2
33RL20170106,RV REUBEN LASKER,2017,1,20,00:00:00,090.0 053.0,32.6513,-119.4823,231.0,8.237,2,34.060,2,2231.0,2,2268.5,2
33RL20170106,RV REUBEN LASKER,2017,1,20,00:00:00,090.0 053.0,32.6513,-119.4823,171.0,9.060,2,33.944,2,2206.0,2,NaN,2
33RL20170106,RV REUBEN LASKER,2017,1,20,00:00:00,090.0 053.0,32.6513,-119.4823,100.0,10.476,2,33.472,2,2128.4,2,NaN,2
33RL20170106,RV REUBEN LASKER,2017,1,20,00:00:00,090.0 053.0,32.6513,-119.4823,51.0,14.032,2,33.352,2,2026.3,2,NaN,2
33RL20170106,RV REUBEN LASKER,2017,1,20,00:00:00,090.0 053.0,32.6513,-119.4823,30.0,14.336,2,33.341,2,2017.8,2,NaN,2
33RL20170106,RV REUBEN LASKER,2017,1,20,00:00:00,090.0 053.0,32.6513,-119.4823,2.0,15.720,2,33.353,2,2013.7,2,NaN,2
33RL20170106,RV REUBEN LASKER,2017,1,20,00:00:00,090.0 053.1,32.6479,-119.4891,515.0,6.030,2,34.295,2,2316.0,2,2318.3,2
33RL20170106,RV REUBEN LASKER,2017,1,20,00:00:00,090.0 053.1,32.6479,-119.4891,2.0,15.720,2,33.353,2,2009.7,2,NaN,2
33RL20170106,RV REUBEN LASKER,2017,1,20,00:00:00,090.0 060.0,32.4179,-119.9593,515.0,6.237,2,34.300,2,2319.8,2,NaN,2
33RL20170106,RV REUBEN LASKER,2017,1,20,00:00:00,090.0 060.0,32.4179,-119.9593,321.0,7.746,2,34.193,2,2274.1,2,NaN,2
33RL20170106,RV REUBEN LASKER,2017,1,20,00:00:00,090.0 060.0,32.4179,-119.9593,230.0,8.692,2,34.071,2,2217.2,2,NaN,2
33RL20170106,RV REUBEN LASKER,2017,1,20,00:00:00,090.0 060.0,32.4179,-119.9593,171.0,9.391,2,33.876,2,2185.7,2,NaN,2
33RL20170106,RV REUBEN LASKER,2017,1,20,00:00:00,090.0 060.0,32.4179,-119.9593,101.0,11.209,2,33.449,2,2112.9,2,NaN,2
33RL20170106,RV REUBEN LASKER,2017,1,20,00:00:00,090.0 060.0,32.4179,-119.9593,47.0,14.659,2,33.335,2,2027.4,2,NaN,2
33RL20170106,RV REUBEN LASKER,2017,1,20,00:00:00,090.0 060.0,32.4179,-119.9593,31.0,15.394,2,33.371,2,2013.5,2,NaN,2
33RL20170106,RV REUBEN LASKER,2017,1,20,00:00:00,090.0 060.0,32.4179,-119.9593,2.0,15.948,2,33.365,2,2010.3,2,NaN,2
33RL20170106,RV REUBEN LASKER,2017,1,20,00:00:00,090.0 080.0,31.7513,-121.3156,3.0,NaN,2,NaN,2,2004.8,2,2224.5,2
33RL20170106,RV REUBEN LASKER,2017,1,20,00:00:00,090.0 090.0,31.4179,-121.9900,516.0,5.838,2,34.234,2,2318.1,2,NaN,2
33RL20170106,RV REUBEN LASKER,2017,1,20,00:00:00,090.0 090.0,31.4179,-121.9900,320.0,7.246,2,34.111,2,2269.7,2,NaN,2
33RL20170106,RV REUBEN LASKER,2017,1,20,00:00:00,090.0 090.0,31.4179,-121.9900,230.0,8.414,2,34.014,2,2215.1,2,NaN,2
33RL20170106,RV REUBEN LASKER,2017,1,20,00:00:00,090.0 090.0,31.4179,-121.9900,170.0,9.059,2,33.767,2,2160.2,2,NaN,2
33RL20170106,RV REUBEN LASKER,2017,1,20,00:00:00,090.0 090.0,31.4179,-121.9900,100.0,11.725,2,33.216,2,2065.1,2,2211.6,2
33RL20170106,RV REUBEN LASKER,2017,1,20,00:00:00,090.0 090.0,31.4179,-121.9900,50.0,15.499,2,33.215,2,2010.2,2,2220.6,2
33RL20170106,RV REUBEN LASKER,2017,1,20,00:00:00,090.0 090.0,31.4179,-121.9900,25.0,15.843,2,33.194,2,2003.9,2,2218.8,2
33RL20170106,RV REUBEN LASKER,2017,1,20,00:00:00,090.0 090.0,31.4179,-121.9900,2.0,16.283,2,33.185,2,1996.2,2,2219.8,2
33RL20170106,RV REUBEN LASKER,2017,1,20,00:00:00,090.0 090.1,31.4146,-121.9967,516.0,5.838,2,34.234,2,2317.1,2,NaN,2
33RL20170106,RV REUBEN LASKER,2017,1,20,00:00:00,090.0 090.1,31.4146,-121.9967,2.0,16.283,2,33.185,2,2002.3,2,2218.0,2
33RL20170106,RV REUBEN LASKER,2017,1,20,00:00:00,090.0 120.0,30.4179,-123.9989,25.0,17.710,2,33.448,2,2008.8,2,2235.6,2
33RL20170106,RV REUBEN LASKER,2017,1,20,00:00:00,090.0 120.0,30.4179,-123.9989,2.0,17.709,2,33.426,2,2007.8,2,2231.6,2
33RL20170106,RV REUBEN LASKER,2017,1,20,00:00:00,090.0 120.0,30.4179,-123.9989,3.0,NaN,2,NaN,2,2009.3,2,2232.0,2
33RL20170106,RV REUBEN LASKER,2017,1,20,00:00:00,093.3 028.0,32.9130,-117.3944,30.0,15.022,2,33.324,2,2029.5,2,2226.6,2
33RL20170106,RV REUBEN LASKER,2017,1,20,00:00:00,093.3 028.0,32.9130,-117.3944,2.0,15.375,2,33.343,2,2014.8,2,2228.1,2
33RL20170106,RV REUBEN LASKER,2017,1,20,00:00:00,093.3 030.0,32.8464,-117.5312,515.0,6.443,2,34.287,2,2307.1,2,2320.7,2
33RL20170106,RV REUBEN LASKER,2017,1,20,00:00:00,093.3 030.0,32.8464,-117.5312,320.0,8.211,2,34.210,2,2258.2,2,2283.5,2
33RL20170106,RV REUBEN LASKER,2017,1,20,00:00:00,093.3 030.0,32.8464,-117.5312,230.0,9.258,2,34.139,2,2226.3,2,2271.0,2
33RL20170106,RV REUBEN LASKER,2017,1,20,00:00:00,093.3 030.0,32.8464,-117.5312,170.0,9.856,2,33.968,2,2218.8,2,2259.8,2
33RL20170106,RV REUBEN LASKER,2017,1,20,00:00:00,093.3 030.0,32.8464,-117.5312,100.0,10.992,2,33.588,2,2142.9,2,2234.6,2
33RL20170106,RV REUBEN LASKER,2017,1,20,00:00:00,093.3 030.0,32.8464,-117.5312,50.0,12.527,2,33.382,2,2099.4,2,2224.9,2
33RL20170106,RV REUBEN LASKER,2017,1,20,00:00:00,093.3 030.0,32.8464,-117.5312,30.0,14.790,2,33.327,2,2030.0,2,2224.8,2
33RL20170106,RV REUBEN LASKER,2017,1,20,00:00:00,093.3 030.0,32.8464,-117.5312,2.0,15.334,2,33.340,2,2010.6,2,2228.9,2
33RL20170106,RV REUBEN LASKER,2017,1,20,00:00:00,093.3 045.0,32.3464,-118.5542,3.0,NaN,2,NaN,2,2014.4,2,2232.7,2
33RL20170106,RV REUBEN LASKER,2017,1,20,00:00:00,093.3 090.0,30.8464,-121.5896,3.0,NaN,2,NaN,2,2010.6,2,2225.0,2
325S20170329,RV BELL M SHIMADA,2017,4,20,00:00:00,076.7 049.0,35.0882,-120.7774,3.0,NaN,2,NaN,2,2097.7,2,2233.0,2
325S20170329,RV BELL M SHIMADA,2017,4,20,00:00:00,076.7 070.0,34.3882,-122.2461,3.0,NaN,2,NaN,2,2006.2,2,2209.7,2
325S20170329,RV BELL M SHIMADA,2017,4,20,00:00:00,076.7 100.0,33.3882,-124.3229,3.0,NaN,2,NaN,2,1998.1,2,2198.9,2
325S20170329,RV BELL M SHIMADA,2017,4,20,00:00:00,080.0 050.5,34.4667,-120.4891,3.0,NaN,2,NaN,2,2165.0,2,2240.1,2
325S20170329,RV BELL M SHIMADA,2017,4,20,00:00:00,080.0 051.0,34.4500,-120.5239,60.3,9.906,2,33.817,2,2192.7,2,2247.9,2
325S20170329,RV BELL M SHIMADA,2017,4,20,00:00:00,080.0 051.0,34.4500,-120.5239,50.1,9.934,2,33.799,2,2185.8,2,2244.8,2
325S20170329,RV BELL M SHIMADA,2017,4,20,00:00:00,080.0 051.0,34.4500,-120.5239,32.1,10.077,2,33.764,2,2182.3,2,2243.7,2
325S20170329,RV BELL M SHIMADA,2017,4,20,00:00:00,080.0 051.0,34.4500,-120.5239,2.2,11.200,2,33.630,2,2144.2,2,2239.0,2
325S20170329,RV BELL M SHIMADA,2017,4,20,00:00:00,080.0 055.0,34.3167,-120.8024,516.6,6.176,2,34.288,2,2315.8,2,2334.9,2
325S20170329,RV BELL M SHIMADA,2017,4,20,00:00:00,080.0 055.0,34.3167,-120.8024,321.0,7.439,2,34.193,2,2275.7,2,2290.1,2
325S20170329,RV BELL M SHIMADA,2017,4,20,00:00:00,080.0 055.0,34.3167,-120.8024,230.7,8.036,2,34.104,2,2248.6,2,2286.1,2
325S20170329,RV BELL M SHIMADA,2017,4,20,00:00:00,080.0 055.0,34.3167,-120.8024,170.7,8.528,2,34.020,2,2221.9,2,2264.1,2
325S20170329,RV BELL M SHIMADA,2017,4,20,00:00:00,080.0 055.0,34.3167,-120.8024,99.8,9.634,2,33.806,2,2186.4,2,2246.8,2
325S20170329,RV BELL M SHIMADA,2017,4,20,00:00:00,080.0 055.0,34.3167,-120.8024,50.2,11.208,2,33.569,2,2127.1,2,2234.4,2
325S20170329,RV BELL M SHIMADA,2017,4,20,00:00:00,080.0 055.0,34.3167,-120.8024,30.1,12.522,2,33.514,2,2062.4,2,2238.7,2
325S20170329,RV BELL M SHIMADA,2017,4,20,00:00:00,080.0 055.0,34.3167,-120.8024,2.3,12.812,2,33.516,2,2037.1,4,2333.0,4
325S20170329,RV BELL M SHIMADA,2017,4,20,00:00:00,080.0 060.0,34.1500,-121.1500,515.9,5.995,2,34.303,2,2323.2,2,2320.4,2
325S20170329,RV BELL M SHIMADA,2017,4,20,00:00:00,080.0 060.0,34.1500,-121.1500,320.2,7.499,2,34.191,2,2275.8,2,2288.7,2
325S20170329,RV BELL M SHIMADA,2017,4,20,00:00:00,080.0 060.0,34.1500,-121.1500,229.8,8.165,2,34.117,2,2242.9,2,2274.5,2
325S20170329,RV BELL M SHIMADA,2017,4,20,00:00:00,080.0 060.0,34.1500,-121.1500,170.0,8.926,2,34.046,2,2224.5,2,2264.8,2
325S20170329,RV BELL M SHIMADA,2017,4,20,00:00:00,080.0 060.0,34.1500,-121.1500,99.8,9.269,2,33.698,2,2159.7,2,2238.4,2
325S20170329,RV BELL M SHIMADA,2017,4,20,00:00:00,080.0 060.0,34.1500,-121.1500,49.6,11.987,2,33.436,2,2088.0,2,2229.5,2
325S20170329,RV BELL M SHIMADA,2017,4,20,00:00:00,080.0 060.0,34.1500,-121.1500,30.7,13.414,2,33.315,2,2039.8,2,2224.9,2
325S20170329,RV BELL M SHIMADA,2017,4,20,00:00:00,080.0 060.0,34.1500,-121.1500,2.3,13.451,2,33.318,2,2039.4,2,2239.4,2
325S20170329,RV BELL M SHIMADA,2017,4,20,00:00:00,080.0 070.0,33.8167,-121.8430,514.9,5.670,2,34.208,2,2327.3,2,2314.7,2
325S20170329,RV BELL M SHIMADA,2017,4,20,00:00:00,080.0 070.0,33.8167,-121.8430,320.0,7.056,2,34.048,2,2259.1,2,2279.7,2
325S20170329,RV BELL M SHIMADA,2017,4,20,00:00:00,080.0 070.0,33.8167,-121.8430,229.4,8.142,2,33.981,2,2206.1,2,2262.7,2
