Station_ID,Month_UTC,Year_UTC,appendicularia Abundance (No. per m2),appendicularia Estimated C Biomass (mgC m-2),bryozoan_larvae Abundance (No. per m2),bryozoan_larvae Estimated C Biomass (mgC m-2),chaetognatha Abundance (No. per m2),chaetognatha Estimated C Biomass (mgC m-2),cnidaria_ctenophores Abundance (No. per m2),cnidaria_ctenophores Estimated C Biomass (mgC m-2),copepoda_calanoida_minus_eucalanids Abundance (No. per m2),copepoda_calanoida_minus_eucalanids Estimated C Biomass (mgC m-2),copepoda_eucalanids Abundance (No. per m2),copepoda_eucalanids Estimated C Biomass (mgC m-2),copepoda_harpacticoida Abundance (No. per m2),copepoda_harpacticoida Estimated C Biomass (mgC m-2),copepoda_oithona_like Abundance (No. per m2),copepoda_oithona_like Estimated C Biomass (mgC m-2),copepoda_others Abundance (No. per m2),copepoda_others Estimated C Biomass (mgC m-2),copepoda_poecilostomatoids Abundance (No. per m2),copepoda_poecilostomatoids Estimated C Biomass (mgC m-2),crustacea_others Abundance (No. per m2),crustacea_others Estimated C Biomass (mgC m-2),doliolids Abundance (No. per m2),doliolids Estimated C Biomass (mgC m-2),eggs Abundance (No. per m2),eggs Estimated C Biomass (mgC m-2),euphausiids Abundance (No. per m2),euphausiids Estimated C Biomass (mgC m-2),multiples Abundance (No. per m2),multiples Estimated C Biomass (mgC m-2),nauplii Abundance (No. per m2),nauplii Estimated C Biomass (mgC m-2),ostracods Abundance (No. per m2),ostracods Estimated C Biomass (mgC m-2),others Abundance (No. per m2),others Estimated C Biomass (mgC m-2),polychaete Abundance (No. per m2),polychaete Estimated C Biomass (mgC m-2),pteropoda_heteropoda Abundance (No. per m2),pteropoda_heteropoda Estimated C Biomass (mgC m-2),pyrosomes Abundance (No. per m2),pyrosomes Estimated C Biomass (mgC m-2),rhizaria Abundance (No. per m2),rhizaria Estimated C Biomass (mgC m-2),salps Abundance (No. per m2),salps Estimated C Biomass (mgC m-2),pH_min,pH_max,pH_mean,pH_median,pH_var,pH_range,depth_at_pH_min,depth_at_pH_max,OmegaCA_min,OmegaCA_max,OmegaCA_mean,OmegaCA_median,OmegaCA_var,OmegaCA_range,depth_at_OmegaCA_min,depth_at_OmegaCA_max,CO3_min,CO3_max,CO3_mean,CO3_median,CO3_var,CO3_range,depth_at_CO3_min,depth_at_CO3_max,TA_min,TA_max,TA_mean,TA_median,TA_var,TA_range,depth_at_TA_min,depth_at_TA_max,DIC_min,DIC_max,DIC_mean,DIC_median,DIC_var,DIC_range,depth_at_DIC_min,depth_at_DIC_max,pCO2_min,pCO2_max,pCO2_mean,pCO2_median,pCO2_var,pCO2_range,depth_at_pCO2_min,depth_at_pCO2_max,RF_min,RF_max,RF_mean,RF_median,RF_var,RF_range,depth_at_RF_min,depth_at_RF_max,OmegaAR_min,OmegaAR_max,OmegaAR_mean,OmegaAR_median,OmegaAR_var,OmegaAR_range,depth_at_OmegaAR_min,depth_at_OmegaAR_max
080.0 070.0,11,2015,1416.17,3.34,7434.89,8.15,4956.6,62.55,1571.06,61.75,53000.17,329.96,0,0,0,0,21632,34.04,0,0,8851.06,16.28,1708.26,10.45,0,0,2655.32,36.71,641.7,107.64,1770.21,21.72,177.02,0.21,3080.17,5.85,3035.91,233.1,212.43,2.69,7859.74,17.77,0,0,4248.51,4.85,0,0,7.66645633950353,8.06698488353087,7.929222221924314,7.99392668094711,0.028845745997142333,0.4005285440273392,170,30,1.36329567965417,4.09093924221998,2.9164674544850877,2.96349075042646,1.4527547676241896,2.7276435625658095,170,30,58.7458594303408,170.17979708078,122.07517773959306,124.021336615685,2401.062913313654,111.43393765043919,170,30,2206.7,2274.1,2241.1,2232.7,708.7400000000036,67.40000000000009,50,100,1995,2214.8,2082.42,2039,10439.832000000013,219.80000000000018,30,170,369.779815093179,1003.96380313025,565.660934480863,441.888714009094,71827.56902724222,634.183988037071,30,170,10.8414589909273,18.0784197177173,13.71910720929982,12.9827648409085,10.026955981237444,7.236960726789999,30,170,0.866983579525204,2.6378912502663,1.8699287614119549,1.88981367689638,0.6147988096168437,1.7709076707410958,170,30
080.0 070.0,11,2016,13423.68,40.83,15034.52,18.2,9251.6,225.17,17568.91,800.35,107228.33,700.78,966.5,274.51,0,0,22551.78,35.87,1073.89,34.59,23625.67,50.65,5476.86,25.04,0,0,11383.28,470.23,3414.98,1622.2,1073.89,8.54,6443.36,22.79,6121.2,45.8,4295.58,14.82,53.69,4.38,11114.8,194.53,0,0,25075.43,84.44,536.95,4.34,7.74085618269844,8.06770764083572,7.978067820125756,8.01794447096201,0.01838082102689393,0.3268514581372788,170,2,1.54313591993136,3.89791338263483,3.06858084941805,3.12026668627845,0.9016004386411861,2.35477746270347,170,2,66.461923478539,161.7329053723,128.708125153592,130.628202655897,1483.412221620238,95.27098189376099,170,2,2222.8,2290.7,2247.66,2237.5,708.1729999999944,67.89999999999964,50,100,2011,2189.8,2076.04,2045.3,6062.843000000004,178.80000000000018,30,170,370.778977946583,830.651739537415,487.5015554678968,425.200716168682,37662.00903679943,459.872761590832,2,170,11.2022938954009,17.5738123783925,13.19834028083492,12.6617543548264,6.783445562248968,6.3715184829916005,2,170,0.979818150666222,2.50275588300798,1.9622728202980784,1.9934965163754,0.3777839989460112,1.522937732341758,170,2
080.0 070.0,11,2017,214.07,0.31,3211.01,3.85,5266.06,231.98,1824.92,63.09,44183.49,389.35,342.51,40.84,428.13,1.03,21192.66,36.6,42.81,4.6,4752.29,11.03,1546.64,4.27,42.81,0.93,2183.49,1440.67,85.63,6.23,428.13,1.02,1327.22,5.64,1669.72,8.59,42.81,8.99,42.81,3.39,1546.64,6.67,0,0,1541.28,12.28,0,0,7.71878004279367,7.82581704377459,7.77229854328413,7.77229854328413,0.005728459789494765,0.10703700098092028,171,101,1.4759097604406,1.94597096836857,1.710940364404585,1.710940364404585,0.11047876959935113,0.47006120792797,171,101,63.5830552979334,82.509506674508,73.0462809862207,73.0462809862207,179.10528085492138,18.926451376574605,171,101,2227.1,2253.8,2240.45,2240.45,356.4450000000073,26.700000000000273,101,171,2131,2195.7,2163.35,2163.35,2093.0449999999882,64.69999999999982,101,171,675.542261220866,877.142720255923,776.3424907383944,776.3424907383944,20321.372541572855,201.60045903505704,101,171,16.1218018916997,17.7877012659665,16.9547515788331,16.9547515788331,1.3876103625912584,1.6658993742668002,101,171,0.937279226492728,1.23712502458822,1.087202125540474,1.087202125540474,0.04495375131776126,0.29984579809549194,171,101
080.0 070.0,11,2019,6154.55,39.65,5641.67,6.33,5139.05,52.43,877.02,44.04,137707.95,944.86,102.58,21.43,0,0,11283.33,22.24,0,0,31798.48,76.86,1641.21,8.19,51.29,0.48,3590.15,82.69,1846.36,29.38,2102.8,32.49,26669.7,54.17,3846.59,11.51,0,0,51.29,1.21,4313.31,82.45,0,0,3641.44,3.83,5.13,14.46,8.06956082803036,8.06956082803036,8.06956082803036,8.06956082803036,NA,0,2,2,3.70301897943029,3.70301897943029,3.70301897943029,3.70301897943029,NA,0,2,2,153.564240010899,153.564240010899,153.564240010899,153.564240010899,NA,0,2,2,2218.3,2218.3,2218.3,2218.3,NA,0,2,2,2004.7,2004.7,2004.7,2004.7,NA,0,2,2,366.117943369347,366.117943369347,366.117943369347,366.117943369347,NA,0,2,2,11.4873948784192,11.4873948784192,11.4873948784192,11.4873948784192,NA,0,2,2,2.36959802349049,2.36959802349049,2.36959802349049,2.36959802349049,NA,0,2,2
080.0 080.0,1,2010,573.02,0.54,1146.05,1.06,6628.03,255.91,1805.98,103.68,126806.37,700.92,256.15,114.95,1146.05,0.57,71059.59,88.45,2292.1,2.84,4011.17,8.01,1173.49,4.5,573.02,11.32,5161.79,59.54,41.17,111.58,1751.09,43.31,573.02,0.76,10323.59,44.33,1150.62,7.35,18.3,1.47,1146.05,1.23,0,0,0,0,0,0,8.08141925193376,8.08141925193376,8.08141925193376,8.08141925193376,NA,0,2,2,3.59821232948534,3.59821232948534,3.59821232948534,3.59821232948534,NA,0,2,2,149.251606591257,149.251606591257,149.251606591257,149.251606591257,NA,0,2,2,2212.9,2212.9,2212.9,2212.9,NA,0,2,2,2004.8,2004.8,2004.8,2004.8,NA,0,2,2,353.553393119734,353.553393119734,353.553393119734,353.553393119734,NA,0,2,2,11.6626676299832,11.6626676299832,11.6626676299832,11.6626676299832,NA,0,2,2,2.29518258462947,2.29518258462947,2.29518258462947,2.29518258462947,NA,0,2,2
080.0 080.0,1,2011,27529.11,801.17,1193.21,1.17,4080.93,114.98,330.7,34.37,280774.08,1722.74,837.01,382.02,0,0,35853.87,61.18,4.43,0,45355.23,109.9,474.18,4.33,1227,17.28,7159.25,148.14,2026.9,40.59,4794.99,582.35,799.9,3.86,11208.63,71.41,469.75,72.05,896.84,42.12,397.74,0.29,0,0,397.74,0.12,0,0,7.75704685243577,8.07800695881979,7.949463778118167,8.01333752309894,0.02881373894591205,0.32096010638402017,99,3,1.61808270861609,3.59961990676893,2.7371509157999,2.99375013201468,1.0310047852373811,1.9815371981528398,99,3,68.6647671066325,149.180395150406,114.38727660856783,125.316667568665,1710.2802798898124,80.51562804377352,99,3,2204.1,2236.6,2216.5333333333333,2208.9,307.76333333333196,32.5,3,99,1996.3,2167.2,2067.333333333333,2038.5,7925.223333333318,170.89999999999986,3,99,355.858081967082,800.43030519343,525.3426908189737,419.739685296409,57775.111497653554,444.57222322634794,3,99,11.6397867339078,17.3407387447502,13.966052551574467,12.9176321760654,8.949602420318936,5.700952010842402,3,99,1.02679156189582,2.29725702176125,1.7433109490238734,1.90588426341455,0.4233431830917468,1.2704654598654297,99,3
080.0 080.0,1,2013,20129.2,21.79,0,0,3130.4,58.39,3733.6,143.3,95336.8,290.48,837.2,573.71,0,0,58141.2,63.55,3125.2,3.15,7540,12.62,312,1.46,0,0,1835.6,10.8,260,0.28,2667.6,16.67,6500,9.59,1575.6,1.68,520,1.85,260,3.1,265.2,91.23,0,0,2080,2.15,62.4,13.08,7.73687428010909,8.07715068917988,7.979728307161732,8.07141538293512,0.022456245483570003,0.3402764090707908,170,2,1.52688659807232,3.70950852107821,3.036051096260465,3.6560923441148496,1.0037923141980125,2.1826219230058896,170,2,65.7530701927224,154.052261374223,127.29181739129481,153.0714658871595,1675.8735216562084,88.2991911815006,170,2,2227,2250.8,2232.95,2229,81.99500000000151,23.800000000000182,2,170,2012.3,2187.7,2063.2833333333333,2018.5,5757.533666666657,175.39999999999986,2,170,359.486187818043,837.64655516812,487.6439278325298,363.8522445638505,41843.756180314434,478.160367350077,2,170,11.4888444121738,17.6194060167795,13.284547815634866,11.5464837396562,7.706337141682215,6.130561604605701,2,170,0.969451039966262,2.3716865658262,1.9390791313071403,2.338862237991815,0.415750373669643,1.402235525859938,170,2
080.0 080.0,1,2015,821.74,9,1278.26,1.4,2940,55.02,922.17,28.98,75791.74,298.83,547.83,79.06,182.61,0.31,22369.57,27.83,182.61,0.23,3743.48,7.9,661.96,2.87,22.83,0.51,1940.22,12.7,456.52,100.86,456.52,0.89,547.83,1.16,4291.3,12.94,844.57,3.81,182.61,1.29,639.13,0.57,63.91,80.86,1552.17,3.78,0,0,7.71757834603257,8.07088721770016,7.972289734792193,8.053714094203805,0.021624224578267015,0.35330887166758895,170,30,1.48169403498771,3.80659815942322,3.025331496673615,3.53447211089961,0.9819376098846933,2.32490412443551,170,2,63.801554210424,157.443381747972,126.49826789917987,147.581046134807,1616.7287809539287,93.64182753754801,170,2,2208.8,2250,2219.2000000000003,2214.05,243.9639999999978,41.19999999999982,30,170,1990.6,2191.4,2050.9666666666667,2009.5,6787.270666666674,200.80000000000018,2,170,362.891451638933,879.499667892127,495.2763696425662,379.752298123715,44080.2670320015,516.6082162531941,30,170,11.2992530628143,17.75225189454,13.270389806042116,11.7531553929073,7.552999848955994,6.452998831725699,2,170,0.941224812400213,2.44027472101975,1.9338814604118388,2.2612559448864697,0.4084363853271277,1.4990499086195372,170,2
080.0 080.0,1,2016,15694.55,146.76,756.36,0.79,2841.09,73.55,1961.82,84.15,64555.64,261.67,165.45,56.39,378.18,1.01,23116.36,29.08,189.09,0.93,16900,28.72,1186.55,2.56,382.91,1.37,3077.45,27.97,458.55,57.64,2103.64,26.17,756.36,1.4,4230.91,19.66,567.27,1.16,567.27,4.52,1796.36,14.71,18.91,110.61,2670.91,2.53,189.09,0.21,7.78015972570423,8.06578799019925,7.9860356753361605,8.06178785531618,0.015401888264980367,0.28562826449502055,170,49,1.67511568824677,3.74944872486444,3.101582872575262,3.73324417674925,0.8772555890859497,2.07433303661767,170,40,72.0420201708068,156.449090302808,129.96415869821095,155.111188156556,1439.2947883652657,84.40707013200121,170,40,2209.5,2237.8,2222,2222.3,105.99500000000106,28.300000000000182,100,170,2002.2,2161.2,2047.44,2005.1,4717.442999999993,158.99999999999977,3,170,368.688618362405,749.811360366157,468.91270098138,374.051025175576,27001.77836567653,381.122742003752,49,170,11.3724143073451,17.0746176239199,13.03040655379338,11.4179725965905,6.284911563484967,5.702203316574799,40,170,1.06358304915705,2.40412066943776,1.98385546363951,2.39327846600105,0.3672440739459116,1.3405376202807102,170,40
080.0 080.0,1,2017,17491.17,254.81,1211.51,1.22,2993.44,76.9,1625.44,66.64,116022.21,337.42,1534.58,379,0,0,44866.23,63.9,0,0,10903.58,18.07,161.53,15.23,0,0,4563.35,188.97,80.77,6.65,2544.17,96.58,3271.08,7.27,3271.08,8.53,0,0,403.84,4.02,807.67,1.12,15.14,75.14,3392.23,4.09,5.05,1.11,7.80615290508362,8.07886224438787,7.9993199697635085,8.06428224560663,0.012820327097722498,0.27270933930425123,170,2,1.75554207558205,3.73733901064131,3.0950337231818867,3.56147533492645,0.6939191327724253,1.98179693505926,170,2,75.5890178369788,154.851021433017,129.57231885297182,148.6973209744585,1126.0034115732708,79.2620035960382,170,2,2204.5,2249.8,2216.3,2210.7,301.09600000000097,45.30000000000018,30,170,1995.4,2166.2,2041.5,1999.8000000000002,5094.107999999991,170.79999999999973,30,170,357.021868622787,704.541590519939,449.9984748644798,367.653533032753,20447.1584050515,347.51972189715195,2,170,11.4296543282298,16.8111973811443,12.977833457543584,11.661743890226901,5.1040153148862775,5.3815430529145,2,170,1.11424860299815,2.38995749766567,1.976248295669425,2.277125001120495,0.2881824654295968,1.27570889466752,170,2
080.0 080.0,1,2021,16348.62,146.48,2404.21,3.07,2981.22,114.89,2115.7,95.04,112997.79,1038.15,673.18,1098.78,961.68,0.55,30773.87,39.9,0,0,22599.56,50.99,577.01,4.97,96.17,0.96,1827.2,54.17,2981.22,193.09,480.84,0.73,3846.73,10.01,3365.89,30.95,2019.53,5.18,96.17,6.51,1923.37,1.37,105.79,23.73,9713,27.62,0,0,7.8049862096383,8.02911686961171,7.9400731472760935,7.98611636257827,0.014148621441551077,0.22413065997341075,100,25,1.79930602747471,3.13860971053484,2.5809681642761633,2.80498875481894,0.4860725076049581,1.3393036830601301,100,25,76.3417526461141,130.636674443122,108.1597772225857,117.500904578521,802.4271284456528,54.29492179700789,100,25,2203.5,2231.8,2216.5333333333333,2214.3,203.9633333333357,28.300000000000182,25,100,2024.9,2146.9,2076.2000000000003,2056.8,4003.269999999998,122,25,100,403.708559345576,709.827290756195,521.5508318875227,451.116645560797,27147.900382742602,306.118731410619,25,100,12.6005864329242,16.6818859489623,14.236702621678333,13.4276354831485,4.655193660889848,4.081299516038101,25,100,1.14205176792032,1.99882215690063,1.6418325368541467,1.78462368574149,0.19880585900879352,0.85677038898031,100,25
080.0 080.0,2,2012,4095.47,42.74,1153.65,1.42,3199.02,79.74,122.93,14.04,108985.2,540.55,2826.45,737.55,288.41,0.93,45280.87,61.31,0,0,11832.51,25.84,1676.58,8.91,61.46,7.77,3634.01,140.56,0,0,4099.25,205.79,6633.5,23.85,2307.31,19.84,3460.96,37.08,0,0,0,0,3.78,2.13,865.24,0.41,3079.87,47.77,7.67835433609387,8.06807001448178,7.964476236630992,8.0619444638183,0.027100061277685085,0.3897156783879101,171,27,1.35763773601726,3.41680818834497,2.82380592834886,3.36685840020563,0.818884120534582,2.05917045232771,171,3,58.4936366945996,141.915006668224,118.10354007992062,140.467060430164,1349.9553979480493,83.42136997362441,171,14,2198.4,2249,2211.0833333333335,2201.8,395.7136666666655,50.59999999999991,14,171,2001.5,2202.3,2055.766666666667,2007.1,7110.802666666673,200.80000000000018,14,171,363.27329292787,967.212972712903,511.37241006479746,369.5426618368865,61328.55591739606,603.939679785033,27,171,11.9679464721965,18.1075537063286,13.665499911520117,12.05154551156625,7.083482203217005,6.139607234132098,14,171,0.862394959575962,2.17708278941239,1.7983120341636938,2.1455610716384204,0.33428654176232275,1.3146878298364282,171,3
080.0 080.0,2,2018,13999.29,107.27,5259.85,6.23,5467.21,141.13,4961.45,181,139709.68,561.77,525.98,295.9,404.6,0.83,58672.6,76.97,0,0,17033.82,37.07,485.52,1.71,1259.33,6.3,9796.47,446.12,1739.8,60.33,2468.08,12.72,12259.49,41.91,3115.45,26.38,19340.06,370.89,809.21,12.68,1901.64,99.89,0,0,13028.24,40.6,0,0,7.71975658739021,8.06428787214651,7.94555007794564,8.015326228211185,0.022120267763844577,0.34453128475630024,170,2,1.47728800303363,3.71612382266194,2.816195247748805,3.17314498124176,0.8995814506057064,2.23883581962831,170,2,63.6450801388782,154.335367349752,118.1114139812145,132.875252606675,1495.7769466658115,90.6902872108738,170,2,2219.7,2257.1,2232.3333333333335,2227.1000000000004,176.6826666666653,37.40000000000009,50,170,2012.2,2198.9,2077.9666666666667,2041.65,6080.298666666666,186.70000000000005,2,170,372.109148783363,875.872628667249,531.4953330376252,420.956755508566,46247.262383925794,503.763479883886,2,170,11.4709979200127,17.7926732367686,13.7931092340584,12.5404955346067,7.465536884922822,6.3216753167559006,2,170,0.938073139330556,2.38021425420671,1.798045282851926,2.026170608775705,0.3725329335088589,1.4421411148761538,170,2
080.0 080.0,2,2019,8817.3,112.55,1469.55,1.41,2388.02,17,1249.12,40.24,123515.61,673.17,0,0,367.39,0.57,13230.54,21.53,36.74,0.82,24247.56,55.25,367.39,0.36,367.39,0.22,2241.06,11.69,1396.07,95.69,734.77,1.71,1102.16,5.76,3159.53,13.35,1469.55,1.91,0,0,3017.17,13.57,0,0,1469.55,0.8,55.11,23.18,8.02937024195294,8.06079848785408,8.0420274904716,8.03591374160778,2.749671039830444e-4,0.03142824590114124,100,2,3.28799533800989,3.69491432511414,3.4945464991514865,3.50072983433043,0.041424440741938566,0.40691898710425,100,2,139.04763390499,153.440736929787,146.15526021117032,145.977409798734,51.81407674750797,14.393103024797,100,2,2224.5,2232.5,2227.2,2224.6,21.070000000000235,8,100,2,2019.6,2033.2,2025.3666666666666,2023.3,49.44333333333431,13.600000000000136,2,100,376.664648821372,403.036145601696,393.281762482587,400.144493024693,209.1867634788256,26.37149678032398,2,100,11.5391850627121,12.1922038519706,11.861236707468734,11.8523212077235,0.10666799938293967,0.6530187892584998,2,100,2.10282968129322,2.36631246335684,2.2372545001533934,2.24262135581012,0.017377396465726412,0.2634827820636203,100,2
080.0 080.0,4,2011,5026.93,42.87,2099.22,2.93,5979.38,125.64,1511.83,61.62,211169.39,1345.72,8212.36,772.84,0,0,56562.3,126.33,0,0,41490.84,93.53,441.15,0.71,22.24,0.66,8811.13,192.29,5142.81,59.13,0,0,4189.11,18.93,5182.63,14.01,1305.89,8.52,574.61,18.15,423.58,0.33,0,0,0,0,418.91,1.04,7.73792783740427,8.08303002096339,7.953980322614187,7.997481716044545,0.02521946962130213,0.3451021835591197,171,51,1.53550290661471,3.58911881291866,2.773316699569985,2.9843225393732853,0.971085157982268,2.05361590630395,171,2,66.1358436866292,148.709660274426,116.38051724473681,125.33828250894601,1588.74728615008,82.5738165877968,171,2,2204.9,2258.1,2222.9,2214.3,602.059999999996,53.19999999999982,51,171,1998.5,2194.4,2070.6,2044.75,8563.140000000007,195.9000000000001,51,171,349.355594507759,838.113588553998,518.6379768433228,443.54136215576705,50807.77728700239,488.75799404623905,51,171,11.6745104755841,17.6148338099224,13.8718962944111,13.099120446068952,7.9860226849084235,5.940323334338299,2,171,0.974943213110721,2.29423721415527,1.7675681200251527,1.90054602641731,0.39984215566167397,1.3192940010445489,171,2
080.0 080.0,4,2013,438.26,0.51,219.13,0.29,894.78,21.56,707.61,29.82,27099.13,207.14,739.57,212.29,73.04,0.15,10920,13.67,219.13,0.14,876.52,2.42,182.61,2.92,0,0,292.17,2.24,114.13,18.25,438.26,1.81,219.13,0.6,949.57,3.07,2853.26,28.62,365.22,3.82,1387.83,1.68,0,0,803.48,0.83,73.04,0.64,7.7676972576537,8.06570368278974,7.97589943370171,8.06348842749049,0.01762173641441607,0.29800642513604014,171,2,1.62484438491151,3.53338944440245,2.904551710143386,3.50061963186365,0.768848507792729,1.90854505949094,171,2,69.9755095000898,146.758517302454,121.83110393803382,146.311317115533,1257.8727918934774,76.78300780236421,171,30,2218.4,2246.9,2224.42,2219,158.0220000000015,28.5,30,171,2014.6,2174.6,2062.4,2015.6,5030.504999999996,160,30,171,368.619947087658,774.62543814618,483.3753442746448,369.959423842136,31606.5329844941,406.00549105852207,30,171,11.7946178862871,17.2672450923582,13.4796027959842,11.8169065570439,6.073000748756308,5.472627206071099,30,171,1.03156042226241,2.25557945444073,1.852091724945842,2.23561006513294,0.31709652163043467,1.22401903217832,171,2
080.0 080.0,4,2014,577.5,3.38,1913.86,2.55,2696.59,60.73,1045.23,49.81,76936.36,379.31,3159.55,1359.04,195.68,0.55,24579.55,31.85,572.73,0.94,9502.5,12.97,238.64,14.51,2796.82,116.15,3436.36,20.46,1341.14,291.29,2009.32,116.83,2481.82,6.81,1336.36,3,1398.41,7215.93,7999.09,134.63,954.55,0.93,0,0,1336.36,1.35,0,0,7.69782924781801,8.07165332406989,7.96524945519854,8.0537054909247,0.02523538184480432,0.3738240762518803,170,2,1.39569317030705,3.72516901983695,2.996736206098933,3.52620025453785,0.9812212768134208,2.3294758495299,170,2,60.1343359517875,154.792134089549,125.5115102747724,147.545070574778,1642.3857945071322,94.65779813776149,170,2,2229.2,2256,2235.842857142857,2232.4,84.69619047619048,26.800000000000182,10,170,2016.8,2205.4,2069.7571428571428,2028.3,6110.176190476192,188.60000000000014,2,170,365.483021821912,922.786925840944,512.7707005107405,381.772764456183,54340.03704271152,557.303904019032,2,170,11.4695298522643,18.0483194036787,13.376970024644372,11.8022322457043,8.014081521365263,6.578789551414401,2,170,0.885918288276047,2.38391320794516,1.9148856288818938,2.25529914994838,0.405901247610531,1.497994919669113,170,2
080.0 080.0,4,2015,6205,91.57,1000,1.33,2880,38.17,2105,104.25,101240,647.07,730,383.9,40,0.1,35240,46.54,400,0.32,33085,76.57,10080,12.53,0,0,3645,125.1,570,15.49,3645,34.06,4200,8.38,3240,23.05,600,0.93,400,3.39,2040,4.19,85,670.4,4000,8.09,530,142.93,7.72645939078081,8.08102082092154,7.982085702566638,8.05788370534362,0.02018690216923956,0.3545614301407296,170,50,1.48109826098744,3.68990698855621,3.0841942218142444,3.65875359411871,0.9178945469849878,2.20880872756877,170,10,63.7980892160864,153.248387572147,128.96850668452367,152.724197016925,1521.8671927370053,89.45029835606061,170,30,2219.4,2252.9,2227.8285714285716,2223.9,128.15904761904838,33.5,50,170,2010.3,2193.9,2055.5857142857144,2011.6,5763.821428571436,183.60000000000014,30,170,353.048175623954,859.017870618712,483.33130645540916,378.485490321499,39283.62881553043,505.96969499475796,50,170,11.5180914075193,17.7821892118784,13.148192614752043,11.5430578488672,7.20963439002301,6.2640978043591,30,170,0.940056431372015,2.36418949418673,1.9712821496720836,2.34403653511803,0.3815814362472219,1.4241330628147149,170,10
080.0 080.0,4,2017,11104.37,42.47,3556.56,4.21,6717.95,146.23,1116.36,57.99,56351.73,266.94,1738.76,401.5,197.59,0.51,16834.39,27.58,395.17,10.65,6717.95,24.79,987.93,2.05,681.67,8.3,1975.87,19.26,632.28,39.93,829.86,23.66,987.93,2.09,3833.18,5.37,197.59,0.08,434.69,12.2,1778.28,1.95,884.2,108.68,3398.49,4.31,1743.7,171.68,7.73963305708819,8.05492779239906,7.9645408799551465,8.03851273151312,0.013506603806822984,0.3152947353108697,170.6,50.5,1.53961631075727,3.50362388238492,2.8952383163001585,3.44402066433095,0.61245751030581,1.96400757162765,170.6,25.7,66.2839254589335,145.843574013987,121.37001836269621,143.742272920004,1001.9524053191479,79.5596485550535,170.6,25.7,2211.4,2246.6,2217.5857142857144,2212.1,165.44809523809417,35.19999999999982,50.5,170.6,2009.5,2182.5,2056.7,2013.7,4229.573333333329,173,50.5,170.6,377.560088857079,831.25462432953,494.3055958679633,396.930580341223,26905.938391569813,453.694535472451,50.5,170.6,11.8241635710984,17.5712703200835,13.440399240728944,11.9273042111102,4.873569855495344,5.7471067489851,50.5,170.6,0.977643443625885,2.2425035664697,1.8488676948697207,2.20299158536421,0.2543605168585132,1.2648601228438152,170.6,25.7
080.0 080.0,4,2018,8535.64,70.94,2560.69,3.21,5814.9,146.03,1920.52,71.39,108786.7,501.49,4139.78,544.97,0,0,13230.24,23.05,0,0,23515.68,44.2,3419.59,14.55,0,0,2219.27,91.89,981.6,13.28,426.78,2.1,14937.37,43.54,4779.96,11.92,1792.48,6.68,42.68,1.75,1792.48,26.99,0,0,10029.37,38.29,149.37,60.43,7.92723220354262,8.08525061987256,8.039645712357213,8.073050013006835,0.005664466752953439,0.15801841632994051,100,40,2.42228634831862,3.8127346917307,3.4308925486849473,3.744274577345235,0.45354406604416714,1.3904483434120802,100,40,102.650585441907,159.448370577734,143.46199598521625,155.874513960612,744.2132340325621,56.79778513582701,100,40,2224.3,2230.5,2228.775,2230.1499999999996,8.929166666665871,6.199999999999818,100,2,2007.1,2091.5,2031.25,2013.2,1625.156666666667,84.40000000000009,40,100,350.490754575128,522.2230283657,399.88643311601925,363.4159747616245,6706.533739151378,171.73227379057198,40,100,11.2580587125291,14.4805447267566,12.143045047863726,11.4167883760846,2.4363065808670266,3.222486014227499,40,100,1.54064769222104,2.44144991312786,2.1941064335929776,2.397164064511505,0.19037343264617435,0.90080222090682,100,40
080.0 080.0,4,2019,1396.62,6.19,851.6,0.86,1366.81,60.69,174.58,14.83,35290.12,314.36,102.19,71.74,0,0,11445.45,17.66,0,0,1532.87,2.69,68.13,7.69,34.06,0.95,1882.03,25.71,613.15,68.8,510.96,9.73,851.6,2.91,1737.26,28.02,685.53,15.88,340.64,2.35,2286.53,22.16,0,0,1532.87,10.12,4.26,3.1,7.94107637734852,8.05861144876657,8.02238519117034,8.044926469283135,0.002985841822026295,0.11753507141804942,100.3,25.1,2.57993029316823,3.68444889998353,3.3598288568595702,3.58746811714326,0.2724200500508583,1.1045186068153,100.3,25.1,109.282129971775,153.45712414522,140.34613470986176,149.322642361226,432.82122141944933,44.174994173445,100.3,25.1,2220.9,2225.5,2222.8,2222.3999999999996,3.766666666666636,4.599999999999909,25.1,100.3,2007.7,2082.2,2030.425,2015.9,1207.14916666666,74.49999999999977,25.1,100.3,376.330732285726,505.72747350336,415.9656672085835,390.902231522624,3639.046952003851,129.39674121763397,25.1,100.3,11.4932587523839,14.0055586821986,12.22047298165165,11.69153724601205,1.4253702615009194,2.5122999298147004,25.1,100.3,1.64380680592238,2.36138342139039,2.1507333385564023,2.29887156345642,0.11507943203449911,0.7175766154680101,100.3,25.1
