Year_UTC,Month_UTC,Station_ID,Depth,pHin,OmegaCAin,CO3in,TA,DIC,pCO2in,RFin,OmegaARin,Cruise,Station,Line,Cruise mid-date,Station date,Day_UTC,Local time (PST),appendicularia Abundance (No. per m2),appendicularia Estimated C Biomass (mgC m-2),bryozoan_larvae Abundance (No. per m2),bryozoan_larvae Estimated C Biomass (mgC m-2),chaetognatha Abundance (No. per m2),chaetognatha Estimated C Biomass (mgC m-2),cnidaria_ctenophores Abundance (No. per m2),cnidaria_ctenophores Estimated C Biomass (mgC m-2),copepoda_calanoida_minus_eucalanids Abundance (No. per m2),copepoda_calanoida_minus_eucalanids Estimated C Biomass (mgC m-2),copepoda_eucalanids Abundance (No. per m2),copepoda_eucalanids Estimated C Biomass (mgC m-2),copepoda_harpacticoida Abundance (No. per m2),copepoda_harpacticoida Estimated C Biomass (mgC m-2),copepoda_oithona_like Abundance (No. per m2),copepoda_oithona_like Estimated C Biomass (mgC m-2),copepoda_others Abundance (No. per m2),copepoda_others Estimated C Biomass (mgC m-2),copepoda_poecilostomatoids Abundance (No. per m2),copepoda_poecilostomatoids Estimated C Biomass (mgC m-2),crustacea_others Abundance (No. per m2),crustacea_others Estimated C Biomass (mgC m-2),doliolids Abundance (No. per m2),doliolids Estimated C Biomass (mgC m-2),eggs Abundance (No. per m2),eggs Estimated C Biomass (mgC m-2),euphausiids Abundance (No. per m2),euphausiids Estimated C Biomass (mgC m-2),multiples Abundance (No. per m2),multiples Estimated C Biomass (mgC m-2),nauplii Abundance (No. per m2),nauplii Estimated C Biomass (mgC m-2),ostracods Abundance (No. per m2),ostracods Estimated C Biomass (mgC m-2),others Abundance (No. per m2),others Estimated C Biomass (mgC m-2),polychaete Abundance (No. per m2),polychaete Estimated C Biomass (mgC m-2),pteropoda_heteropoda Abundance (No. per m2),pteropoda_heteropoda Estimated C Biomass (mgC m-2),pyrosomes Abundance (No. per m2),pyrosomes Estimated C Biomass (mgC m-2),rhizaria Abundance (No. per m2),rhizaria Estimated C Biomass (mgC m-2),salps Abundance (No. per m2),salps Estimated C Biomass (mgC m-2)
2010,1,090.0 045.0,99,7.90872113155683,2.36648862459666,100.136655552187,2218.8,2090.7,547.803275459108,14.6558850995786,1.50611415104945,201001NH,90,45,2010-01-18,2010-01-22,22,15:56:00,0,0,533.49,0.46,1937.15,19,10.49,1.49,24147.24,70.75,73.45,71.13,0,0,5334.86,14.05,0,0,666.86,0.71,270.24,2.5,0,0,403.61,3.6,273.74,12.57,136.87,4.18,266.74,0.44,3.5,0.13,133.37,0.06,136.87,1.52,677.35,1.46,0,0,0,0,0,0
2010,1,090.0 045.0,171,7.770459880436,1.67870364022002,72.262984035536,2245.7,2169.3,771.714080018719,17.0507813814258,1.06697990872786,201001NH,90,45,2010-01-18,2010-01-22,22,15:56:00,0,0,533.49,0.46,1937.15,19,10.49,1.49,24147.24,70.75,73.45,71.13,0,0,5334.86,14.05,0,0,666.86,0.71,270.24,2.5,0,0,403.61,3.6,273.74,12.57,136.87,4.18,266.74,0.44,3.5,0.13,133.37,0.06,136.87,1.52,677.35,1.46,0,0,0,0,0,0
2010,1,090.0 060.0,2,8.07826124251961,3.81449126503402,158.382238979503,2230.9,2009.9,359.095682049171,11.3134240473183,2.44272337246236,201001NH,90,60,2010-01-18,2010-01-22,22,04:54:00,0,0,681.88,0.44,2156.43,26.29,401.7,10.56,151557.85,675.87,232.3,239.59,0,0,40912.7,45.36,0,0,3409.39,7.21,348.09,1.11,0,0,3075.6,46.99,1072.85,75.26,721.19,27,1022.82,1.66,2390.15,23.85,681.88,1.76,7.15,0.61,692.6,15.73,0,0,0,0,0,0
2010,1,090.0 060.0,19,8.07756276959817,3.80214249019524,158.334850855279,2230.9,2009.9,359.068255772498,11.3133562159022,2.43532682870475,201001NH,90,60,2010-01-18,2010-01-22,22,04:54:00,0,0,681.88,0.44,2156.43,26.29,401.7,10.56,151557.85,675.87,232.3,239.59,0,0,40912.7,45.36,0,0,3409.39,7.21,348.09,1.11,0,0,3075.6,46.99,1072.85,75.26,721.19,27,1022.82,1.66,2390.15,23.85,681.88,1.76,7.15,0.61,692.6,15.73,0,0,0,0,0,0
2010,1,090.0 060.0,49,8.05914889986427,3.60310877762755,150.838054304444,2229.5,2020,375.805677953547,11.6422238361495,2.3064027199074,201001NH,90,60,2010-01-18,2010-01-22,22,04:54:00,0,0,681.88,0.44,2156.43,26.29,401.7,10.56,151557.85,675.87,232.3,239.59,0,0,40912.7,45.36,0,0,3409.39,7.21,348.09,1.11,0,0,3075.6,46.99,1072.85,75.26,721.19,27,1022.82,1.66,2390.15,23.85,681.88,1.76,7.15,0.61,692.6,15.73,0,0,0,0,0,0
2010,1,090.0 060.0,100,7.86337878518633,2.11531813890672,89.628257989347,2225.8,2116.3,614.747826712575,15.5166304846691,1.34505003241329,201001NH,90,60,2010-01-18,2010-01-22,22,04:54:00,0,0,681.88,0.44,2156.43,26.29,401.7,10.56,151557.85,675.87,232.3,239.59,0,0,40912.7,45.36,0,0,3409.39,7.21,348.09,1.11,0,0,3075.6,46.99,1072.85,75.26,721.19,27,1022.82,1.66,2390.15,23.85,681.88,1.76,7.15,0.61,692.6,15.73,0,0,0,0,0,0
2010,1,090.0 060.0,173,7.72348195289578,1.52426594030767,65.6995685294122,2255.3,2193,869.516880261267,17.5970317065587,0.968986528350606,201001NH,90,60,2010-01-18,2010-01-22,22,04:54:00,0,0,681.88,0.44,2156.43,26.29,401.7,10.56,151557.85,675.87,232.3,239.59,0,0,40912.7,45.36,0,0,3409.39,7.21,348.09,1.11,0,0,3075.6,46.99,1072.85,75.26,721.19,27,1022.82,1.66,2390.15,23.85,681.88,1.76,7.15,0.61,692.6,15.73,0,0,0,0,0,0
2010,1,090.0 090.0,2,8.0799793708223,3.78457088328577,156.88264695926,2216.8,1997.8,355.86293250603,11.3350912562211,2.4220552737441,201001NH,90,90,2010-01-17,2010-01-22,22,07:43:00,144.79,0.62,0,0,2221.15,36.26,159.97,7.52,31429.9,72.22,3.8,3.45,0,0,13175.5,14.89,0,0,289.57,0.27,144.79,0.04,0,0,1600.24,40.28,7.59,1.39,289.57,1.37,0,0,579.14,2.41,289.57,0.48,7.59,0.5,579.14,1.01,0,0,0,0,0,0
2010,1,090.0 090.0,2,8.07828901141564,3.78514870795258,156.90536618136,2216.8,1997.8,357.481404780929,11.332984581744,2.42299324896695,201001NH,90,90,2010-01-17,2010-01-22,22,07:43:00,144.79,0.62,0,0,2221.15,36.26,159.97,7.52,31429.9,72.22,3.8,3.45,0,0,13175.5,14.89,0,0,289.57,0.27,144.79,0.04,0,0,1600.24,40.28,7.59,1.39,289.57,1.37,0,0,579.14,2.41,289.57,0.48,7.59,0.5,579.14,1.01,0,0,0,0,0,0
2010,1,090.0 090.0,20,8.0813729299012,3.78549718188928,157.40482772569,2216.9,1997,353.82281534872,11.3114085155674,2.42309830423251,201001NH,90,90,2010-01-17,2010-01-22,22,07:43:00,144.79,0.62,0,0,2221.15,36.26,159.97,7.52,31429.9,72.22,3.8,3.45,0,0,13175.5,14.89,0,0,289.57,0.27,144.79,0.04,0,0,1600.24,40.28,7.59,1.39,289.57,1.37,0,0,579.14,2.41,289.57,0.48,7.59,0.5,579.14,1.01,0,0,0,0,0,0
2010,1,090.0 090.0,20,8.08216144889552,3.78476832019177,157.375985791337,2216.9,1997,353.068955106485,11.3125579431746,2.42235124702685,201001NH,90,90,2010-01-17,2010-01-22,22,07:43:00,144.79,0.62,0,0,2221.15,36.26,159.97,7.52,31429.9,72.22,3.8,3.45,0,0,13175.5,14.89,0,0,289.57,0.27,144.79,0.04,0,0,1600.24,40.28,7.59,1.39,289.57,1.37,0,0,579.14,2.41,289.57,0.48,7.59,0.5,579.14,1.01,0,0,0,0,0,0
2010,1,090.0 090.0,50,8.04999382815184,3.37369117439579,141.106105318504,2208.6,2013.4,381.809076438762,12.0414830378998,2.15367290055508,201001NH,90,90,2010-01-17,2010-01-22,22,07:43:00,144.79,0.62,0,0,2221.15,36.26,159.97,7.52,31429.9,72.22,3.8,3.45,0,0,13175.5,14.89,0,0,289.57,0.27,144.79,0.04,0,0,1600.24,40.28,7.59,1.39,289.57,1.37,0,0,579.14,2.41,289.57,0.48,7.59,0.5,579.14,1.01,0,0,0,0,0,0
2010,1,090.0 090.0,50,8.05076545738922,3.37286383863172,141.072406857625,2208.6,2013.4,381.008040674937,12.0431836683532,2.15290902719034,201001NH,90,90,2010-01-17,2010-01-22,22,07:43:00,144.79,0.62,0,0,2221.15,36.26,159.97,7.52,31429.9,72.22,3.8,3.45,0,0,13175.5,14.89,0,0,289.57,0.27,144.79,0.04,0,0,1600.24,40.28,7.59,1.39,289.57,1.37,0,0,579.14,2.41,289.57,0.48,7.59,0.5,579.14,1.01,0,0,0,0,0,0
2010,1,090.0 090.0,99,7.97901160244539,2.65735778920172,112.31026769767401,2207.1,2057.3,454.682013210644,13.7411284049307,1.68886346152832,201001NH,90,90,2010-01-17,2010-01-22,22,07:43:00,144.79,0.62,0,0,2221.15,36.26,159.97,7.52,31429.9,72.22,3.8,3.45,0,0,13175.5,14.89,0,0,289.57,0.27,144.79,0.04,0,0,1600.24,40.28,7.59,1.39,289.57,1.37,0,0,579.14,2.41,289.57,0.48,7.59,0.5,579.14,1.01,0,0,0,0,0,0
2010,1,090.0 090.0,170,7.73932096079602,1.5503325041923,66.7481479502266,2247.1,2181.9,832.568787294778,17.5153375210747,0.984807785344008,201001NH,90,90,2010-01-17,2010-01-22,22,07:43:00,144.79,0.62,0,0,2221.15,36.26,159.97,7.52,31429.9,72.22,3.8,3.45,0,0,13175.5,14.89,0,0,289.57,0.27,144.79,0.04,0,0,1600.24,40.28,7.59,1.39,289.57,1.37,0,0,579.14,2.41,289.57,0.48,7.59,0.5,579.14,1.01,0,0,0,0,0,0
2011,1,080.0 055.0,2,8.14739101601307,4.07572640970305,169.378678652442,2235.2,1995.7,298.008540809219,10.8825225747007,2.59897587539638,201101NH,80,55,2011-01-25,2011-01-21,21,13:54:00,52644.11,500.52,9024.71,8.15,17649.61,526.7,9038.13,230.27,695450.2,6676.58,16267.12,2846.42,0,0,102279.99,174.53,4.47,0,285782.33,751.87,36132.95,34.16,0,0,98015.47,812.15,13823.49,197.03,42153.89,1205.21,90247.05,358.83,25638.25,121.28,112877.07,51.75,4546.48,71.6,1504.12,3.05,0,0,15041.18,7.48,0,0
2011,1,080.0 055.0,99,7.70869639781152,1.49274512581985,63.4285072765371,2254.1,2197,909.437432919088,17.7669546344649,0.948114710291047,201101NH,80,55,2011-01-25,2011-01-21,21,13:54:00,52644.11,500.52,9024.71,8.15,17649.61,526.7,9038.13,230.27,695450.2,6676.58,16267.12,2846.42,0,0,102279.99,174.53,4.47,0,285782.33,751.87,36132.95,34.16,0,0,98015.47,812.15,13823.49,197.03,42153.89,1205.21,90247.05,358.83,25638.25,121.28,112877.07,51.75,4546.48,71.6,1504.12,3.05,0,0,15041.18,7.48,0,0
2011,1,080.0 055.0,170,7.62207787686899,1.21208642926373,52.2531929901594,2256.3,2225.3,1113.22443152363,18.4113233320428,0.770209050377656,201101NH,80,55,2011-01-25,2011-01-21,21,13:54:00,52644.11,500.52,9024.71,8.15,17649.61,526.7,9038.13,230.27,695450.2,6676.58,16267.12,2846.42,0,0,102279.99,174.53,4.47,0,285782.33,751.87,36132.95,34.16,0,0,98015.47,812.15,13823.49,197.03,42153.89,1205.21,90247.05,358.83,25638.25,121.28,112877.07,51.75,4546.48,71.6,1504.12,3.05,0,0,15041.18,7.48,0,0
2011,1,080.0 080.0,99,7.75704685243577,1.61808270861609,68.6647671066325,2236.6,2167.2,800.43030519343,17.3407387447502,1.02679156189582,201101NH,80,80,2011-01-26,2011-01-21,21,07:21:00,27529.11,801.17,1193.21,1.17,4080.93,114.98,330.7,34.37,280774.08,1722.74,837.01,382.02,0,0,35853.87,61.18,4.43,0,45355.23,109.9,474.18,4.33,1227,17.28,7159.25,148.14,2026.9,40.59,4794.99,582.35,799.9,3.86,11208.63,71.41,469.75,72.05,896.84,42.12,397.74,0.29,0,0,397.74,0.12,0,0
2011,1,090.0 030.0,2,8.09792681534487,3.91052436215557,162.310243738371,2226.8,1999.3,340.005762922839,11.1356582502766,2.50223377035923,201101NH,90,30,2011-01-19,2011-01-21,21,11:05:00,18747.9,263.85,9543.75,10.48,6225.54,196.62,19683.34,675.42,465841.88,1927.26,3158.96,911.89,0,0,48548.66,68.76,4569.03,3.9,66400.57,218.71,2154.7,4.61,414.95,1.8,25382.41,373.22,3390.29,95.34,17595.82,1033.69,11203.54,20.73,14130.19,83.8,22.03,1.01,1244.84,24.42,3319.57,99.44,0,0,2489.67,5.2,0,0
2011,1,090.0 030.0,26,8.05617128825932,3.54214890235421,147.723246192714,2222.9,2018,378.561038409254,11.7616486255787,2.26516431691596,201101NH,90,30,2011-01-19,2011-01-21,21,11:05:00,18747.9,263.85,9543.75,10.48,6225.54,196.62,19683.34,675.42,465841.88,1927.26,3158.96,911.89,0,0,48548.66,68.76,4569.03,3.9,66400.57,218.71,2154.7,4.61,414.95,1.8,25382.41,373.22,3390.29,95.34,17595.82,1033.69,11203.54,20.73,14130.19,83.8,22.03,1.01,1244.84,24.42,3319.57,99.44,0,0,2489.67,5.2,0,0
2011,1,090.0 030.0,51,7.88348678657745,2.26436584253601,94.9782931999692,2219.2,2100.5,587.63024193417,15.0642891321939,1.44040464533051,201101NH,90,30,2011-01-19,2011-01-21,21,11:05:00,18747.9,263.85,9543.75,10.48,6225.54,196.62,19683.34,675.42,465841.88,1927.26,3158.96,911.89,0,0,48548.66,68.76,4569.03,3.9,66400.57,218.71,2154.7,4.61,414.95,1.8,25382.41,373.22,3390.29,95.34,17595.82,1033.69,11203.54,20.73,14130.19,83.8,22.03,1.01,1244.84,24.42,3319.57,99.44,0,0,2489.67,5.2,0,0
2011,1,090.0 030.0,100,7.76317439597329,1.66791105673017,70.8044181946932,2237.8,2164.4,790.214225363645,17.1513030883506,1.05925447632522,201101NH,90,30,2011-01-19,2011-01-21,21,11:05:00,18747.9,263.85,9543.75,10.48,6225.54,196.62,19683.34,675.42,465841.88,1927.26,3158.96,911.89,0,0,48548.66,68.76,4569.03,3.9,66400.57,218.71,2154.7,4.61,414.95,1.8,25382.41,373.22,3390.29,95.34,17595.82,1033.69,11203.54,20.73,14130.19,83.8,22.03,1.01,1244.84,24.42,3319.57,99.44,0,0,2489.67,5.2,0,0
2011,1,090.0 030.0,170,7.69684810578656,1.4110008921342,60.812805927243,2257.6,2205.8,926.779114662919,17.9794058608988,0.896167126144523,201101NH,90,30,2011-01-19,2011-01-21,21,11:05:00,18747.9,263.85,9543.75,10.48,6225.54,196.62,19683.34,675.42,465841.88,1927.26,3158.96,911.89,0,0,48548.66,68.76,4569.03,3.9,66400.57,218.71,2154.7,4.61,414.95,1.8,25382.41,373.22,3390.29,95.34,17595.82,1033.69,11203.54,20.73,14130.19,83.8,22.03,1.01,1244.84,24.42,3319.57,99.44,0,0,2489.67,5.2,0,0
2011,1,090.0 045.0,30,7.90851140864716,2.40648528510731,100.61115261589,2224.4,2095.9,553.663842824148,14.6407917391833,1.53097826009988,201101NH,90,45,2011-01-18,2011-01-21,21,21:40:00,90564.48,1616.78,18414.32,19.44,9068.68,180.29,28690.1,875.4,759829.01,3200.78,12255.71,2771,1534.53,0.25,118930.4,227.29,7672.63,9.27,172673.65,434.55,49911.5,26.05,0,0,67693.26,476.47,3212.88,49.49,26179.41,1181.57,92838.87,178.4,16984.24,124.66,18449.14,21.52,1648.1,24.29,8474.71,34.67,0,0,5370.84,4.66,0,0
2011,1,090.0 045.0,50,7.82124703630642,1.96059346183343,82.3429275642518,2229.9,2134.3,688.706095577996,16.1363981809183,1.24625291883605,201101NH,90,45,2011-01-18,2011-01-21,21,21:40:00,90564.48,1616.78,18414.32,19.44,9068.68,180.29,28690.1,875.4,759829.01,3200.78,12255.71,2771,1534.53,0.25,118930.4,227.29,7672.63,9.27,172673.65,434.55,49911.5,26.05,0,0,67693.26,476.47,3212.88,49.49,26179.41,1181.57,92838.87,178.4,16984.24,124.66,18449.14,21.52,1648.1,24.29,8474.71,34.67,0,0,5370.84,4.66,0,0
2011,1,090.0 045.0,101,7.70673827054024,1.48743311121682,63.2007750126318,2244.9,2188,910.873997125531,17.7531453153388,0.944904843620356,201101NH,90,45,2011-01-18,2011-01-21,21,21:40:00,90564.48,1616.78,18414.32,19.44,9068.68,180.29,28690.1,875.4,759829.01,3200.78,12255.71,2771,1534.53,0.25,118930.4,227.29,7672.63,9.27,172673.65,434.55,49911.5,26.05,0,0,67693.26,476.47,3212.88,49.49,26179.41,1181.57,92838.87,178.4,16984.24,124.66,18449.14,21.52,1648.1,24.29,8474.71,34.67,0,0,5370.84,4.66,0,0
2011,1,090.0 045.0,171,7.6483437027812,1.27835948188368,55.1387818025077,2268.4,2230.4,1047.98292412107,18.325785670742,0.81206699436119,201101NH,90,45,2011-01-18,2011-01-21,21,21:40:00,90564.48,1616.78,18414.32,19.44,9068.68,180.29,28690.1,875.4,759829.01,3200.78,12255.71,2771,1534.53,0.25,118930.4,227.29,7672.63,9.27,172673.65,434.55,49911.5,26.05,0,0,67693.26,476.47,3212.88,49.49,26179.41,1181.57,92838.87,178.4,16984.24,124.66,18449.14,21.52,1648.1,24.29,8474.71,34.67,0,0,5370.84,4.66,0,0
2011,1,090.0 060.0,3,8.04919790384354,3.37713284847445,140.144929728908,2213.6,2020.2,385.322673496442,12.1142957076848,2.15411211804972,201101NH,90,60,2011-01-18,2011-01-21,21,10:12:00,91766.31,1259.69,3384.82,2.61,2564.47,45.05,760.56,18.7,521965.02,2041.98,5614.77,1057.5,0,0,31967.77,42.88,3760.91,3.08,77098.75,174.3,28246.8,11.77,0,0,9838.29,72.42,5285.25,12.57,24822.04,558.34,29335.13,103.26,2752.46,30.75,1504.37,0.94,19.97,1.57,1880.46,2.6,0,0,2256.55,0.92,0,0
2011,1,090.0 060.0,34,8.01832364370412,3.11573920205026,130.159242294428,2223.7,2046.2,417.749760983248,12.6899510027479,1.98600722761091,201101NH,90,60,2011-01-18,2011-01-21,21,10:12:00,91766.31,1259.69,3384.82,2.61,2564.47,45.05,760.56,18.7,521965.02,2041.98,5614.77,1057.5,0,0,31967.77,42.88,3760.91,3.08,77098.75,174.3,28246.8,11.77,0,0,9838.29,72.42,5285.25,12.57,24822.04,558.34,29335.13,103.26,2752.46,30.75,1504.37,0.94,19.97,1.57,1880.46,2.6,0,0,2256.55,0.92,0,0
2011,1,090.0 060.0,51,8.00237376111585,2.97858214287007,124.852032300861,2223.9,2054.8,434.438049676531,12.9983840445997,1.89780832783046,201101NH,90,60,2011-01-18,2011-01-21,21,10:12:00,91766.31,1259.69,3384.82,2.61,2564.47,45.05,760.56,18.7,521965.02,2041.98,5614.77,1057.5,0,0,31967.77,42.88,3760.91,3.08,77098.75,174.3,28246.8,11.77,0,0,9838.29,72.42,5285.25,12.57,24822.04,558.34,29335.13,103.26,2752.46,30.75,1504.37,0.94,19.97,1.57,1880.46,2.6,0,0,2256.55,0.92,0,0
2011,1,090.0 060.0,100,7.85729222390136,2.02868232927827,85.9308519775812,2224.2,2120.9,622.412550972686,15.839172474850301,1.28805695891515,201101NH,90,60,2011-01-18,2011-01-21,21,10:12:00,91766.31,1259.69,3384.82,2.61,2564.47,45.05,760.56,18.7,521965.02,2041.98,5614.77,1057.5,0,0,31967.77,42.88,3760.91,3.08,77098.75,174.3,28246.8,11.77,0,0,9838.29,72.42,5285.25,12.57,24822.04,558.34,29335.13,103.26,2752.46,30.75,1504.37,0.94,19.97,1.57,1880.46,2.6,0,0,2256.55,0.92,0,0
2011,1,090.0 060.0,171,7.6965866563404,1.42746230001395,61.5234545459787,2261.8,2208.8,930.396620042715,17.932462614001,0.907021312161662,201101NH,90,60,2011-01-18,2011-01-21,21,10:12:00,91766.31,1259.69,3384.82,2.61,2564.47,45.05,760.56,18.7,521965.02,2041.98,5614.77,1057.5,0,0,31967.77,42.88,3760.91,3.08,77098.75,174.3,28246.8,11.77,0,0,9838.29,72.42,5285.25,12.57,24822.04,558.34,29335.13,103.26,2752.46,30.75,1504.37,0.94,19.97,1.57,1880.46,2.6,0,0,2256.55,0.92,0,0
2011,1,090.0 090.0,3,8.06258378227084,3.8554194164914,159.889712443708,2227.7,2005.2,374.500518246196,11.2401894631559,2.47584466698349,201101NH,90,90,2011-01-17,2011-01-21,21,07:43:00,1524.19,26.4,0,0,5661.7,50.96,532.4,27.41,50306.44,152.41,0,0,0,0,13717.72,38.28,1270.16,2.32,26177.46,71.95,4.06,0.14,0,0,1524.19,27.27,508.06,5.42,774.26,93.28,254.03,0.21,2798.41,3.62,36.5,4.84,8.11,1.27,508.06,1.15,0,0,1270.16,0.76,516.18,4.09
2011,1,090.0 090.0,26,8.05390241178953,3.7771546814134,157.250743192411,2224.5,2006,381.855197183917,11.3381447684653,2.42624796822657,201101NH,90,90,2011-01-17,2011-01-21,21,07:43:00,1524.19,26.4,0,0,5661.7,50.96,532.4,27.41,50306.44,152.41,0,0,0,0,13717.72,38.28,1270.16,2.32,26177.46,71.95,4.06,0.14,0,0,1524.19,27.27,508.06,5.42,774.26,93.28,254.03,0.21,2798.41,3.62,36.5,4.84,8.11,1.27,508.06,1.15,0,0,1270.16,0.76,516.18,4.09
2011,1,090.0 090.0,51,8.05374163400301,3.76258264668377,157.304135137469,2224.3,2005.6,380.916026445832,11.3328102766272,2.4174849860867,201101NH,90,90,2011-01-17,2011-01-21,21,07:43:00,1524.19,26.4,0,0,5661.7,50.96,532.4,27.41,50306.44,152.41,0,0,0,0,13717.72,38.28,1270.16,2.32,26177.46,71.95,4.06,0.14,0,0,1524.19,27.27,508.06,5.42,774.26,93.28,254.03,0.21,2798.41,3.62,36.5,4.84,8.11,1.27,508.06,1.15,0,0,1270.16,0.76,516.18,4.09
2011,1,090.0 090.0,96,8.04254363852247,3.43922192525398,145.051633694848,2217.1,2016.4,388.956282424807,11.8681485910314,2.20193004866511,201101NH,90,90,2011-01-17,2011-01-21,21,07:43:00,1524.19,26.4,0,0,5661.7,50.96,532.4,27.41,50306.44,152.41,0,0,0,0,13717.72,38.28,1270.16,2.32,26177.46,71.95,4.06,0.14,0,0,1524.19,27.27,508.06,5.42,774.26,93.28,254.03,0.21,2798.41,3.62,36.5,4.84,8.11,1.27,508.06,1.15,0,0,1270.16,0.76,516.18,4.09
2011,1,090.0 090.0,171,7.89212028436319,2.17594160305725,93.4473799072646,2224.9,2107.8,565.496017762921,15.2045295113349,1.38331965137599,201101NH,90,90,2011-01-17,2011-01-21,21,07:43:00,1524.19,26.4,0,0,5661.7,50.96,532.4,27.41,50306.44,152.41,0,0,0,0,13717.72,38.28,1270.16,2.32,26177.46,71.95,4.06,0.14,0,0,1524.19,27.27,508.06,5.42,774.26,93.28,254.03,0.21,2798.41,3.62,36.5,4.84,8.11,1.27,508.06,1.15,0,0,1270.16,0.76,516.18,4.09
2011,1,080.0 055.0,50,7.83746738462528,2.03914503063755,85.6678026054265,2235.2,2133.6,662.706020659435,15.875092790258,1.29645763367706,201101NH,80,55,2011-01-25,2011-01-21,21,13:54:00,52644.11,500.52,9024.71,8.15,17649.61,526.7,9038.13,230.27,695450.2,6676.58,16267.12,2846.42,0,0,102279.99,174.53,4.47,0,285782.33,751.87,36132.95,34.16,0,0,98015.47,812.15,13823.49,197.03,42153.89,1205.21,90247.05,358.83,25638.25,121.28,112877.07,51.75,4546.48,71.6,1504.12,3.05,0,0,15041.18,7.48,0,0
2011,1,080.0 055.0,30,7.90686989766835,2.38840158844203,99.8678434393084,2226.4,2099.2,556.195355459938,14.7084466053479,1.51909902302342,201101NH,80,55,2011-01-25,2011-01-21,21,13:54:00,52644.11,500.52,9024.71,8.15,17649.61,526.7,9038.13,230.27,695450.2,6676.58,16267.12,2846.42,0,0,102279.99,174.53,4.47,0,285782.33,751.87,36132.95,34.16,0,0,98015.47,812.15,13823.49,197.03,42153.89,1205.21,90247.05,358.83,25638.25,121.28,112877.07,51.75,4546.48,71.6,1504.12,3.05,0,0,15041.18,7.48,0,0
2011,1,080.0 080.0,50,8.01333752309894,2.99375013201468,125.316667568665,2208.9,2038.5,419.739685296409,12.9176321760654,1.90588426341455,201101NH,80,80,2011-01-26,2011-01-21,21,07:21:00,27529.11,801.17,1193.21,1.17,4080.93,114.98,330.7,34.37,280774.08,1722.74,837.01,382.02,0,0,35853.87,61.18,4.43,0,45355.23,109.9,474.18,4.33,1227,17.28,7159.25,148.14,2026.9,40.59,4794.99,582.35,799.9,3.86,11208.63,71.41,469.75,72.05,896.84,42.12,397.74,0.29,0,0,397.74,0.12,0,0
2011,1,080.0 080.0,3,8.07800695881979,3.59961990676893,149.180395150406,2204.1,1996.3,355.858081967082,11.6397867339078,2.29725702176125,201101NH,80,80,2011-01-26,2011-01-21,21,07:21:00,27529.11,801.17,1193.21,1.17,4080.93,114.98,330.7,34.37,280774.08,1722.74,837.01,382.02,0,0,35853.87,61.18,4.43,0,45355.23,109.9,474.18,4.33,1227,17.28,7159.25,148.14,2026.9,40.59,4794.99,582.35,799.9,3.86,11208.63,71.41,469.75,72.05,896.84,42.12,397.74,0.29,0,0,397.74,0.12,0,0
2011,4,080.0 055.0,2,7.9218054630190204,2.48059916212271,103.367721482455,2248.2,2115.4,540.935281479634,14.5262636726273,1.57724243672095,201104SH,80,55,2011-04-23,2011-04-18,18,05:32:00,19197.53,263.02,1745.23,1.55,3086.96,119.06,1890.46,81.51,84943.8,1074.98,4459.07,726.48,0,0,113449.66,212.11,0,0,46300.24,145.23,2729.05,5.56,195.06,8.56,24480.01,199.92,6609.62,145.78,0,0,29673.77,102.68,3527.53,28.07,2617.84,1.7,877.48,9.86,5235.69,20.95,0,0,0,0,0,0
2011,4,080.0 055.0,29,7.90809633132883,2.39934559269568,100.478313512849,2251.7,2123.9,559.262218597151,14.7581446698141,1.52579882478023,201104SH,80,55,2011-04-23,2011-04-18,18,05:32:00,19197.53,263.02,1745.23,1.55,3086.96,119.06,1890.46,81.51,84943.8,1074.98,4459.07,726.48,0,0,113449.66,212.11,0,0,46300.24,145.23,2729.05,5.56,195.06,8.56,24480.01,199.92,6609.62,145.78,0,0,29673.77,102.68,3527.53,28.07,2617.84,1.7,877.48,9.86,5235.69,20.95,0,0,0,0,0,0
2011,4,080.0 055.0,50,7.76574683427806,1.71173596602765,72.0029857946813,2249.9,2174.8,794.392588471137,17.0862579430953,1.08693999940042,201104SH,80,55,2011-04-23,2011-04-18,18,05:32:00,19197.53,263.02,1745.23,1.55,3086.96,119.06,1890.46,81.51,84943.8,1074.98,4459.07,726.48,0,0,113449.66,212.11,0,0,46300.24,145.23,2729.05,5.56,195.06,8.56,24480.01,199.92,6609.62,145.78,0,0,29673.77,102.68,3527.53,28.07,2617.84,1.7,877.48,9.86,5235.69,20.95,0,0,0,0,0,0
2011,4,080.0 055.0,100,7.64436737613212,1.2845492460706,54.6421461487524,2264.6,2228.1,1066.25730222666,18.3344796989553,0.815446206337597,201104SH,80,55,2011-04-23,2011-04-18,18,05:32:00,19197.53,263.02,1745.23,1.55,3086.96,119.06,1890.46,81.51,84943.8,1074.98,4459.07,726.48,0,0,113449.66,212.11,0,0,46300.24,145.23,2729.05,5.56,195.06,8.56,24480.01,199.92,6609.62,145.78,0,0,29673.77,102.68,3527.53,28.07,2617.84,1.7,877.48,9.86,5235.69,20.95,0,0,0,0,0,0
