"Station_ID","Year_UTC","Month_UTC","Day_UTC","Latitude","Longitude","Depth","CTDTEMP_ITS90","CTDTEMP_flag","Salinity_PSS78","Salinity_flag","DIC","DIC_flag","TA","TA_flag","Cst_Cnt","Btl_Cnt","Depthm","T_degC","Salnty","O2ml_L","STheta","O2Sat","Oxy__mol_Kg","BtlNum","RecInd","T_prec","T_qual","S_prec","S_qual","P_qual","O_qual","SThtaq","O2Satq","ChlorA","Chlqua","Phaeop","Phaqua","PO4uM","PO4q","SiO3uM","SiO3qu","NO2uM","NO2q","NO3uM","NO3q","NH3uM","NH3q","C14As1","C14A1p","C14A1q","C14As2","C14A2p","C14A2q","DarkAs","DarkAp","DarkAq","MeanAs","MeanAp","MeanAq","LightP","R_Depth","R_TEMP","R_Sal","R_DYNHT","R_Nuts","R_Oxy__mol_Kg","DIC1","DIC2","TA1","TA2","pH1","pH2","Cruise","Cruz_Sta","DbSta_ID","Quarter","Distance","Julian_Date","Julian_Day","Lat_Dec","Lat_Deg","Lat_Min","Lon_Dec","Lon_Deg","Lon_Min","Rpt_Line","St_Line","Ac_Line","Rpt_Sta","St_Station","Ac_Sta","Bottom_D","Secchi","ForelU","Order_Occ","Event_Num","Cruz_Leg","Data_Or","Cruz_Num","IntChl","IntC14","TimeZone","Wave_Dir","Wave_Ht","Wave_Prd","Wind_Dir","Wind_Spd","Barometer","Dry_T","Wet_T","Wea","Cloud_Typ","Cloud_Amt","Visibility","Depthm_Upper","Depthm_Lower","TAlk","TCO2","pHin","pCO2in","fCO2in","HCO3in","CO3in","CO2in","BAlkin","OHin","PAlkin","SiAlkin","Hfreein","RFin","OmegaCAin","OmegaARin","xCO2in","pHout","pCO2out","fCO2out","HCO3out","CO3out","CO2out","BAlkout","OHout","PAlkout","SiAlkout","Hfreeout","RFout","OmegaCAout","OmegaARout","xCO2out","pHinTOTAL","pHinSWS","pHinFREE","pHinNBS","pHoutTOTAL","pHoutSWS","pHoutFREE","pHoutNBS","TEMPIN","TEMPOUT","PRESIN","PRESOUT","PAR1TYPE","PAR2TYPE","K1K2CONSTANTS","KSO4CONSTANTS","pHSCALEIN","SAL","PO4","SI","K0input","K1input","K2input","pK1input","pK2input","KWinput","KBinput","KFinput","KSinput","KP1input","KP2input","KP3input","KSiinput","K0output","K1output","K2output","pK1output","pK2output","KWoutput","KBoutput","KFoutput","KSoutput","KP1output","KP2output","KP3output","KSioutput","TB","TF","TS","na.rm.x","cruise","order_occupied","tow_number","latitude","longitude","line","station","volume_sampled","small_plankton","total_plankton","na.rm.y","Date"
"090.0 120.0",1992,7,5,30.4179,-123.9989,10,NA,2,NA,2,1982.88,2,NA,2,27155,664304,10,19.3,33.293,5.48,23.643,103.7,239.0841,NA,3,2,NA,3,NA,NA,NA,NA,NA,0.07,NA,0.01,NA,0.34,NA,2.1,NA,0,NA,0,NA,NA,9,NA,NA,9,NA,NA,9,NA,NA,9,NA,NA,9,NA,10,19.3,424.5,0.04,NA,239.0841,NA,NA,NA,NA,NA,NA,199207,19920709001200,9001200,3,-368.37,33790,187,30.415,30,24.9,-124,-124,0,90,90,90,120,120,120,4245,NA,NA,19,182,NA,3101,9207,22.3,NA,NA,35,2,3,35,16,1018.2,22.1,18.2,1,3,6,7,10.9,9.1,NA,1982.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.3,19.3,10.05525,10.05525,2,1,4,1,1,33.293,0.34,2.1,0.0333539283858051,1.24938430225961e-06,8.45468931956e-10,5.90330395499706,9.07290234658543,3.47538879781774e-14,2.12039907256606e-09,0.00254469925820588,0.120042030894456,0.0243612371779528,9.63972431979583e-07,1.21784035497475e-09,3.25184989517911e-10,0.0333539283858051,1.24938430225961e-06,8.45468931956e-10,5.90330395499706,9.07290234658543,3.47538879781774e-14,2.12039907256606e-09,0.00254469925820588,0.120042030894456,0.0243612371779528,9.63972431979583e-07,1.21784035497475e-09,3.25184989517911e-10,395.425717142857,64.9934908784232,26858.3516738661,TRUE,199207,16,1,30.418333,-123.998333,90,120,463.4,11,11,TRUE,1992-07-01
"090.0 120.0",1992,9,29,30.4179,-123.9989,10,NA,2,NA,2,1978.4,2,NA,2,27234.5,666394,10,20.18,33.193,5.33,23.3385,102.4,232.609,NA,7,2,NA,3,NA,9,NA,NA,NA,0.08,NA,0.02,NA,0.355,NA,1.95,NA,0,NA,0,NA,NA,9,NA,NA,9,NA,NA,9,NA,NA,NA,NA,NA,NA,NA,10,20.18,453.55,0.04,NA,232.609,NA,NA,NA,NA,NA,NA,199210,19921009001200,9001200,3,-368.425,33876,273,30.4274995,30,25.65,-124.0099995,-123.5,30.6,90,90,89.95,120,120,120.05,NA,NA,NA,18.5,177,NA,3101,9210,21.9,NA,NA,17,1.5,6.5,10,4.5,1014.85,19.45,19.45,2.5,NA,6,2,10.9,9.1,NA,1978.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.18,20.18,10.05525,10.05525,2,1,4,1,1,33.193,0.355,1.95,0.0325637334863971,1.27183131986862e-06,8.71518681125498e-10,5.89557443780236,9.05973563769852,3.76616520851397e-14,2.16907554694235e-09,0.00249889543753192,0.115912613803993,0.024290079603843,9.77864641014746e-07,1.27532735051101e-09,3.36812405148399e-10,0.0325637334863971,1.27183131986862e-06,8.71518681125498e-10,5.89557443780236,9.05973563769852,3.76616520851397e-14,2.16907554694235e-09,0.00249889543753192,0.115912613803993,0.024290079603843,9.77864641014746e-07,1.27532735051101e-09,3.36812405148399e-10,394.238002857143,64.7982741935993,26777.679004915,TRUE,199210,16,1,30.418333,-123.998333,90,120,420.8,62,62,TRUE,1992-09-01
"090.0 120.0",2014,2,1,30.4179,-123.9989,13.5,16.2,2,33.415,2,2011.9,2,2234.65,2,33507,841853.5,13.5,16.202,33.41245,5.6095,24.482695,100.03,244.53345,20.5,3,2,NA,3,NA,NA,NA,NA,NA,0.152,NA,0.05,NA,0.295,NA,1.885,NA,0.012,NA,0.05,NA,0.135,NA,NA,NA,9,NA,NA,9,NA,NA,9,NA,NA,9,NA,13.5,16.2,344.55,0.0465,0.135,244.55525,2011.92,NA,2234.625,NA,NA,NA,201402,20140209001200,9001200,1,-368.174,37288,32,30.4175,30,25.05,-124.00067,-124,0.04,90,90,90,120,120,120,4262,NA,NA,18,205,1,3101,1402,27.4,NA,NA,NA,NA,NA,1,17,1020.3,15.3,11.5,NA,NA,NA,NA,14.4,12.6,2234.65,2011.9,8.06227343041102,375.262777779059,373.928119277813,1838.17353089683,160.095270866942,13.6311982362269,72.9136676472689,2.99710378368361,0.323713970814608,0.0602805863847694,0.00722811994552349,11.2545899585727,3.85082808908176,2.47301875533738,382.076211915046,8.06227343041102,375.262777779059,373.928119277813,1838.17353089683,160.095270866942,13.6311982362269,72.9136676472689,2.99710378368361,0.323713970814608,0.0602805863847694,0.00722811994552349,11.2545899585727,3.85082808908176,2.47301875533738,382.076211915046,8.06227343041102,8.05361932206305,8.14097862306813,8.18231995712335,8.06227343041102,8.05361932206305,8.14097862306813,8.18231995712335,16.202,16.202,13.5745875,13.5745875,2,1,4,1,1,33.41245,0.295,1.885,0.0364540677683619,1.16837289618037e-06,7.54599401172561e-10,5.93241881815186,9.12228367824794,2.59672889400753e-14,1.95021484244549e-09,0.00270363372561081,0.135665404272845,0.0245425619484457,9.11381305882925e-07,1.03434242919431e-09,2.8621835793673e-10,0.0364540677683619,1.16837289618037e-06,7.54599401172561e-10,5.93241881815186,9.12228367824794,2.59672889400753e-14,1.95021484244549e-09,0.00270363372561081,0.135665404272845,0.0245425619484457,9.11381305882925e-07,1.03434242919431e-09,2.8621835793673e-10,396.844441857143,65.2266772084453,26954.715176928,TRUE,201402,18,1,30.416666,-123.998333,90,120,481,10,10,TRUE,2014-02-01
"090.0 120.0",2014,4,1,30.4179,-123.9989,13.5,17.025,2,33.53,2,NA,2,2238.15,2,33577,843623,13.5,17.024,33.5302,5.591,24.382745,101.395,243.75075,21.5,3,2,NA,3,NA,NA,NA,NA,NA,0.072,NA,0.007,NA,0.31,NA,2.32,NA,0.013,NA,0.1,NA,0.32,NA,NA,NA,9,NA,NA,9,NA,NA,9,NA,NA,9,NA,13.5,17.025,354.1,0.048,0.32,243.9252,NA,NA,2238.165,NA,7.92295,NA,201404,20140409001200,9001200,2,-367.775,37351,95,30.42303,30,25.382,-123.99558,-123,59.735,90,90,90,120,120,119.9,4100,NA,NA,18,201,1,3101,1404,24.9,NA,NA,NA,NA,NA,36,20,1028,15.2,12,NA,NA,NA,NA,14.4,12.6,2238.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.024,17.024,13.5745875,13.5745875,2,1,4,1,1,33.5302,0.31,2.32,0.0355580256581676,1.19153586179699e-06,7.80745864673644e-10,5.92389338607579,9.10749077834461,2.81506717748367e-14,1.9984573708624e-09,0.00266768797614514,0.131656756511484,0.0245264091222525,9.27307992969203e-07,1.0795513368257e-09,2.964924786302e-10,0.0355580256581676,1.19153586179699e-06,7.80745864673644e-10,5.92389338607579,9.10749077834461,2.81506717748367e-14,1.9984573708624e-09,0.00266768797614514,0.131656756511484,0.0245264091222525,9.27307992969203e-07,1.0795513368257e-09,2.964924786302e-10,398.242975428572,65.4565448548255,27049.7072446179,TRUE,201404,18,1,30.418333,-124,90,120,387.1,23,23,TRUE,2014-04-01
"090.0 120.0",2014,7,1,30.4179,-123.9989,1,19.63,2,33.575,2,NA,2,2244.05,2,33653,845561.5,1,19.63,33.5752,5.3635,23.77276,102.255,233.97175,22.5,4.5,2,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,NA,9,NA,NA,9,NA,NA,9,NA,1,19.63,411.75,0.004,NA,233.81915,NA,NA,2244.04,NA,7.92985,NA,201407,20140709001200,9001200,3,-368.045,37446,190,30.41867,30,25.12,-123.99858,-123,59.915,90,90,90,120,120,120,4325,34,NA,17,247,1,3101,1407,22,NA,NA,35,4,7,2,3,1016,20,18.1,2,7,8,7,1.9,0.1,2244.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.63,19.63,1.005525,1.005525,2,1,4,1,1,33.5752,NA,NA,0.0329963201238029,1.26039366332872e-06,8.61224835519099e-10,5.89949378893128,9.06488345478807,3.59916349937236e-14,2.14545018032854e-09,0.00254145291610745,0.119088976426657,0.0243816648412183,9.72572360330286e-07,1.23589394425055e-09,3.29753344618719e-10,0.0329963201238029,1.26039366332872e-06,8.61224835519099e-10,5.89949378893128,9.06488345478807,3.59916349937236e-14,2.14545018032854e-09,0.00254145291610745,0.119088976426657,0.0243816648412183,9.72572360330286e-07,1.23589394425055e-09,3.29753344618719e-10,398.777446857143,65.5443923629962,27086.0099456458,TRUE,201407,17,1,30.416666,-123.996666,90,120,421.3,28,28,TRUE,2014-07-01
"090.0 120.0",2014,11,1,30.4179,-123.9989,13.5,19.115,2,33.035,2,NA,2,2215.7,2,33728,847550,13.5,19.115,33.0349,5.3895,23.492895,101.435,235.1702,20.5,3,2,NA,3,NA,NA,NA,NA,NA,0.1245,NA,0.0255,NA,0.345,NA,1.43,NA,0.0145,NA,0.075,NA,0.05,NA,NA,NA,9,NA,NA,9,NA,NA,9,NA,NA,9,NA,13.5,19.11,439,0.059,0.05,235.192,NA,NA,2215.675,NA,7.9417,NA,201411,20141109001200,9001200,4,-368.083,37572,316,30.41797,30,25.078,-123.99893,-123,59.936,90,90,90,120,120,120,4325,31,NA,18,182,1,3101,1411,23.6,NA,NA,30,3,7,34,8,1013,19.6,16.9,1,6,6,8,14.4,12.6,2215.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.115,19.115,13.5745875,13.5745875,2,1,4,1,1,33.0349,0.345,1.43,0.0335767331194503,1.24186906447646e-06,8.34655732775639e-10,5.9059285533997,9.07850989561328,3.4022609489945e-14,2.10329405291155e-09,0.00254165235026362,0.120360142604908,0.0243291882950952,9.57712212311142e-07,1.20813682591857e-09,3.22412978271474e-10,0.0335767331194503,1.24186906447646e-06,8.34655732775639e-10,5.9059285533997,9.07850989561328,3.4022609489945e-14,2.10329405291155e-09,0.00254165235026362,0.120360142604908,0.0243291882950952,9.57712212311142e-07,1.20813682591857e-09,3.22412978271474e-10,392.360226571429,64.4896366148926,26650.1355153035,TRUE,201411,18,1,30.418333,-123.998333,90,120,445.3,29,29,TRUE,2014-11-01
"090.0 120.0",2015,1,1,30.4179,-123.9989,13.5,17.77,2,33.23,2,NA,2,2226.05,2,33828,850092,13.5,17.7705,33.2288,5.5055,23.97379,101.115,240.11905,20.5,3,2,NA,3,NA,NA,NA,NA,NA,0.1085,NA,0.034,NA,0.33,NA,1.935,NA,0.008,NA,0,4,0.045,NA,NA,NA,9,NA,NA,9,NA,NA,9,NA,NA,9,NA,13.5,17.77,393.05,0.053,0.045,240.0972,NA,NA,2226.035,NA,7.9341,NA,201501,20150109001200,9001200,1,-368.123,37275,19,30.41957,30,25.174,-124.001,-124,0.06,90,90,90,120,120,120,4279,NA,NA,18,212,1,3101,1501,21.4,NA,NA,NA,NA,NA,2,12,1023,17,15.2,NA,NA,NA,NA,14.4,12.6,2226.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.7705,17.7705,13.5745875,13.5745875,2,1,4,1,1,33.2288,0.33,1.935,0.0348522551266498,1.20815317290748e-06,7.97290702937702e-10,5.91787832299784,9.0983834966633,3.006884315086e-14,2.03215237122029e-09,0.00261575878051614,0.127165299931762,0.0244371923251602,9.36798852599207e-07,1.12505934209997e-09,3.05369107202002e-10,0.0348522551266498,1.20815317290748e-06,7.97290702937702e-10,5.91787832299784,9.0983834966633,3.006884315086e-14,2.03215237122029e-09,0.00261575878051614,0.127165299931762,0.0244371923251602,9.36798852599207e-07,1.12505934209997e-09,3.05369107202002e-10,394.663204571429,64.8681617667662,26806.5598203995,TRUE,201501,18,1,30.418333,-123.998333,90,120,448.8,16,16,TRUE,2015-01-01
"090.0 120.0",2015,4,1,30.4179,-123.9989,13.5,16.65,2,33.12,2,NA,2,2205.75,2.5,33898,851864,13.5,16.65,33.11975,5.688,24.15466,102.145,248.03485,20.5,3,2,NA,3,NA,NA,NA,NA,NA,0.085,NA,0.024,NA,0.335,NA,1.825,NA,0.006,NA,0,8,0.005,NA,NA,NA,9,NA,NA,9,NA,NA,9,NA,NA,9,NA,13.5,16.65,375.8,0.051,0.005,248.1221,NA,NA,2205.725,NA,7.90925,NA,201504,20150409001200,9001200,2,-368.208,37354,98,30.41642,30,24.985,-124.00067,-124,0.04,90,90,90,120,120,120,4269,NA,NA,18,192,1,3101,1504,27.8,NA,NA,34,3,6,35,11,1017.8,17.2,13.8,1,6,1,6,14.4,12.6,2205.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.65,16.65,13.5745875,13.5745875,2,1,4,1,1,33.11975,0.335,1.825,0.0360346529990638,1.17711660273021e-06,7.6221765981553e-10,5.92918788953265,9.11794877522006,2.6984526852599e-14,1.96718981663292e-09,0.00266625773182319,0.132565346222875,0.0244716839388645,9.15823857682258e-07,1.06130816524656e-09,2.9122919458582e-10,0.0360346529990638,1.17711660273021e-06,7.6221765981553e-10,5.92918788953265,9.11794877522006,2.6984526852599e-14,1.96718981663292e-09,0.00266625773182319,0.132565346222875,0.0244716839388645,9.15823857682258e-07,1.06130816524656e-09,2.9122919458582e-10,393.368002142857,64.6552779719657,26718.5862749084,TRUE,201504,18,1,30.416666,-124,90,120,449.2,570,570,TRUE,2015-04-01
"090.0 120.0",2016,4,20,30.4179,-123.9989,21,17.403,2,33.4695,2,2011.7,2,2238,2,34244,860569,21,17.403,33.46945,5.569,24.24695,101.7,243.165,21,3,2,NA,3,NA,NA,NA,NA,NA,0.0605,NA,0.0145,NA,0.245,NA,1.92,NA,0.017,NA,0,8,0.075,NA,NA,NA,9,NA,NA,9,NA,NA,9,NA,NA,9,NA,21,17.4,367.3,0.077,0.075,243.165,NA,NA,NA,NA,NA,NA,201604,20160409001200,9001200,2,-368.098,37350,94,30.4159,30,24.954,-123.9978,-123,59.868,90,90,90,120,120,120,4170,27,NA,18,201,1,3101,1604,21.4,NA,NA,2,4,6,2,18,1023.3,16.9,14.7,2,6,8,7,21.9,20.1,2238,2011.7,8.04988539598081,388.314360891519,386.95398741569,1835.1966717175,162.890751821655,13.612576460846,73.4260326917874,3.27242772380979,0.269676239909745,0.0627850099489687,0.00737822878071416,11.1463711561598,3.9157421541366,2.52221272134982,395.934304883048,8.04988539598081,388.314360891519,386.95398741569,1835.1966717175,162.890751821655,13.612576460846,73.4260326917874,3.27242772380979,0.269676239909745,0.0627850099489687,0.00737822878071416,11.1463711561598,3.9157421541366,2.52221272134982,395.934304883048,8.04988539598081,8.04110108791108,8.13204822033287,8.17232085911905,8.04988539598081,8.04110108791108,8.13204822033287,8.17232085911905,17.403,17.403,21.116025,21.116025,2,1,4,1,1,33.46945,0.245,1.92,0.0351788614741956,1.20187628188454e-06,7.91275236730268e-10,5.9201407332734,9.10167254904404,2.91732067018072e-14,2.01971802167009e-09,0.00264655126244375,0.12964527955589,0.0245075680063108,9.33887523057727e-07,1.10268968467713e-09,3.01389325584974e-10,0.0351788614741956,1.20187628188454e-06,7.91275236730268e-10,5.9201407332734,9.10167254904404,2.91732067018072e-14,2.01971802167009e-09,0.00264655126244375,0.12964527955589,0.0245075680063108,9.33887523057727e-07,1.10268968467713e-09,3.01389325584974e-10,397.521439,65.337950718795,27000.6985982301,TRUE,201604,18,1,30.416666,-123.998333,90,120,451.4,7,7,TRUE,2016-04-01
"090.0 120.0",2017,1,20,30.4179,-123.9989,13.5,17.7095,2,33.437,2,2008.3,2,2233.6,2,34469,866389,13.5,17.7095,33.43675,5.4235,24.14776,99.62,236.72,20.5,3,2,NA,3,NA,NA,NA,NA,NA,0.1155,NA,0.03,NA,0.21,NA,1.39,NA,0,8,0.025,NA,0.145,NA,NA,NA,9,NA,NA,9,NA,NA,9,NA,NA,9,NA,13.5,17.71,376.45,0.051,0.145,236.72,NA,NA,NA,NA,NA,NA,201701,20170109001200,9001200,1,-367.671,37265,9,30.41813,30,25.088,-123.9897,-123,59.382,90,90,90,120,120,119.9,4263,NA,NA,18,201,1,3101,1701,24.2,NA,NA,NA,NA,NA,25,6,1019.8,18,17.4,NA,NA,NA,NA,14.4,12.6,2233.6,2008.3,8.04460102510292,393.601173161686,392.227565576447,1832.29308825737,162.328406669109,13.6785050735247,73.0580045878932,3.32465893184559,0.231209102235908,0.0454349536179252,0.00745304267870136,11.1540687018771,3.90902947627781,2.51933719360483,401.478899822692,8.04460102510292,393.601173161686,392.227565576447,1832.29308825737,162.328406669109,13.6785050735247,73.0580045878932,3.32465893184559,0.231209102235908,0.0454349536179252,0.00745304267870136,11.1540687018771,3.90902947627781,2.51933719360483,401.478899822692,8.04460102510292,8.035785146193,8.12767183977865,8.16771035526427,8.04460102510292,8.035785146193,8.12767183977865,8.16771035526427,17.7095,17.7095,13.5745875,13.5745875,2,1,4,1,1,33.43675,0.21,1.39,0.0348738834253942,1.20882925347693e-06,7.99449503241638e-10,5.9176353674024,9.09720920976882,3.0001147233704e-14,2.0342987040433e-09,0.00262889696939666,0.12796444922764,0.0244770877008393,9.38275776730188e-07,1.12004752097919e-09,3.04943526669145e-10,0.0348738834253942,1.20882925347693e-06,7.99449503241638e-10,5.9176353674024,9.09720920976882,3.0001147233704e-14,2.0342987040433e-09,0.00262889696939666,0.12796444922764,0.0244770877008393,9.38275776730188e-07,1.12004752097919e-09,3.04943526669145e-10,397.133056428572,65.2741148628575,26974.3186354832,TRUE,201701,18,1,30.42,-123.996666,90,120,484.6,17,17,TRUE,2017-01-01
"090.0 120.0",2017,4,20,30.4179,-123.9989,13.7,15.9345,2,33.22,2,2006.35,2,2218.35,2,34573,868942,14,15.9345,33.2199,5.714,24.395285,101.235,249.78,20.5,3,2,NA,3,NA,NA,NA,NA,NA,0.0775,NA,0.011,NA,0.265,NA,1.55,NA,0,8,0,8,0.11,NA,NA,NA,9,NA,NA,9,NA,NA,9,NA,NA,9,NA,14,15.93,352.85,0.0495,0.11,249.78,NA,NA,NA,NA,NA,NA,201704,20170409001200,9001200,2,-368.168,37348,92,30.4177,30,25.062,-124.00067,-124,0.04,90,90,90,120,120,120,4242,NA,NA,18,216,1,3101,1704,25.8,NA,NA,NA,NA,NA,35,17,1019.6,15.1,13.4,NA,NA,NA,NA,14.9,13.1,2218.35,2006.35,8.04864393004257,386.97765152396,385.59667539394,1839.21136004828,152.954505313192,14.1841346385259,70.0799481417789,2.82169418325025,0.289594753231943,0.0475116375347403,0.00747406415648691,11.5110350289596,3.68266178581456,2.36267144686012,393.883367236168,8.04864393004257,386.97765152396,385.59667539394,1839.21136004828,152.954505313192,14.1841346385259,70.0799481417789,2.82169418325025,0.289594753231943,0.0475116375347403,0.00747406415648691,11.5110350289596,3.68266178581456,2.36267144686012,393.883367236168,8.04864393004257,8.0400344560989,8.12644352860206,8.16841685273602,8.04864393004257,8.0400344560989,8.12644352860206,8.16841685273602,15.9345,15.9345,14.07735,14.07735,2,1,4,1,1,33.2199,0.265,1.55,0.0367848987518474,1.15927171866673e-06,7.43510233291365e-10,5.93581513155754,9.12871329750385,2.52270463207326e-14,1.93092615064975e-09,0.00270776877585658,0.136600274017906,0.0245211789226601,9.04450924485485e-07,1.02112817723265e-09,2.8270982292618e-10,0.0367848987518474,1.15927171866673e-06,7.43510233291365e-10,5.93581513155754,9.12871329750385,2.52270463207326e-14,1.93092615064975e-09,0.00270776877585658,0.136600274017906,0.0245211789226601,9.04450924485485e-07,1.02112817723265e-09,2.8270982292618e-10,394.557498,64.8507874818169,26799.3799528629,TRUE,201704,18,1,30.418333,-123.996666,90,120,421.2,57,57,TRUE,2017-04-01
"090.0 120.0",2017,8,20,30.4179,-123.9989,14,NA,2,NA,2,2011.75,2,2239.15,2,34648,870882.5,14,20.029,33.58525,5.308,23.67772,101.95,231.635,22,3,2,NA,3,NA,NA,NA,NA,NA,0.073,NA,0.0145,NA,0.2,NA,2.345,NA,0.019,NA,0.23,NA,0.075,NA,1.68,NA,NA,1.8695,NA,NA,0.111,NA,NA,1.7745,NA,NA,0.627,14,20.03,421.4,0.0595,0.075,231.635,NA,NA,NA,NA,NA,NA,201708,20170809001200,9001200,3,-368.062,37472,216,30.41833,30,25.1,-123.99872,-123,59.923,90,90,90,120,120,120,4300,36,NA,16,173,1,3101,1708,24,129.9,8,28,3,9,35,4,1016.3,20,17.9,2,3,7,8,14.9,13.1,2239.15,2011.75,8.0111914851066,431.6572215242,430.193803146082,1833.11575563923,164.597904749818,14.0363396109538,72.7119350376618,3.83742902186388,0.221006722560352,0.0780160171473132,0.00791898774406452,11.065749184964,3.96936566842207,2.5738335767141,441.677948953382,8.0111914851066,431.6572215242,430.193803146082,1833.11575563923,164.597904749818,14.0363396109538,72.7119350376618,3.83742902186388,0.221006722560352,0.0780160171473132,0.00791898774406452,11.065749184964,3.96936566842207,2.5738335767141,441.677948953382,8.0111914851066,8.00212258629579,8.10135173842406,8.13894002771169,8.0111914851066,8.00212258629579,8.10135173842406,8.13894002771169,20.029,20.029,14.07735,14.07735,2,1,4,1,1,33.58525,0.2,2.345,0.0326312557481543,1.27281735432825e-06,8.7509784850769e-10,5.89523715673476,9.05795770583192,3.74045454695582e-14,2.17245905652897e-09,0.00252463697943822,0.117440831965289,0.0243758383010627,9.80727672051976e-07,1.26339676912325e-09,3.35643541296851e-10,0.0326312557481543,1.27281735432825e-06,8.7509784850769e-10,5.89523715673476,9.05795770583192,3.74045454695582e-14,2.17245905652897e-09,0.00252463697943822,0.117440831965289,0.0243758383010627,9.80727672051976e-07,1.26339676912325e-09,3.35643541296851e-10,398.896812142857,65.564011639821,27094.1175488755,TRUE,201708,16,1,30.418333,-123.998333,90,120,450.7,9,9,TRUE,2017-08-01
"090.0 120.0",2018,4,20,30.4179,-123.9989,18.5,16.782,2,33.7675,2,2020.25,2.5,2333.85,3,34868,876499,18.5,16.782,33.76745,5.638,24.62139,101.895,245.98,21.5,3,2,NA,3,NA,NA,NA,NA,NA,0.0585,NA,0.019,NA,0.185,NA,1.935,NA,0,8,0,8,NA,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.5,16.78,331.5,0.062,NA,245.98,NA,NA,NA,NA,NA,NA,201804,20180409001200,9001200,2,-368.312,37354,98,30.41082,30,24.649,-123.999,-123,59.94,90,90,90,120,120,120.1,4219,31,NA,18,223,1,3101,1804,26.9,126.7,8,33,8,10,1,16,1023,15.7,12.4,1,7,4,8,19.4,17.6,2333.85,2020.25,8.1887839276841,287.246702237292,286.231248415125,1787.0363668462,222.945120251617,10.2685129021838,96.1389273938648,4.49264702107553,0.210763127020954,0.0879456526809085,0.00561530208591145,9.89863012112377,5.35135325925945,3.4445069255948,292.62744746131,8.1887839276841,287.246702237292,286.231248415125,1787.0363668462,222.945120251617,10.2685129021838,96.1389273938648,4.49264702107553,0.210763127020954,0.0879456526809085,0.00561530208591145,9.89863012112377,5.35135325925945,3.4445069255948,292.62744746131,8.1887839276841,8.18004032235532,8.26939611534757,8.3095305139396,8.1887839276841,8.18004032235532,8.26939611534757,8.3095305139396,16.782,16.782,18.6022125,18.6022125,2,1,4,1,1,33.76745,0.185,1.935,0.0357670115830597,1.18819579020688e-06,7.78326459787186e-10,5.92512026073294,9.10887286822319,2.76381400742094e-14,1.9923782184684e-09,0.00269233132758837,0.133582049991918,0.0245846350769146,9.2618831914055e-07,1.0644856658119e-09,2.9405081355928e-10,0.0357670115830597,1.18819579020688e-06,7.78326459787186e-10,5.92512026073294,9.10887286822319,2.76381400742094e-14,1.9923782184684e-09,0.00269233132758837,0.133582049991918,0.0245846350769146,9.2618831914055e-07,1.0644856658119e-09,2.9405081355928e-10,401.060827571428,65.9196964395702,27241.1031517042,TRUE,201804,18,1,30.408333,-123.99,90,120,441.6,11,11,TRUE,2018-04-01
