EXPOCODE,Ship_Name.x,Date.x,Year_UTC,Month_UTC,Day_UTC,Time_UTC,Station_ID,Latitude,Longitude,Depth,CTDTEMP_ITS90,CTDTEMP_flag,Salinity_PSS78,Salinity_flag,DIC,DIC_flag,TA,TA_flag,Cst_Cnt,Btl_Cnt,Depth_ID,Depthm,T_degC,Salnty,O2ml_L,STheta,O2Sat,Oxy_µmol/Kg,BtlNum,RecInd,T_prec,T_qual,S_prec,S_qual,P_qual,O_qual,SThtaq,O2Satq,ChlorA,Chlqua,Phaeop,Phaqua,PO4uM,PO4q,SiO3uM,SiO3qu,NO2uM,NO2q,NO3uM,NO3q,NH3uM,NH3q,C14As1,C14A1p,C14A1q,C14As2,C14A2p,C14A2q,DarkAs,DarkAp,DarkAq,MeanAs,MeanAp,MeanAq,IncTim,LightP,R_Depth,R_TEMP,R_Sal,R_DYNHT,R_Nuts,R_Oxy_µmol/Kg,DIC1,DIC2,TA1,TA2,pH1,pH2,DIC Quality Comment,Cruise_ID,Cruise,Cruz_Sta,DbSta_ID,Cast_ID,Quarter,Sta_Code,Distance,Date.y,Julian_Date,Julian_Day,Time,Lat_Dec,Lat_Deg,Lat_Min,Lat_Hem,Lon_Dec,Lon_Deg,Lon_Min,Lon_Hem,Rpt_Line,St_Line,Ac_Line,Rpt_Sta,St_Station,Ac_Sta,Bottom_D,Secchi,ForelU,Ship_Name.y,Ship_Code,Data_Type,Order_Occ,Event_Num,Cruz_Leg,Orig_Sta_ID,Data_Or,Cruz_Num,IntChl,IntC14,Inc_Str,Inc_End,PST_LAN,Civil_T,TimeZone,Wave_Dir,Wave_Ht,Wave_Prd,Wind_Dir,Wind_Spd,Barometer,Dry_T,Wet_T,Wea,Cloud_Typ,Cloud_Amt,Visibility,Depthm_Upper,Depthm_Lower
33SR20171109,RV SALLY RIDE,2017-11-20,2017,11,20,00:00:00,090.0 060.0,32.4179,-119.9593,30,17.163,2,33.432,2,2002.1,2,2230.6,2,34714,872580,20-1711SR-MX-318-1212-09000600-0030A-3,30,17.163,33.4318,5.578,24.27578,101.37,243.54,17,3,2,NA,3,NA,NA,NA,NA,NA,0.315,NA,0.118,NA,0.23,NA,1.51,NA,0,8,0,8,0,4,NA,NA,9,NA,NA,9,NA,NA,9,NA,NA,9,NA,NA,30,17.16,364.9,0.11,0,243.54,NA,NA,NA,NA,NA,NA,NA,2017-11-09-C-33SR,201711,20171109000600,09000600,20-1711SR-MX-318-1212-09000600,4,ST,-128.953,2017-11-14,37574,318,12:12:40,32.41767,32,25.06,N,-119.96003,-119,57.602,W,090.0,90,90,060.0,60,60,881,NA,NA,RV SALLY RIDE,33SR,MX,24,301,1,90.0 60.0,3101,1711,28.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,33,21,1018.9,19,17,NA,NA,NA,NA,30.9,29.1
33SR20171109,RV SALLY RIDE,2017-11-20,2017,11,20,00:00:00,090.0 060.0,32.4179,-119.9593,2,17.227,2,33.431,2,2006.0,2,2230.5,2,34714,872577,20-1711SR-MX-318-1212-09000600-0002A-3,2,17.227,33.4315,5.573,24.25822,101.41,243.32,20,3,2,NA,3,NA,NA,NA,NA,NA,0.304,NA,0.077,NA,0.24,NA,1.56,NA,0,8,0,8,0,4,NA,NA,9,NA,NA,9,NA,NA,9,NA,NA,9,NA,NA,2,17.23,365.5,0.007,0,243.32,NA,NA,NA,NA,NA,NA,NA,2017-11-09-C-33SR,201711,20171109000600,09000600,20-1711SR-MX-318-1212-09000600,4,ST,-128.953,2017-11-14,37574,318,12:12:40,32.41767,32,25.06,N,-119.96003,-119,57.602,W,090.0,90,90,060.0,60,60,881,NA,NA,RV SALLY RIDE,33SR,MX,24,301,1,90.0 60.0,3101,1711,28.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,33,21,1018.9,19,17,NA,NA,NA,NA,2.9,1.1
33SR20171109,RV SALLY RIDE,2017-11-20,2017,11,20,00:00:00,090.0 090.0,31.4179,-121.99,516,5.825,2,34.24,2,2316.0,2,2314.5,2,34717,872701,20-1711SR-PR-317-1800-09000900-0516A-3,516,5.825,34.2405,0.36,26.98562,5.15,15.72,1,3,2,NA,3,NA,NA,NA,NA,NA,NA,9,NA,9,3.07,NA,78.66,NA,0,8,41.14,NA,0,4,NA,NA,9,NA,NA,9,NA,NA,9,NA,NA,9,NA,NA,520,5.78,113.7,0.988,0,15.72,NA,NA,NA,NA,NA,NA,NA,2017-11-09-C-33SR,201711,20171109000900,09000900,20-1711SR-PR-317-1800-09000900,4,ST,-248.435,2017-11-13,37573,317,18:00:04,31.41843,31,25.106,N,-121.98907,-121,59.344,W,090.0,90,90,090.0,90,90,3914,26,NA,RV SALLY RIDE,33SR,PR,21,261,1,90.0 90.0,3101,1711,22.7,193.2,11:55:00,17:37:00,11:52:00,17:33:00,8,3,3,9,36,12,1022.2,21,19,1,7,3,6,516.9,515.1
33SR20171109,RV SALLY RIDE,2017-11-20,2017,11,20,00:00:00,090.0 090.0,31.4179,-121.99,321,7.006,2,34.074,2,2254.9,2,2280.6,2,34717,872696,20-1711SR-PR-317-1800-09000900-0321A-3,321,7.006,34.0742,1.48,26.69711,21.75,64.59,4,3,2,NA,3,NA,NA,NA,NA,NA,NA,9,NA,9,2.54,NA,52.92,NA,0,8,34.91,NA,0,4,NA,NA,9,NA,NA,9,NA,NA,9,NA,NA,9,NA,NA,324,6.98,139.1,0.742,0,64.59,NA,NA,NA,NA,NA,NA,NA,2017-11-09-C-33SR,201711,20171109000900,09000900,20-1711SR-PR-317-1800-09000900,4,ST,-248.435,2017-11-13,37573,317,18:00:04,31.41843,31,25.106,N,-121.98907,-121,59.344,W,090.0,90,90,090.0,90,90,3914,26,NA,RV SALLY RIDE,33SR,PR,21,261,1,90.0 90.0,3101,1711,22.7,193.2,11:55:00,17:37:00,11:52:00,17:33:00,8,3,3,9,36,12,1022.2,21,19,1,7,3,6,321.9,320.1
33SR20171109,RV SALLY RIDE,2017-11-20,2017,11,20,00:00:00,090.0 090.0,31.4179,-121.99,231,8.142,2,33.954,2,2190.9,2,2260.0,2,34717,872692,20-1711SR-PR-317-1800-09000900-0231A-3,231,8.142,33.954,3.016,26.43852,45.46,131.63,6,3,2,NA,3,NA,NA,NA,NA,NA,NA,9,NA,9,1.91,NA,33.33,NA,0,8,26.96,NA,0,4,NA,NA,9,NA,NA,9,NA,NA,9,NA,NA,9,NA,NA,233,8.12,162.6,0.607,0,131.63,NA,NA,NA,NA,NA,NA,NA,2017-11-09-C-33SR,201711,20171109000900,09000900,20-1711SR-PR-317-1800-09000900,4,ST,-248.435,2017-11-13,37573,317,18:00:04,31.41843,31,25.106,N,-121.98907,-121,59.344,W,090.0,90,90,090.0,90,90,3914,26,NA,RV SALLY RIDE,33SR,PR,21,261,1,90.0 90.0,3101,1711,22.7,193.2,11:55:00,17:37:00,11:52:00,17:33:00,8,3,3,9,36,12,1022.2,21,19,1,7,3,6,231.9,230.1
33SR20171109,RV SALLY RIDE,2017-11-20,2017,11,20,00:00:00,090.0 090.0,31.4179,-121.99,171,9.321,2,33.717,2,2138.8,2,2237.2,2,34717,872690,20-1711SR-PR-317-1800-09000900-0171A-3,171,9.321,33.717,4.018,26.06862,62.11,175.39,8,3,2,NA,3,NA,NA,NA,NA,NA,0.005,NA,0.03,NA,1.41,NA,19.59,NA,0,8,19.5,NA,0,4,NA,NA,9,NA,NA,9,NA,NA,9,NA,NA,9,NA,NA,172,9.3,197,0.5,0,175.39,NA,NA,NA,NA,NA,NA,NA,2017-11-09-C-33SR,201711,20171109000900,09000900,20-1711SR-PR-317-1800-09000900,4,ST,-248.435,2017-11-13,37573,317,18:00:04,31.41843,31,25.106,N,-121.98907,-121,59.344,W,090.0,90,90,090.0,90,90,3914,26,NA,RV SALLY RIDE,33SR,PR,21,261,1,90.0 90.0,3101,1711,22.7,193.2,11:55:00,17:37:00,11:52:00,17:33:00,8,3,3,9,36,12,1022.2,21,19,1,7,3,6,171.9,170.1
33SR20171109,RV SALLY RIDE,2017-11-20,2017,11,20,00:00:00,090.0 090.0,31.4179,-121.99,106,11.743,2,33.499,2,2069.6,2,2221.3,2,34717,872685,20-1711SR-PR-317-1800-09000900-0106A-3,106,11.743,33.4995,5.027,25.47739,81.82,219.48,11,3,2,NA,3,NA,NA,NA,NA,NA,0.091,NA,0.111,NA,0.72,NA,7.44,NA,0.026,NA,8.33,NA,0,4,NA,NA,9,NA,NA,9,NA,NA,9,NA,NA,9,NA,NA,107,11.73,252.2,0.353,0,219.48,NA,NA,NA,NA,NA,NA,NA,2017-11-09-C-33SR,201711,20171109000900,09000900,20-1711SR-PR-317-1800-09000900,4,ST,-248.435,2017-11-13,37573,317,18:00:04,31.41843,31,25.106,N,-121.98907,-121,59.344,W,090.0,90,90,090.0,90,90,3914,26,NA,RV SALLY RIDE,33SR,PR,21,261,1,90.0 90.0,3101,1711,22.7,193.2,11:55:00,17:37:00,11:52:00,17:33:00,8,3,3,9,36,12,1022.2,21,19,1,7,3,6,106.9,105.1
33SR20171109,RV SALLY RIDE,2017-11-20,2017,11,20,00:00:00,090.0 090.0,31.4179,-121.99,31,18.906,2,33.553,2,1999.4,2,2242.0,2,34717,872675,20-1711SR-PR-317-1800-09000900-0031A-3,31,18.906,33.5534,5.38,23.94348,101.16,234.89,18,3,2,NA,3,NA,NA,NA,NA,NA,0.169,NA,0.066,NA,0.19,NA,1.16,NA,0,8,0,8,0,4,NA,NA,9,NA,NA,9,NA,NA,9,NA,NA,9,NA,NA,31,18.9,396.7,0.123,0,234.89,NA,NA,NA,NA,NA,NA,NA,2017-11-09-C-33SR,201711,20171109000900,09000900,20-1711SR-PR-317-1800-09000900,4,ST,-248.435,2017-11-13,37573,317,18:00:04,31.41843,31,25.106,N,-121.98907,-121,59.344,W,090.0,90,90,090.0,90,90,3914,26,NA,RV SALLY RIDE,33SR,PR,21,261,1,90.0 90.0,3101,1711,22.7,193.2,11:55:00,17:37:00,11:52:00,17:33:00,8,3,3,9,36,12,1022.2,21,19,1,7,3,6,31.9,30.1
33SR20171109,RV SALLY RIDE,2017-11-20,2017,11,20,00:00:00,090.0 090.0,31.4179,-121.99,2,18.954,2,33.547,2,2000.1,2,2240.8,2,34717,872666,20-1711SR-PR-317-1800-09000900-0002A-3,2,18.954,33.5473,5.38,23.92413,101.26,234.84,23,3,2,NA,3,NA,NA,NA,NA,NA,0.167,NA,0.055,NA,0.19,NA,1.25,NA,0,8,0,8,0.07,NA,2.349,NA,NA,2.088,NA,NA,0.097,NA,NA,2.218,NA,NA,05:42:00,0.93,2,18.95,397.4,0.008,0.07,234.84,NA,NA,NA,NA,NA,NA,NA,2017-11-09-C-33SR,201711,20171109000900,09000900,20-1711SR-PR-317-1800-09000900,4,ST,-248.435,2017-11-13,37573,317,18:00:04,31.41843,31,25.106,N,-121.98907,-121,59.344,W,090.0,90,90,090.0,90,90,3914,26,NA,RV SALLY RIDE,33SR,PR,21,261,1,90.0 90.0,3101,1711,22.7,193.2,11:55:00,17:37:00,11:52:00,17:33:00,8,3,3,9,36,12,1022.2,21,19,1,7,3,6,2.9,1.1
33SR20171109,RV SALLY RIDE,2017-11-20,2017,11,20,00:00:00,090.0 090.0,31.4179,-121.99,2,18.954,2,33.547,2,2000.1,2,2240.8,2,34717,872667,20-1711SR-PR-317-1800-09000900-0002B-6,2,18.954,33.5456,NA,23.9228,NA,NA,24,6,2,NA,3,NA,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9,NA,NA,9,NA,NA,9,NA,NA,9,NA,NA,9,NA,NA,2,18.95,397.5,0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-11-09-C-33SR,201711,20171109000900,09000900,20-1711SR-PR-317-1800-09000900,4,ST,-248.435,2017-11-13,37573,317,18:00:04,31.41843,31,25.106,N,-121.98907,-121,59.344,W,090.0,90,90,090.0,90,90,3914,26,NA,RV SALLY RIDE,33SR,PR,21,261,1,90.0 90.0,3101,1711,22.7,193.2,11:55:00,17:37:00,11:52:00,17:33:00,8,3,3,9,36,12,1022.2,21,19,1,7,3,6,2.9,1.1
33SR20171109,RV SALLY RIDE,2017-11-20,2017,11,20,00:00:00,090.0 120.0,30.4179,-123.9989,25,18.627,2,33.398,2,2002.1,2,2228.4,2,34720,872766,20-1711SR-MX-316-2350-09001200-0025A-3,25,18.627,33.3976,5.436,23.89378,101.58,237.35,19,3,2,NA,3,NA,NA,NA,NA,NA,0.173,NA,0.021,NA,0.19,NA,1.78,NA,0,8,0,8,0,4,NA,NA,9,NA,NA,9,NA,NA,9,NA,NA,9,NA,NA,25,18.62,401.2,0.101,0,237.35,NA,NA,NA,NA,NA,NA,NA,2017-11-09-C-33SR,201711,20171109001200,09001200,20-1711SR-MX-316-2350-09001200,4,ST,-368.059,2017-11-12,37572,316,23:50:50,30.41828,30,25.097,N,-123.99862,-123,59.917,W,090.0,90,90,120.0,120,120,4249,NA,NA,RV SALLY RIDE,33SR,MX,18,219,1,90.0 120.0,3101,1711,26.2,NA,NA,NA,NA,NA,NA,28,4,11,33,9,1018.7,18.8,17.2,1,7,6,6,25.9,24.1
33SR20171109,RV SALLY RIDE,2017-11-20,2017,11,20,00:00:00,090.0 120.0,30.4179,-123.9989,2,18.777,2,33.4,2,1998.0,2,2228.1,2,34720,872762,20-1711SR-MX-316-2350-09001200-0002A-3,2,18.777,33.3999,5.443,23.85604,102.01,237.64,22,3,2,NA,3,NA,NA,NA,NA,NA,0.127,NA,0.028,NA,0.19,NA,1.84,NA,0,8,0,8,0.05,NA,NA,NA,9,NA,NA,9,NA,NA,9,NA,NA,9,NA,NA,2,18.78,403.9,0.008,0.05,237.64,NA,NA,NA,NA,NA,NA,NA,2017-11-09-C-33SR,201711,20171109001200,09001200,20-1711SR-MX-316-2350-09001200,4,ST,-368.059,2017-11-12,37572,316,23:50:50,30.41828,30,25.097,N,-123.99862,-123,59.917,W,090.0,90,90,120.0,120,120,4249,NA,NA,RV SALLY RIDE,33SR,MX,18,219,1,90.0 120.0,3101,1711,26.2,NA,NA,NA,NA,NA,NA,28,4,11,33,9,1018.7,18.8,17.2,1,7,6,6,2.9,1.1
33SR20171109,RV SALLY RIDE,2017-11-20,2017,11,20,00:00:00,093.3 028.0,32.913,-117.3944,30,14.278,2,33.345,2,2038.2,2,2222.8,2,34723,872816,20-1711SR-MX-314-0200-09330280-0030A-3,30,14.278,33.3452,5.603,24.853,96.08,244.16,17,3,2,NA,3,NA,NA,NA,NA,NA,0.924,NA,0.449,NA,0.47,NA,3.73,NA,0.131,NA,1.37,NA,0.05,NA,NA,NA,9,NA,NA,9,NA,NA,9,NA,NA,9,NA,NA,30,14.27,309.7,0.114,0.05,244.16,NA,NA,NA,NA,NA,NA,NA,2017-11-09-C-33SR,201711,20171109330280,09330280,20-1711SR-MX-314-0200-09330280,4,ST,-7.365,2017-11-10,37570,314,02:00:34,32.9122,32,54.732,N,-117.39513,-117,23.708,W,093.3,93.3,93.3,028.0,28,28,644,NA,NA,RV SALLY RIDE,33SR,MX,4,34,1,93.3 28.0,3101,1711,35.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,13,1014.6,19,18,NA,NA,NA,NA,30.9,29.1
33SR20171109,RV SALLY RIDE,2017-11-20,2017,11,20,00:00:00,093.3 028.0,32.913,-117.3944,2,19.319,2,33.524,2,1984.5,2,2235.9,2,34723,872813,20-1711SR-MX-314-0200-09330280-0002A-3,2,19.319,33.5239,5.601,23.81358,106.13,244.32,20,3,2,NA,3,NA,NA,NA,NA,NA,0.837,NA,0.142,NA,0.16,NA,1.42,NA,0,8,0.18,NA,0,4,NA,NA,9,NA,NA,9,NA,NA,9,NA,NA,9,NA,NA,2,19.32,407.9,0.008,0,244.32,NA,NA,NA,NA,NA,NA,NA,2017-11-09-C-33SR,201711,20171109330280,09330280,20-1711SR-MX-314-0200-09330280,4,ST,-7.365,2017-11-10,37570,314,02:00:34,32.9122,32,54.732,N,-117.39513,-117,23.708,W,093.3,93.3,93.3,028.0,28,28,644,NA,NA,RV SALLY RIDE,33SR,MX,4,34,1,93.3 28.0,3101,1711,35.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,13,1014.6,19,18,NA,NA,NA,NA,2.9,1.1
33SR20171109,RV SALLY RIDE,2017-11-20,2017,11,20,00:00:00,093.3 030.0,32.8464,-117.5312,516,6.298,2,34.318,2,2314.4,2,2319.0,2,34724,872868,20-1711SR-MX-314-0531-09330300-0516A-3,516,6.298,34.3178,0.269,26.98757,3.89,11.75,1,3,2,NA,3,NA,NA,NA,NA,NA,NA,9,NA,9,3.09,NA,74.94,NA,0,8,37.91,NA,0,4,NA,NA,9,NA,NA,9,NA,NA,9,NA,NA,9,NA,NA,520,6.25,114.2,0.935,0,11.75,NA,NA,NA,NA,NA,NA,NA,2017-11-09-C-33SR,201711,20171109330300,09330300,20-1711SR-MX-314-0531-09330300,4,ST,-15.458,2017-11-10,37570,314,05:31:29,32.84487,32,50.692,N,-117.53442,-117,32.065,W,093.3,93.3,93.3,030.0,30,30,849,NA,NA,RV SALLY RIDE,33SR,MX,5,48,1,93.3 30.0,3101,1711,31.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,32,5,1015.3,19,17,NA,NA,NA,NA,516.9,515.1
33SR20171109,RV SALLY RIDE,2017-11-20,2017,11,20,00:00:00,093.3 030.0,32.8464,-117.5312,320,7.717,2,34.214,2,2265.8,2,2292.7,2,34724,872863,20-1711SR-MX-314-0531-09330300-0320A-3,320,7.717,34.2141,0.926,26.70769,13.84,40.42,4,3,2,NA,3,NA,NA,NA,NA,NA,NA,9,NA,9,2.66,NA,51.88,NA,0,8,32.47,NA,0,4,NA,NA,9,NA,NA,9,NA,NA,9,NA,NA,9,NA,NA,323,7.69,138.6,0.687,0,40.42,NA,NA,NA,NA,NA,NA,NA,2017-11-09-C-33SR,201711,20171109330300,09330300,20-1711SR-MX-314-0531-09330300,4,ST,-15.458,2017-11-10,37570,314,05:31:29,32.84487,32,50.692,N,-117.53442,-117,32.065,W,093.3,93.3,93.3,030.0,30,30,849,NA,NA,RV SALLY RIDE,33SR,MX,5,48,1,93.3 30.0,3101,1711,31.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,32,5,1015.3,19,17,NA,NA,NA,NA,320.9,319.1
33SR20171109,RV SALLY RIDE,2017-11-20,2017,11,20,00:00:00,093.3 030.0,32.8464,-117.5312,230,9.399,2,34.134,2,2222.9,2,2269.4,2,34724,872859,20-1711SR-MX-314-0531-09330300-0230A-3,230,9.399,34.1344,1.779,26.38471,27.62,77.64,6,3,2,NA,3,NA,NA,NA,NA,NA,NA,9,NA,9,2.25,NA,33.76,NA,0,8,26.76,NA,0,4,NA,NA,9,NA,NA,9,NA,NA,9,NA,NA,9,NA,NA,232,9.37,168.4,0.548,0,77.64,NA,NA,NA,NA,NA,NA,NA,2017-11-09-C-33SR,201711,20171109330300,09330300,20-1711SR-MX-314-0531-09330300,4,ST,-15.458,2017-11-10,37570,314,05:31:29,32.84487,32,50.692,N,-117.53442,-117,32.065,W,093.3,93.3,93.3,030.0,30,30,849,NA,NA,RV SALLY RIDE,33SR,MX,5,48,1,93.3 30.0,3101,1711,31.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,32,5,1015.3,19,17,NA,NA,NA,NA,230.9,229.1
33SR20171109,RV SALLY RIDE,2017-11-20,2017,11,20,00:00:00,093.3 030.0,32.8464,-117.5312,170,10.140,2,33.976,2,2201.3,2,2258.3,2,34724,872857,20-1711SR-MX-314-0531-09330300-0170A-3,170,10.14,33.9761,2.172,26.13579,34.24,94.78,8,3,2,NA,3,NA,NA,NA,NA,NA,0.005,NA,0.041,NA,2.05,NA,27.39,NA,0,8,23.76,NA,0.05,NA,NA,NA,9,NA,NA,9,NA,NA,9,NA,NA,9,NA,NA,171,10.12,190.9,0.441,0.05,94.78,NA,NA,NA,NA,NA,NA,NA,2017-11-09-C-33SR,201711,20171109330300,09330300,20-1711SR-MX-314-0531-09330300,4,ST,-15.458,2017-11-10,37570,314,05:31:29,32.84487,32,50.692,N,-117.53442,-117,32.065,W,093.3,93.3,93.3,030.0,30,30,849,NA,NA,RV SALLY RIDE,33SR,MX,5,48,1,93.3 30.0,3101,1711,31.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,32,5,1015.3,19,17,NA,NA,NA,NA,170.9,169.1
33SR20171109,RV SALLY RIDE,2017-11-20,2017,11,20,00:00:00,093.3 030.0,32.8464,-117.5312,100,11.277,2,33.67,2,2157.8,2,2236.0,2,34724,872852,20-1711SR-MX-314-0531-09330300-0100A-3,100,11.277,33.6697,2.772,25.69473,44.72,121.01,11,3,2,NA,3,NA,NA,NA,NA,NA,0.027,NA,0.078,NA,1.65,NA,19.43,NA,0,8,18.34,NA,0.06,NA,NA,NA,9,NA,NA,9,NA,NA,9,NA,NA,9,NA,NA,101,11.26,231.3,0.296,0.06,121.01,NA,NA,NA,NA,NA,NA,NA,2017-11-09-C-33SR,201711,20171109330300,09330300,20-1711SR-MX-314-0531-09330300,4,ST,-15.458,2017-11-10,37570,314,05:31:29,32.84487,32,50.692,N,-117.53442,-117,32.065,W,093.3,93.3,93.3,030.0,30,30,849,NA,NA,RV SALLY RIDE,33SR,MX,5,48,1,93.3 30.0,3101,1711,31.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,32,5,1015.3,19,17,NA,NA,NA,NA,100.9,99.1
33SR20171109,RV SALLY RIDE,2017-11-20,2017,11,20,00:00:00,093.3 030.0,32.8464,-117.5312,50,12.782,2,33.415,2,2084.1,2,2222.6,2,34724,872847,20-1711SR-MX-314-0531-09330300-0050A-3,50,12.782,33.4152,4.292,25.21144,71.38,187.39,15,3,2,NA,3,NA,NA,NA,NA,NA,0.249,NA,0.199,NA,0.95,NA,9.19,NA,0.157,NA,8.74,NA,0.12,NA,NA,NA,9,NA,NA,9,NA,NA,9,NA,NA,9,NA,NA,50,12.78,276.1,0.168,0.12,187.39,NA,NA,NA,NA,NA,NA,NA,2017-11-09-C-33SR,201711,20171109330300,09330300,20-1711SR-MX-314-0531-09330300,4,ST,-15.458,2017-11-10,37570,314,05:31:29,32.84487,32,50.692,N,-117.53442,-117,32.065,W,093.3,93.3,93.3,030.0,30,30,849,NA,NA,RV SALLY RIDE,33SR,MX,5,48,1,93.3 30.0,3101,1711,31.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,32,5,1015.3,19,17,NA,NA,NA,NA,50.9,49.1
33SR20171109,RV SALLY RIDE,2017-11-20,2017,11,20,00:00:00,093.3 030.0,32.8464,-117.5312,30,14.277,2,33.366,2,2051.9,2,2220.8,2,34724,872845,20-1711SR-MX-314-0531-09330300-0030A-3,30,14.277,33.366,5.147,24.86926,88.27,224.72,17,3,2,NA,3,NA,NA,NA,NA,NA,1.002,NA,0.47,NA,0.53,NA,5.3,NA,0.238,NA,2.02,NA,0.12,NA,NA,NA,9,NA,NA,9,NA,NA,9,NA,NA,9,NA,NA,30,14.27,308.2,0.109,0.12,224.72,NA,NA,NA,NA,NA,NA,NA,2017-11-09-C-33SR,201711,20171109330300,09330300,20-1711SR-MX-314-0531-09330300,4,ST,-15.458,2017-11-10,37570,314,05:31:29,32.84487,32,50.692,N,-117.53442,-117,32.065,W,093.3,93.3,93.3,030.0,30,30,849,NA,NA,RV SALLY RIDE,33SR,MX,5,48,1,93.3 30.0,3101,1711,31.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,32,5,1015.3,19,17,NA,NA,NA,NA,30.9,29.1
33SR20171109,RV SALLY RIDE,2017-11-20,2017,11,20,00:00:00,093.3 030.0,32.8464,-117.5312,2,18.794,2,33.517,2,1997.4,2,2235.1,2,34724,872842,20-1711SR-MX-314-0531-09330300-0002A-3,2,18.794,33.5168,5.532,23.9411,103.79,241.51,20,3,2,NA,3,NA,NA,NA,NA,NA,0.249,NA,0.062,NA,0.17,NA,1.75,NA,0,8,0,8,0.32,NA,NA,NA,9,NA,NA,9,NA,NA,9,NA,NA,9,NA,NA,2,18.79,395.7,0.008,0.32,241.51,NA,NA,NA,NA,NA,NA,NA,2017-11-09-C-33SR,201711,20171109330300,09330300,20-1711SR-MX-314-0531-09330300,4,ST,-15.458,2017-11-10,37570,314,05:31:29,32.84487,32,50.692,N,-117.53442,-117,32.065,W,093.3,93.3,93.3,030.0,30,30,849,NA,NA,RV SALLY RIDE,33SR,MX,5,48,1,93.3 30.0,3101,1711,31.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,32,5,1015.3,19,17,NA,NA,NA,NA,2.9,1.1
325S20180201,RV BELL M SHIMADA,2018-02-20,2018,2,20,00:00:00,080.0 051.0,34.45,-120.5239,66,12.170,2,33.551,2,2106.1,2,NaN,2,34743,873389,20-18025S-MX-040-1141-08000510-0066A-3,66,12.17,33.551,4.275,25.43542,70.25,186.69,1,3,2,NA,3,NA,NA,NA,NA,NA,0.648,NA,1.016,NA,1.1,NA,12.27,NA,0.343,NA,11.68,NA,0.24,NA,NA,NA,9,NA,NA,9,NA,NA,9,NA,NA,9,NA,NA,67,12.16,255.2,0.183,0.24,186.69,NA,NA,NA,NA,NA,NA,NA,2018-02-01-C-325S,201802,20180208000510,08000510,20-18025S-MX-040-1141-08000510,1,ST,-2.697,2018-02-09,37296,40,11:41:33,34.45132,34,27.079,N,-120.52517,-120,31.51,W,080.0,80,80,051.0,51,51,75,NA,NA,RV BELL M SHIMADA,325S,MX,40,516,1,80.0 51.0,3101,1802,66.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,33,5,1015.2,16,12.4,NA,NA,NA,NA,66.9,65.1
325S20180201,RV BELL M SHIMADA,2018-02-20,2018,2,20,00:00:00,080.0 051.0,34.45,-120.5239,50,12.463,2,33.522,2,2101.9,2,NaN,2,34743,873388,20-18025S-MX-040-1141-08000510-0050A-3,50,12.463,33.5217,4.577,25.35589,75.66,199.91,2,3,2,NA,3,NA,NA,NA,NA,NA,0.692,NA,0.925,NA,0.98,NA,10.49,NA,0.453,NA,10.02,NA,0.14,NA,NA,NA,9,NA,NA,9,NA,NA,9,NA,NA,9,NA,NA,50,12.46,262.3,0.141,0.14,199.91,NA,NA,NA,NA,NA,NA,NA,2018-02-01-C-325S,201802,20180208000510,08000510,20-18025S-MX-040-1141-08000510,1,ST,-2.697,2018-02-09,37296,40,11:41:33,34.45132,34,27.079,N,-120.52517,-120,31.51,W,080.0,80,80,051.0,51,51,75,NA,NA,RV BELL M SHIMADA,325S,MX,40,516,1,80.0 51.0,3101,1802,66.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,33,5,1015.2,16,12.4,NA,NA,NA,NA,50.9,49.1
325S20180201,RV BELL M SHIMADA,2018-02-20,2018,2,20,00:00:00,080.0 051.0,34.45,-120.5239,30,13.009,2,33.518,2,2079.0,2,NaN,2,34743,873386,20-18025S-MX-040-1141-08000510-0030A-3,30,13.009,33.5178,4.956,25.24519,82.88,215.89,4,3,2,NA,3,NA,NA,6,NA,6,0.88,NA,0.949,NA,0.7,NA,5.65,NA,0.247,NA,5.28,NA,0.65,NA,NA,NA,9,NA,NA,9,NA,NA,9,NA,NA,9,NA,NA,30,13,272.3,0.088,0.65,215.89,NA,NA,NA,NA,NA,NA,NA,2018-02-01-C-325S,201802,20180208000510,08000510,20-18025S-MX-040-1141-08000510,1,ST,-2.697,2018-02-09,37296,40,11:41:33,34.45132,34,27.079,N,-120.52517,-120,31.51,W,080.0,80,80,051.0,51,51,75,NA,NA,RV BELL M SHIMADA,325S,MX,40,516,1,80.0 51.0,3101,1802,66.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,33,5,1015.2,16,12.4,NA,NA,NA,NA,30.9,29.1
