"","Station_ID","Depth","Date.cc","Date_Dec","TA_dtd","DIC_dtd","T_degC_dtd","pCO2in_dtd","RFin_dtd","pHin_dtd","CO3in_dtd","OmegaCAin_dtd","OmegaARin_dtd","Salnty_dtd","Lat_Dec","Lon_Dec","depth_bin","Depth_Trans","Date_Dec_cen"
"504","081.8 046.9",230,2014-04-01,2014.24657534247,2278.33264773277,2251.23339836672,9.27362777358036,1202.43397946553,18.3388121787194,7.59339126070389,52.2429356462821,1.19949467740304,0.766404171580024,34.1665477806298,34.27407,-120.02473,"190 - 270 m",2.36361197989214,31.0356164383561
"505","081.8 046.9",230,2014-11-01,2014.83287671233,2267.45379847163,2247.4354179137,8.6754067946576,1178.66497088583,18.7805674217768,7.59432777219793,45.6230349750663,1.04281159676572,0.659639673016726,34.1256746544001,34.27427,-120.03057,"190 - 270 m",2.36361197989214,31.621917808219
"506","081.8 046.9",230,2015-04-01,2015.24657534247,2283.03264773277,2262.93339836672,9.10562777358036,1270.19947858512,18.3522870922347,7.57142674405319,49.8102169830999,1.14363994717169,0.730747399008995,34.1679477806298,34.27822,-120.02078,"190 - 270 m",2.36361197989214,32.0356164383561
"507","081.8 046.9",230,2015-07-01,2015.49589041096,2272.66151844938,2231.12647050185,9.24005977814136,1062.13484580604,18.1611147079062,7.6493400748987,56.6683337504609,1.29925046433444,0.82497317065869,34.1522425317765,34.2749,-120.02508,"190 - 270 m",2.36361197989214,32.2849315068493
"508","081.8 046.9",230,2016-07-20,2016.54918032787,2295.86151844938,2239.92647050185,8.62905977814136,929.523109428751,17.9105385139744,7.70544500176856,62.9605854741561,1.44326184402231,0.91570847465838,34.1321425317765,34.27603,-120.0289,"190 - 270 m",2.36361197989214,33.3382214237593
"509","081.8 046.9",230,2016-11-20,2016.88524590164,2273.25379847163,2249.0354179137,8.3354067946576,1126.70549379363,18.7630402901465,7.61366863797397,47.2808969373273,1.08069014823284,0.683295799278115,34.1155746544001,34.2758,-120.02343,"190 - 270 m",2.36361197989214,33.6742869975296
"510","081.8 046.9",230,2017-01-20,2017.05205479452,2273.66699654274,2242.0018637092,9.24998021507373,1092.91475436412,18.4245531876617,7.6268531595916,54.1073126471579,1.24572254185921,0.794965012978357,34.1322632604754,34.27367,-120.0275,"190 - 270 m",2.36361197989214,33.8410958904108
"511","081.8 046.9",230,2017-08-20,2017.63287671233,2273.47239977869,2241.22225793908,8.67952092022356,1127.00904924685,18.300447760835,7.62618045775046,53.3198076953809,1.22305226550658,0.775679130690951,34.1532401584258,34.27268,-120.0175,"190 - 270 m",2.36361197989214,34.4219178082192
"512","081.8 046.9",230,2017-11-20,2017.88493150685,2278.85379847163,2272.0354179137,8.1494067946576,1294.49173868713,18.9004684764441,7.5554434929092,40.8321004756529,0.932112569965696,0.588752890536895,34.2054746544001,34.27493,-120.02407,"190 - 270 m",2.36361197989214,34.6739726027397
"513","081.8 046.9",230,2018-02-20,2018.13698630137,NA,2240.85563031666,9.60688477657615,NA,NA,NA,NA,NA,NA,34.1274451136305,34.27682,-120.02517,"190 - 270 m",2.36361197989214,34.9260273972602
"514","081.8 046.9",230.6,2017-04-20,2017.29863013699,2279.13264773277,2248.53339836672,9.34462777358036,1169.62116896907,18.3247133056815,7.6050183739657,53.5966846705903,1.23059458392501,0.786216773508222,34.1424477806298,34.27908,-120.02407,"190 - 270 m",2.3647385550554,34.0876712328766
"515","081.8 046.9",231,2011-01-01,2011,2269.56699654275,2240.5018637092,9.36198021507373,1119.87404782567,18.4436106010631,7.61617949186722,53.0311905278457,1.22075647840242,0.779266657611135,34.1508632604754,34.281667,-120.038333,"190 - 270 m",2.3654879848909,27.7890410958903
"516","081.8 046.9",231,2011-04-01,2011.24657534247,2295.23264773277,2268.43339836672,8.77062777358036,1191.94327755647,18.3968557422579,7.59875728480382,52.2673014990621,1.19951718552255,0.765909445290592,34.1791477806298,34.276667,-120.03,"190 - 270 m",2.3654879848909,28.0356164383561
"517","081.8 046.9",231,2015-01-01,2015,2267.36699654274,2233.4018637092,9.61298021507373,1083.3975959226,18.3509234042633,7.63015905568491,55.0335548708201,1.26723568397927,0.809055238312003,34.0959632604754,34.2769,-120.02423,"190 - 270 m",2.3654879848909,31.7890410958903
"518","081.8 046.9",231,2016-04-20,2016.30054644809,2283.83264773277,2252.83339836672,9.23362777358036,1164.45194382192,18.3308618652825,7.60734087793047,53.7690440438281,1.23423629077069,0.788442868705522,34.1674477806298,34.2741,-120.02787,"190 - 270 m",2.3654879848909,33.0895875439778
"519","081.8 046.9",231,2018-06-20,2018.46575342466,2283.56430274402,2266.35369345886,7.82943016714827,1239.68843873403,18.549801222747,7.58338396477085,46.722163839354,1.06823065398894,0.676672348160117,34.164530046328,34.2752,-120.02523,"190 - 270 m",2.3654879848909,35.2547945205479
"520","081.8 046.9",231,2019-02-20,2019.13698630137,2266.24348760798,2231.05563031666,9.64088477657615,1081.05023652662,18.3063173009535,7.63228724674142,55.8476629745126,1.28768341792133,0.822461048136904,34.0592451136305,34.27982,-120.02767,"190 - 270 m",2.3654879848909,35.9260273972602
"521","081.8 046.9",269,2019-07-20,2019.54794520548,2280.46151844938,2257.12647050185,8.16405977814136,1191.04013823203,18.4677309199566,7.600414894871,49.451909950148,1.12500875891416,0.713222290804732,34.1585425317765,34.27657,-120.02402,"190 - 270 m",2.43136376415899,36.3369863013697
"522","081.8 046.9",270,2019-11-20,2019.88493150685,2276.15379847163,2261.7354179137,8.1614067946576,1214.57516300042,18.8862376858906,7.58020005644217,43.4720744083557,0.984413700897885,0.622300579198488,34.1639746544001,34.2752,-120.02522,"190 - 270 m",2.43296929087441,36.6739726027397
"523","081.8 046.9",270,2020-07-20,2020.54918032787,2279.56151844938,2255.42647050185,8.33105977814136,1189.85057963612,18.4495172228879,7.60101279766344,49.8052782204011,1.13292856566537,0.718450022596485,34.1620425317765,34.27543,-120.02523,"190 - 270 m",2.43296929087441,37.3382214237593
"524","081.8 046.9",270,2020-10-20,2020.80054644809,2282.72051646689,2277.08511617275,7.70014358232471,1284.42764360039,18.9694385568812,7.55639952296213,40.1697052454611,0.907275387893137,0.572507929939174,34.2071007792477,34.27498,-120.02573,"190 - 270 m",2.43296929087441,37.5895875439778
"525","081.8 046.9",270,2021-01-20,2021.05205479452,2275.46699654274,2259.9018637092,9.09998021507373,1241.86453075425,18.590229623408,7.57193166276899,48.0142035349286,1.0975370509712,0.700985891620676,34.1641632604754,34.26978,-120.03412,"190 - 270 m",2.43296929087441,37.8410958904108
"526","081.8 046.9",271,2009-11-01,2009.83287671233,2282.75379847163,2289.4354179137,7.8994067946576,1431.5138612807,18.8440854681574,7.51105934279074,36.3028774600546,0.820639711967171,0.517973589361365,34.2174746544001,34.275,-120.031667,"271 - 369 m",2.4345689040342,26.621917808219
"527","081.8 046.9",271,2019-04-20,2019.29863013699,2281.63264773277,2252.03339836672,8.93462777358036,1163.73049376477,18.364758579108,7.60465410429261,53.0128873552465,1.20830911460701,0.771991052448692,34.1701477806298,34.27367,-120.03217,"271 - 369 m",2.4345689040342,36.0876712328766
"528","081.8 046.9",317,2008-08-01,2008.58196721311,2285.37239977869,2269.22225793908,7.87252092022356,1259.46958621707,18.4368969494277,7.57759717044784,47.3542365824844,1.06851571428092,0.677336265902815,34.2180401584258,34.275,-120.033333,"271 - 369 m",2.50242711998443,25.371008309005
"529","081.8 046.9",317,2009-01-01,2009,2292.66699654274,2289.7018637092,8.31198021507373,1349.28670171756,18.6087558307341,7.53622688948739,43.6940736678657,0.989612272715243,0.632064081281965,34.2428632604754,34.288333,-120.028333,"271 - 369 m",2.50242711998443,25.7890410958903
"530","081.8 046.9",318,2014-11-01,2014.83287671233,2285.45379847163,2288.1354179137,7.5794067946576,1371.72780509954,18.9193971338671,7.52670425912573,37.4281101267774,0.83732941093746,0.528624510961354,34.2119746544001,34.27427,-120.03057,"271 - 369 m",2.50379068305718,31.621917808219
"531","081.8 046.9",319,2011-01-01,2011,2285.96699654274,2284.5018637092,8.28198021507373,1359.77057394269,18.5940684079873,7.53166551297627,43.060522332834,0.975167333231745,0.622830194486263,34.2038632604754,34.281667,-120.038333,"271 - 369 m",2.50514997831991,27.7890410958903
"532","081.8 046.9",319,2012-02-01,2012.08469945355,2282.04348760798,2265.15563031666,8.37788477657615,1209.76320440778,18.5885091615991,7.5816451177346,48.6869367346271,1.10432695915977,0.705415285701471,34.1584451136305,34.28,-120.023333,"271 - 369 m",2.50514997831991,28.8737405494421
"533","081.8 046.9",319,2012-07-01,2012.49726775956,2289.26151844938,2279.32647050185,7.63805977814136,1312.86643444167,18.4730359737642,7.55883455200804,44.7663738975602,1.0085960615365,0.639142348436283,34.1936425317765,34.278333,-120.025,"271 - 369 m",2.50514997831991,29.2863088554532
"534","081.8 046.9",320,2010-01-01,2010,2282.56699654275,2281.3018637092,8.72198021507373,1382.20786122224,18.5540794852846,7.52527045371945,43.1252473487027,0.976667627511958,0.624205692319122,34.2158632604754,34.271667,-120.023333,"271 - 369 m",2.50650503240487,26.7890410958903
"535","081.8 046.9",320,2011-08-01,2011.58082191781,2285.87239977869,2279.32225793908,7.52252092022356,1345.39475884909,18.3898586469486,7.54994454898953,44.1363300161707,0.995334319144576,0.630485037885691,34.1980401584258,34.268333,-120.021667,"271 - 369 m",2.50650503240487,28.3698630136985
"536","081.8 046.9",320,2011-10-01,2011.74794520548,2288.42051646689,2302.28511617275,7.24914358232471,1480.94495205001,18.8261945173611,7.49353535877366,33.7393238740993,0.751978443692479,0.473778890051889,34.2350007792477,34.275,-120.025,"271 - 369 m",2.50650503240487,28.5369863013698
"537","081.8 046.9",320,2013-01-01,2013,2289.96699654274,2294.8018637092,8.37998021507373,1439.06302734922,18.4959599088614,7.50884891958704,41.2300154764246,0.933700551539672,0.596595748392053,34.2259632604754,34.28082,-120.03182,"271 - 369 m",2.50650503240487,29.7890410958903
"538","081.8 046.9",320,2013-04-01,2013.24657534247,2296.43264773277,2283.53339836672,8.25762777358036,1312.14968300469,18.3899716849827,7.55427992454634,47.2961829273827,1.0686341645354,0.683039387270189,34.2084477806298,34.2775,-120.05032,"271 - 369 m",2.50650503240487,30.0356164383561
"539","081.8 046.9",320,2013-07-01,2013.49589041096,2283.86151844938,2275.02647050185,7.76905977814136,1327.48287137063,18.4506997639211,7.5536644301224,44.3807572470312,0.99989347308359,0.633723062437208,34.1790425317765,34.27192,-120.0276,"271 - 369 m",2.50650503240487,30.2849315068493
"540","081.8 046.9",320,2013-11-01,2013.83287671233,2292.85379847163,2289.9354179137,7.5014067946576,1311.64113114204,18.9732957294242,7.54674144697382,39.3948434757485,0.881186436246266,0.556450138244773,34.2156746544001,34.27582,-120.02328,"271 - 369 m",2.50650503240487,30.621917808219
"541","081.8 046.9",320,2015-04-01,2015.24657534247,2293.93264773277,2284.03339836672,8.48162777358036,1356.08431819904,18.3327710024901,7.5408685292559,46.3545658616156,1.04761034990755,0.669874143483536,34.2009477806298,34.27822,-120.02078,"271 - 369 m",2.50650503240487,32.0356164383561
"542","081.8 046.9",320,2015-07-01,2015.49589041096,2287.46151844938,2269.52647050185,7.92905977814136,1239.96261894495,18.4995436681213,7.58247548698939,47.496105262514,1.07031119655713,0.678620384022865,34.1581425317765,34.2749,-120.02508,"271 - 369 m",2.50650503240487,32.2849315068493
"543","081.8 046.9",320,2016-04-20,2016.30054644809,2298.73264773277,2280.33339836672,8.41362777358036,1261.66108021473,18.4274830666994,7.57120288565485,49.2206320777286,1.11209474737624,0.710781447284847,34.2031477806298,34.2741,-120.02787,"271 - 369 m",2.50650503240487,33.0895875439778
"544","081.8 046.9",320,2016-07-20,2016.54918032787,2286.06151844938,2267.42647050185,7.73605977814136,1221.15374629954,18.5192607440096,7.58796342334569,47.6953654794578,1.07461585461091,0.681173517988805,34.1655425317765,34.27603,-120.0289,"271 - 369 m",2.50650503240487,33.3382214237593
"545","081.8 046.9",320,2016-11-20,2016.88524590164,2290.05379847163,2288.9354179137,7.3564067946576,1320.47052778714,18.9774098957185,7.54307789796005,38.7176795546212,0.865933405201355,0.546595381854472,34.1982746544001,34.2758,-120.02343,"271 - 369 m",2.50650503240487,33.6742869975296
"546","081.8 046.9",320,2017-01-20,2017.05205479452,2290.06699654275,2288.0018637092,8.29698021507373,1355.09888971903,18.6091080985615,7.53386020602357,43.3737480568086,0.98203580057801,0.627218239991213,34.2063632604754,34.27367,-120.0275,"271 - 369 m",2.50650503240487,33.8410958904108
"547","081.8 046.9",320,2017-04-20,2017.29863013699,2288.23264773277,2266.43339836672,8.49162777358036,1222.40489025485,18.4337905562964,7.58250912421703,50.2345159061482,1.13518053506171,0.725481636473246,34.1687477806298,34.27908,-120.02407,"271 - 369 m",2.50650503240487,34.0876712328766
"548","081.8 046.9",320,2017-08-20,2017.63287671233,2283.47239977869,2268.32225793908,7.94552092022356,1271.15081550581,18.4326365132184,7.57362924130156,47.0255194328982,1.06078883912667,0.672478040212369,34.1832401584258,34.27268,-120.0175,"271 - 369 m",2.50650503240487,34.4219178082192
"549","081.8 046.9",320,2017-11-20,2017.88493150685,2292.45379847163,2293.1354179137,7.2644067946576,1337.60466440463,18.9674027741938,7.53776787068746,38.1160096096199,0.852186502312894,0.537798729202143,34.2215746544001,34.27493,-120.02407,"271 - 369 m",2.50650503240487,34.6739726027397
"550","081.8 046.9",320,2018-02-20,2018.13698630137,NA,2286.85563031666,8.57588477657615,NA,NA,NA,NA,NA,NA,34.2079451136305,34.27682,-120.02517,"271 - 369 m",2.50650503240487,34.9260273972602
"551","081.8 046.9",320,2018-04-20,2018.29863013699,2298.23264773277,2275.93339836672,8.27362777358036,1215.84422329292,18.4459454193574,7.58586263825096,50.4292230330522,1.13917771436751,0.727860174338125,34.2097477806298,34.26632,-120.02817,"271 - 369 m",2.50650503240487,35.0876712328766
"552","081.8 046.9",321,2009-03-01,2009.16164383562,2294.28425686854,2288.1621113995,8.33666414409628,1356.40266946796,18.4647236338488,7.53705355455579,44.7497504224474,1.00897410317742,0.644851342859473,34.2228816330631,34.276666,-120.025,"271 - 369 m",2.50785587169583,25.9506849315067
"553","081.8 046.9",321,2009-07-01,2009.49589041096,2288.56151844938,2275.32647050185,7.62805977814136,1275.40297200236,18.5013353486081,7.57038644400025,45.8531120945817,1.03267846171562,0.654456190226133,34.1956425317765,34.27,-120.021666,"271 - 369 m",2.50785587169583,26.2849315068493
"554","081.8 046.9",321,2011-04-01,2011.24657534247,2293.93264773277,2283.43339836672,8.27062777358036,1337.91581253723,18.3605976953059,7.54584115366964,46.4732147805007,1.05000834822608,0.671212889051913,34.1941477806298,34.276667,-120.03,"271 - 369 m",2.50785587169583,28.0356164383561
"555","081.8 046.9",321,2014-04-01,2014.24657534247,2290.63264773277,2277.13339836672,8.56862777358036,1318.51094183463,18.3656967303339,7.55198569346613,47.4784234879286,1.07275967241517,0.685944251603243,34.2063477806298,34.27407,-120.02473,"271 - 369 m",2.50785587169583,31.0356164383561
"556","081.8 046.9",321,2014-07-01,2014.49589041096,2279.66151844938,2264.12647050185,8.17505977814136,1272.56202379662,18.4651062350511,7.57107862372179,46.6393654128278,1.05095458025872,0.666572523191182,34.1652425317765,34.27143,-120.02587,"271 - 369 m",2.50785587169583,31.2849315068493
"557","081.8 046.9",321,2015-01-01,2015,2286.76699654274,2280.6018637092,8.60498021507373,1324.45806497104,18.6120067235588,7.54353455341359,44.7456360831754,1.01293012102916,0.647153628365023,34.2109632604754,34.2769,-120.02423,"271 - 369 m",2.50785587169583,31.7890410958903
"558","081.8 046.9",321,2016-01-20,2016.05191256831,2300.96699654274,2283.2018637092,8.66798021507373,1214.99962025213,18.6437094635426,7.5822325425998,49.0447840124844,1.1098665115839,0.70883575361636,34.2017632604754,34.27767,-120.0325,"271 - 369 m",2.50785587169583,32.8409536641964
"559","081.8 046.9",510,2008-08-01,2008.58196721311,2316.67239977869,2323.02225793908,6.25252092022356,1443.64415731849,18.2860985752992,7.51463273386227,40.1541781850356,0.873917637437806,0.553603088741911,34.2300401584258,34.275,-120.033333,"451 ~ 520 m",2.70842090013471,25.371008309005
"560","081.8 046.9",511,2009-01-01,2009,2321.96699654274,2331.8018637092,7.08198021507373,1444.0234654029,18.5427484015166,7.50093970364272,39.6542146107732,0.86539087934457,0.553468354617071,34.2668632604754,34.288333,-120.028333,"451 ~ 520 m",2.70926996097583,25.7890410958903
"561","081.8 046.9",512,2013-04-01,2013.24657534247,2338.83264773277,2337.63339836672,7.31562777358036,1420.61424419759,18.3148169013586,7.51779151751692,43.8192933156664,0.957275285317781,0.612892458174935,34.2445477806298,34.2775,-120.05032,"451 ~ 520 m",2.71011736511182,30.0356164383561
"562","081.8 046.9",513,2013-07-01,2013.49589041096,2322.86151844938,2327.22647050185,6.34005977814136,1425.33237101024,18.3827318553954,7.51893441072355,40.3003616085999,0.87495058084191,0.554501660719962,34.2311425317765,34.27192,-120.0276,"451 ~ 520 m",2.71096311899528,30.2849315068493
"563","081.8 046.9",514,2009-03-01,2009.16164383562,2327.78425686854,2333.2621113995,7.20666414409629,1446.11406591785,18.3883027327658,7.50462675956875,41.243422322373,0.897333392998677,0.57434061855577,34.2478816330631,34.276666,-120.025,"451 ~ 520 m",2.71180722904119,25.9506849315067
"564","081.8 046.9",514,2013-01-01,2013,2340.06699654275,2356.5018637092,7.04398021507373,1533.72062196815,18.386022108337,7.47857764076063,38.0004833143546,0.829091293052794,0.530366381412898,34.2538632604754,34.28082,-120.03182,"451 ~ 520 m",2.71180722904119,29.7890410958903
"565","081.8 046.9",514,2014-07-01,2014.49589041096,2333.66151844938,2337.02647050185,6.35405977814136,1422.41989773522,18.4069321965938,7.52167842891891,40.7330735350046,0.884202276245725,0.560396853908989,34.2260425317765,34.27143,-120.02587,"451 ~ 520 m",2.71180722904119,31.2849315068493
"566","081.8 046.9",514,2014-11-01,2014.83287671233,2339.05379847163,2359.7354179137,6.0494067946576,1530.32333470341,18.7662476785244,7.47672944617142,32.0969531079829,0.684270938313705,0.431451491190676,34.2596746544001,34.27427,-120.03057,"451 ~ 520 m",2.71180722904119,31.621917808219
"567","081.8 046.9",514,2016-01-20,2016.05191256831,2341.96699654274,2357.3018637092,7.18298021507373,1527.95182776392,18.4106431060816,7.48090834018157,38.4323614324375,0.838551613968869,0.536485305935561,34.2594632604754,34.27767,-120.0325,"451 ~ 520 m",2.71180722904119,32.8409536641964
"568","081.8 046.9",514,2017-08-20,2017.63287671233,2338.37239977869,2346.82225793908,6.29652092022356,1485.00050347686,18.2400508071567,7.5068777127102,39.928363024412,0.868438532379337,0.550173083558258,34.2276401584258,34.27268,-120.0175,"451 ~ 520 m",2.71180722904119,34.4219178082192
"569","081.8 046.9",514,2019-07-20,2019.54794520548,2326.16151844938,2333.12647050185,6.31605977814136,1452.9203901581,18.3400407392114,7.51158940951966,39.7143546147025,0.862014117817444,0.546275232093427,34.2427425317765,34.27657,-120.02402,"451 ~ 520 m",2.71180722904119,36.3369863013697
"570","081.8 046.9",515,2011-10-01,2011.74794520548,2348.02051646689,2377.48511617275,5.78914358232471,1627.31957168233,18.5810491035071,7.45107700831529,29.5321323213455,0.626339593814201,0.394085340873395,34.2610007792477,34.275,-120.025,"451 ~ 520 m",2.71264970162721,28.5369863013698
"571","081.8 046.9",515,2012-02-01,2012.08469945355,2330.84348760798,2342.55563031666,7.10788477657615,1490.53684532731,18.3535289061625,7.4911014874809,39.7994921572522,0.87120908919504,0.557698876729085,34.2564451136305,34.28,-120.023333,"451 ~ 520 m",2.71264970162721,28.8737405494421
"572","081.8 046.9",515,2012-07-01,2012.49726775956,2331.96151844938,2337.12647050185,6.20805977814136,1434.62768735901,18.3749073864998,7.51742588634246,40.1153504666562,0.87056681444159,0.551617563178361,34.2156425317765,34.278333,-120.025,"451 ~ 520 m",2.71264970162721,29.2863088554532
"573","081.8 046.9",515,2013-11-01,2013.83287671233,2356.45379847163,2370.0354179137,5.9864067946576,1454.61084013368,18.9469764144701,7.50118819280696,34.4069016849722,0.734089401135784,0.463092029540713,34.2606746544001,34.27582,-120.02328,"451 ~ 520 m",2.71264970162721,30.621917808219
"574","081.8 046.9",515,2014-04-01,2014.24657534247,2332.23264773277,2334.23339836672,7.39962777358036,1456.94060788763,18.2370596148612,7.50630540223471,42.8616803265595,0.936102531058541,0.599512118472637,34.2469477806298,34.27407,-120.02473,"451 ~ 520 m",2.71264970162721,31.0356164383561
"575","081.8 046.9",515,2015-01-01,2015,2343.16699654274,2356.7018637092,7.08198021507373,1502.6386680093,18.4600583692737,7.48779476841475,38.8843816618323,0.848088963501149,0.542485779716946,34.2603632604754,34.2769,-120.02423,"451 ~ 520 m",2.71264970162721,31.7890410958903
"576","081.8 046.9",515,2015-04-01,2015.24657534247,2336.33264773277,2335.03339836672,7.43362777358036,1423.16510819538,18.3104060797925,7.51681578978878,43.8793351301798,0.958198584663996,0.61358464688502,34.2433477806298,34.27822,-120.02078,"451 ~ 520 m",2.71264970162721,32.0356164383561
"577","081.8 046.9",515,2015-07-01,2015.49589041096,2332.56151844938,2335.92647050185,6.38705977814136,1422.62231763395,18.4063283136258,7.52148727645575,40.7496366086193,0.884439548291999,0.560576294604696,34.2237425317765,34.2749,-120.02508,"451 ~ 520 m",2.71264970162721,32.2849315068493
"578","081.8 046.9",515,2016-04-20,2016.30054644809,2344.13264773277,2341.33339836672,7.44162777358036,1410.21415748068,18.35262399699,7.52201367269088,44.4774586248942,0.971179329238943,0.621842535820184,34.2403477806298,34.2741,-120.02787,"451 ~ 520 m",2.71264970162721,33.0895875439778
"579","081.8 046.9",515,2016-07-20,2016.54918032787,2327.16151844938,2330.92647050185,6.20505977814136,1410.25470390691,18.4269078259367,7.52365064202143,40.5866938250741,0.880694686463238,0.558070906881278,34.2326425317765,34.27603,-120.0289,"451 ~ 520 m",2.71264970162721,33.3382214237593
"580","081.8 046.9",515,2016-11-20,2016.88524590164,2337.75379847163,2359.6354179137,5.9674067946576,1535.31935666143,18.7600355306664,7.47488451671383,31.8185476192801,0.677963217892764,0.427397530710511,34.2688746544001,34.2758,-120.02343,"451 ~ 520 m",2.71264970162721,33.6742869975296
"581","081.8 046.9",515,2017-11-20,2017.88493150685,2318.15379847163,2325.1354179137,6.1884067946576,1365.82278642407,19.0235328077163,7.52175803765079,35.920327460875,0.76705926189634,0.48421890425917,34.2648746544001,34.27493,-120.02407,"451 ~ 520 m",2.71264970162721,34.6739726027397
"582","081.8 046.9",515,2018-06-20,2018.46575342466,2329.36430274402,2337.35369345886,6.23043016714827,1460.55850720366,18.4086237091701,7.5069460790661,38.7817898949271,0.838467909396957,0.531418370011834,34.233830046328,34.2752,-120.02523,"451 ~ 520 m",2.71264970162721,35.2547945205479
"583","081.8 046.9",515,2019-02-20,2019.13698630137,2345.94348760798,2360.85563031666,7.23888477657615,1540.65574865825,18.2882886519531,7.48041968404555,39.3406457405339,0.861441280294991,0.551568581275957,34.2447451136305,34.27982,-120.02767,"451 ~ 520 m",2.71264970162721,35.9260273972602
"584","081.8 046.9",515,2019-11-20,2019.88493150685,2333.15379847163,2355.6354179137,5.9934067946576,1541.83641429121,18.7321608966668,7.47233724117863,31.5594890431833,0.67242961649292,0.423886061142735,34.2568746544001,34.2752,-120.02522,"451 ~ 520 m",2.71264970162721,36.6739726027397
"585","081.8 046.9",515,2020-01-20,2020.05191256831,NA,2334.4018637092,7.09098021507373,NA,NA,NA,NA,NA,NA,34.2553632604754,34.27612,-120.02387,"451 ~ 520 m",2.71264970162721,36.8409536641964
"586","081.8 046.9",515,2020-10-20,2020.80054644809,2335.02051646689,2355.78511617275,5.93314358232471,1518.65395161223,18.8212697779207,7.47868733074336,31.8115963092633,0.675787910323367,0.425640276206073,34.2747007792477,34.27498,-120.02573,"451 ~ 520 m",2.71264970162721,37.5895875439778
"587","081.8 046.9",515.3,2017-04-20,2017.29863013699,2339.93264773277,2345.63339836672,7.39962777358036,1502.85427227777,18.1590116267007,7.49487957913054,42.0318190245307,0.918080990755389,0.588053294472621,34.2461477806298,34.27908,-120.02407,"451 ~ 520 m",2.71290212504722,34.0876712328766
"588","081.8 046.9",516,2011-01-01,2011,2324.36699654274,2337.9018637092,6.97198021507373,1485.84829493958,18.4538076788513,7.48880358673049,38.4991253500367,0.839507966400987,0.53695288675662,34.2548632604754,34.281667,-120.038333,"451 ~ 520 m",2.71349054309394,27.7890410958903
"589","081.8 046.9",516,2011-04-01,2011.24657534247,2325.93264773277,2328.53339836672,7.24062777358036,1452.419147418,18.2262343176441,7.50597235986714,42.4867520660337,0.927733405158397,0.594072549477034,34.2341477806298,34.276667,-120.03,"451 ~ 520 m",2.71349054309394,28.0356164383561
"590","081.8 046.9",516,2011-08-01,2011.58082191781,2327.37239977869,2336.62225793908,6.12252092022356,1479.40892288013,18.2165312117829,7.50585464156437,39.4222367052377,0.856984891676379,0.542783698022613,34.2310401584258,34.268333,-120.021667,"451 ~ 520 m",2.71349054309394,28.3698630136985
"591","081.8 046.9",516,2017-01-20,2017.05205479452,2329.86699654274,2343.6018637092,7.08798021507373,1493.71807029348,18.464834049281,7.48795165978031,38.6990767252813,0.84391164187098,0.539841763195484,34.2622632604754,34.27367,-120.0275,"451 ~ 520 m",2.71349054309394,33.8410958904108
"592","081.8 046.9",516,2018-04-20,2018.29863013699,2332.83264773277,2319.23339836672,7.35962777358036,1280.20000917617,18.5133063698988,7.55954806020831,47.5838488428672,1.03820077685591,0.66440766679132,34.2429477806298,34.26632,-120.02817,"451 ~ 520 m",2.71349054309394,35.0876712328766
"593","081.8 046.9",516,2020-07-20,2020.54918032787,2324.76151844938,2335.42647050185,6.35105977814136,1499.93532328148,18.2318176815957,7.49823541553045,38.6343019172209,0.838340205178832,0.531255876776724,34.2412425317765,34.27543,-120.02523,"451 ~ 520 m",2.71349054309394,37.3382214237593
"594","081.8 046.9",517,2009-07-01,2009.49589041096,2327.26151844938,2328.22647050185,6.25805977814136,1383.02391132891,18.4654118490328,7.53167865162629,41.3700717811849,0.897371168656032,0.568728377060291,34.2346425317765,34.27,-120.021666,"451 ~ 520 m",2.71432975974523,26.2849315068493
"595","081.8 046.9",517,2018-02-20,2018.13698630137,NA,2336.05563031666,7.22488477657615,NA,NA,NA,NA,NA,NA,34.2528451136305,34.27682,-120.02517,"451 ~ 520 m",2.71432975974523,34.9260273972602
"596","081.8 046.9",517,2021-01-20,2021.05205479452,2322.46699654274,2341.4018637092,7.08598021507373,1550.77864355134,18.3247487929718,7.47083533456826,37.1649768270778,0.810557684712121,0.518629887425372,34.2554632604754,34.26978,-120.03412,"451 ~ 520 m",2.71432975974523,37.8410958904108
"597","081.8 046.9",535,2015-01-01,2015,2353.16699654274,2365.3018637092,7.07298021507373,1492.52907831018,18.5003284066608,7.4914437734026,39.3949354247393,0.855895754228742,0.547573021500554,34.2609632604754,34.2769,-120.02423,">520 m",2.72916478969277,31.7890410958903
"598","081.8 046.9",538,2017-11-20,2017.88493150685,2314.75379847163,2323.1354179137,6.1134067946576,1374.07679942546,19.0176158554459,7.51734585334438,35.4036278330525,0.751812225453517,0.474622523175603,34.2666746544001,34.27493,-120.02407,">520 m",2.73158876518674,34.6739726027397
"599","081.8 046.9",572,2009-07-01,2009.49589041096,2334.86151844938,2338.02647050185,6.22805977814136,1411.88554250399,18.4259046671516,7.5219412034377,40.7487719931151,0.874893741528578,0.554771228243856,34.2366425317765,34.27,-120.021666,">520 m",2.75815462196739,26.2849315068493
"600","090.0 090.0",1,2019-11-20,2019.88493150685,2225.65379847163,2019.5354179137,17.3894067946576,447.6854732594,NA,NA,149.549444367678,3.61632847666097,2.32869368914616,33.3133746544001,31.41792,-121.9901,"Surface",0.301029995663981,36.6739726027397
