Year_UTC,Month_UTC,Station_ID,Date.x,Day_UTC.x,Latitude,Longitude,TA,DIC,Depth,CTDTEMP_ITS90,Salinity_PSS78,cruise,ship,ship_code,order_occupied,tow_type,tow_number,net_location,latitude,longitude,line,station,volume_sampled,small_plankton,total_plankton,Date.y,Time,Day_UTC.y
2014,4,090.0 120.0,2014-04-01,1,30.4179,-123.9989,2238.15,NA,13.5,17.025,33.53,201404,OCEAN STARR,OS,18,CB,1,S,30.418333,-124,90,120,387.1,22.999999999999996,22.999999999999996,2014-04-05,05:29:00,5
2014,4,093.3 028.0,2014-04-01,1,32.913,-117.3944,2230,NA,16,14.23,33.44,201404,OCEAN STARR,OS,4,CB,1,S,32.908333,-117.393333,93.3,28,380.1,74,74,2014-04-02,02:08:00,2
2014,4,093.3 030.0,2014-04-01,1,32.8464,-117.5312,2262,2165.0375,177.125,10.75375,33.8675,201404,OCEAN STARR,OS,5,CB,1,S,32.846666,-117.531666,93.3,30,333.4,87,87,2014-04-02,05:02:00,2
2014,4,093.3 030.0,2014-04-01,1,32.8464,-117.5312,2262,2165.0375,177.125,10.75375,33.8675,201404,OCEAN STARR,OS,71,CB,1,S,32.845,-117.531666,93.3,30,380.5,66,131,2014-04-23,22:40:00,23
2014,7,080.0 051.0,2014-07-01,1,34.45,-120.5239,2235.725,2060.475,34.25,14.342500000000001,33.512499999999996,201407,NEW HORIZON,NH,69,CB,1,S,34.45,-120.523333,80,51,164.2,158,213.00000000000009,2014-07-20,23:42:00,20
2014,7,080.0 055.0,2014-07-01,1,34.3167,-120.8024,2260.2125,2168.7125,177.25,11.0425,33.8975,201407,NEW HORIZON,NH,63,CB,1,S,34.315,-120.8,80,55,368.3,216.99999999999997,216.99999999999997,2014-07-20,01:01:00,20
2014,7,080.0 060.0,2014-07-01,1,34.15,-121.15,2261.4625,2166.9625,176.875,10.89625,33.8675,201407,NEW HORIZON,NH,58,CB,1,S,34.15,-121.15,80,60,388.9,309.00000000000006,339.00000000000006,2014-07-18,20:33:00,18
2014,7,080.0 070.0,2014-07-01,1,33.8167,-121.843,2257.65,2160.6125,177,10.4525,33.75375,201407,NEW HORIZON,NH,57,CB,1,S,33.816666,-121.846666,80,70,383.9,745,1172,2014-07-18,14:14:00,18
2014,7,080.0 080.0,2014-07-01,1,33.4833,-122.5333,2238.09,2100.9,155.5,12.533,33.48,201407,NEW HORIZON,NH,50,CB,1,S,33.483333,-122.533333,80,80,424.8,33,104,2014-07-16,21:25:00,16
2014,7,080.0 090.0,2014-07-01,1,33.15,-123.221,2241.825,2117.2375,176.375,11.53,33.535,201407,NEW HORIZON,NH,51,CB,1,S,33.15,-123.22,80,90,408.8,46,46,2014-07-17,03:46:00,17
2014,7,080.0 100.0,2014-07-01,1,32.8167,-123.906,2243.3625,2117.5625,177.125,12.0575,33.5525,201407,NEW HORIZON,NH,52,CB,1,S,32.816666,-123.906666,80,100,397.2,113,113,2014-07-17,09:41:00,17
2014,7,081.8 046.9,2014-07-01,1,34.2749,-120.0252,2262.45,2168.7125,176.875,11.08375,33.871249999999996,201407,NEW HORIZON,NH,70,CB,1,S,34.275,-120.025,81.8,46.9,400,80,93,2014-07-21,08:38:00,21
2014,7,083.3 040.6,2014-07-01,1,34.2251,-119.4112,2236.8,NA,16,16.89,33.475,201407,NEW HORIZON,NH,73,CB,1,S,34.225,-119.41,83.3,40.6,62,371,371,2014-07-21,15:48:00,21
2014,7,083.3 042.0,2014-07-01,1,34.1784,-119.5085,2227.8,NA,29,15.28,33.43,201407,NEW HORIZON,NH,74,CB,1,S,34.175,-119.508333,83.3,42,255.9,86,86,2014-07-21,18:04:00,21
2014,7,086.7 033.0,2014-07-01,1,33.8895,-118.4903,2231.95,NA,16,15.61,33.45,201407,NEW HORIZON,NH,34,CB,1,S,33.89,-118.49,86.7,33,115.6,173,173,2014-07-13,07:19:00,13
2014,7,086.7 035.0,2014-07-01,1,33.8229,-118.6287,2257.3875,2156.325,176.75,11.752500000000001,33.87,201407,NEW HORIZON,NH,35,CB,1,S,33.823333,-118.628333,86.7,35,407.5,98,98,2014-07-13,10:25:00,13
2014,7,090.0 028.0,2014-07-01,1,33.4846,-117.7681,2237.3,NA,16,17.85,33.485,201407,NEW HORIZON,NH,30,CB,1,S,33.486666,-117.765,90,28,131.4,182.99999999999997,182.99999999999997,2014-07-12,22:12:00,12
2014,7,090.0 030.0,2014-07-01,1,33.4179,-117.9058,2262.614285714286,2163.9285714285716,195.85714285714283,11.84,33.941428571428574,201407,NEW HORIZON,NH,29,CB,1,S,33.418333,-117.906666,90,30,410.1,93,93,2014-07-12,19:14:00,12
2014,7,090.0 037.0,2014-07-01,1,33.1846,-118.3871,2241.1000000000004,NA,16,18.72,33.56,201407,NEW HORIZON,NH,27,CB,1,S,33.183333,-118.388333,90,37,416.1,99,99,2014-07-12,11:38:00,12
2014,7,090.0 045.0,2014-07-01,1,32.9179,-118.9355,2243.55,NA,16,16.605,33.614999999999995,201407,NEW HORIZON,NH,26,CB,1,S,32.918333,-118.933333,90,45,422.1,90,298.99999999999994,2014-07-12,05:49:00,12
2014,7,090.0 053.0,2014-07-01,1,32.6513,-119.4823,2253.825,2153.125,176.625,10.7625,33.775,201407,NEW HORIZON,NH,25,CB,1,S,32.65,-119.481666,90,53,413.7,140,300,2014-07-11,22:08:00,11
2014,7,090.0 060.0,2014-07-01,1,32.4179,-119.9593,2257.475,2149.8375,176.375,10.93125,33.81,201407,NEW HORIZON,NH,24,CB,1,S,32.42,-119.96,90,60,399.8,155,155,2014-07-11,15:54:00,11
2014,7,090.0 090.0,2014-07-01,1,31.4179,-121.99,2277.3875,2178.675,609,9.723749999999999,33.87875,201407,NEW HORIZON,NH,20,CB,1,S,31.416666,-121.991666,90,90,410.5,80,80,2014-07-10,18:54:00,10
2014,7,090.0 120.0,2014-07-01,1,30.4179,-123.9989,2244.05,NA,1,19.63,33.575,201407,NEW HORIZON,NH,17,CB,1,S,30.416666,-123.996666,90,120,421.3,28,28,2014-07-10,00:07:00,10
2014,7,093.3 026.7,2014-07-01,1,32.9564,-117.3054,2246.6,2003.6,2,22.57,33.66,201407,NEW HORIZON,NH,1,CB,1,S,32.956666,-117.306666,93.3,26.7,107.5,214,214,2014-07-06,19:31:00,6
2014,7,093.3 028.0,2014-07-01,1,32.913,-117.3944,2240.25,NA,16,18.495,33.55,201407,NEW HORIZON,NH,3,CB,1,S,32.911666,-117.395,93.3,28,378.5,69,69,2014-07-07,00:29:00,7
2014,7,093.3 030.0,2014-07-01,1,32.8464,-117.5312,2257.6,2156.6625,177.25,12.1275,33.895,201407,NEW HORIZON,NH,4,CB,1,S,32.846666,-117.531666,93.3,30,397.1,151,151,2014-07-07,03:31:00,7
2014,11,080.0 051.0,2014-11-01,1,34.45,-120.5239,2227.025,2046.25,36.5,14.515,33.3675,201411,NEW HORIZON,NH,70,CB,1,S,34.45,-120.525,80,51,150.6,53,53,2014-11-22,09:48:00,22
2014,11,080.0 055.0,2014-11-01,1,34.3167,-120.8024,2251.4666666666667,2132.222222222222,159.55555555555554,11.706666666666667,33.73222222222223,201411,NEW HORIZON,NH,55,CB,1,S,34.315,-120.801666,80,55,430.8,93,107,2014-11-19,06:12:00,19
2014,11,080.0 060.0,2014-11-01,1,34.15,-121.15,2256.7625000000003,2153.9875,176.875,10.885,33.78375,201411,NEW HORIZON,NH,56,CB,1,S,34.15,-121.15,80,60,443.9,106,106,2014-11-19,10:12:00,19
2014,11,080.0 070.0,2014-11-01,1,33.8167,-121.843,2250.6,2149.65,178.125,11.0475,33.7025,201411,NEW HORIZON,NH,57,CB,1,S,33.831666,-121.855,80,70,459.6,30,30,2014-11-19,15:48:00,19
2014,11,080.0 080.0,2014-11-01,1,33.4833,-122.5333,2254.4777777777776,2126.3,161.88888888888886,11.91,33.724444444444444,201411,NEW HORIZON,NH,58,CB,1,S,33.483333,-122.533333,80,80,450.1,26.999999999999996,26.999999999999996,2014-11-19,23:10:00,19
2014,11,080.0 090.0,2014-11-01,1,33.15,-123.221,2260.7625,2145.525,177,11.915000000000001,33.823750000000004,201411,NEW HORIZON,NH,59,CB,1,S,33.148333,-123.221666,80,90,418.2,100,120,2014-11-20,05:03:00,20
2014,11,080.0 100.0,2014-11-01,1,32.8167,-123.906,2247.4,2114.425,176.625,12.775,33.61625,201411,NEW HORIZON,NH,60,CB,1,S,32.815,-123.905,80,100,460.3,98,98,2014-11-20,11:13:00,20
2014,11,081.8 046.9,2014-11-01,1,34.2749,-120.0252,2257.3625,2157.825,176.625,11.23625,33.75125,201411,NEW HORIZON,NH,71,CB,1,S,34.275,-120.026666,81.8,46.9,442.6,22.999999999999996,22.999999999999996,2014-11-22,14:55:00,22
2014,11,083.3 042.0,2014-11-01,1,34.1784,-119.5085,2235.85,2013.2,18,16.794999999999998,33.45,201411,NEW HORIZON,NH,73,CB,1,S,34.178333,-119.51,83.3,42,190,63,147,2014-11-22,20:34:00,22
2014,11,086.7 033.0,2014-11-01,1,33.8895,-118.4903,2238.55,NA,16,18.025,33.47,201411,NEW HORIZON,NH,35,CB,1,S,33.89,-118.49,86.7,33,106.9,55.99999999999999,55.99999999999999,2014-11-15,04:04:00,15
2014,11,086.7 035.0,2014-11-01,1,33.8229,-118.6287,2254.5750000000003,2139.6875,177,12.045,33.79,201411,NEW HORIZON,NH,36,CB,1,S,33.825,-118.63,86.7,35,400,58,58,2014-11-15,06:38:00,15
2014,11,090.0 028.0,2014-11-01,1,33.4846,-117.7681,2238.9,NA,16,18.34,33.474999999999994,201411,NEW HORIZON,NH,31,CB,1,S,33.485,-117.766666,90,28,127.3,39,39,2014-11-14,20:10:00,14
2014,11,090.0 030.0,2014-11-01,1,33.4179,-117.9058,2252.7125,2137.975,176.625,12.205,33.7875,201411,NEW HORIZON,NH,30,CB,1,S,33.42,-117.905,90,30,416.3,10,10,2014-11-14,17:35:00,14
2014,11,090.0 037.0,2014-11-01,1,33.1846,-118.3871,2242.95,NA,16.5,19.42,33.575,201411,NEW HORIZON,NH,28,CB,1,S,33.185,-118.385,90,37,440.2,64,207,2014-11-14,10:04:00,14
2014,11,090.0 045.0,2014-11-01,1,32.9179,-118.9355,2241.15,NA,16,18.75,33.55,201411,NEW HORIZON,NH,27,CB,1,S,32.918333,-118.935,90,45,416.8,46,46,2014-11-14,04:42:00,14
2014,11,090.0 053.0,2014-11-01,1,32.6513,-119.4823,2253.7125,2141.725,178.25,11.44875,33.72875,201411,NEW HORIZON,NH,26,CB,1,S,32.653333,-119.481666,90,53,444.7,76,76,2014-11-13,21:00:00,13
2014,11,090.0 060.0,2014-11-01,1,32.4179,-119.9593,2243.5625,2103.475,176.25,12.05375,33.6475,201411,NEW HORIZON,NH,25,CB,1,S,32.418333,-119.958333,90,60,442.7,18,18,2014-11-13,15:41:00,13
2014,11,090.0 090.0,2014-11-01,1,31.4179,-121.99,2267.233333333333,2142.1666666666665,546,11.14,33.69222222222222,201411,NEW HORIZON,NH,22,CB,1,S,31.418333,-121.988333,90,90,447,11,11,2014-11-12,19:14:00,12
2014,11,090.0 120.0,2014-11-01,1,30.4179,-123.9989,2215.7,NA,13.5,19.115000000000002,33.035,201411,NEW HORIZON,NH,18,CB,1,S,30.418333,-123.998333,90,120,445.3,29,29,2014-11-12,01:32:00,12
2014,11,093.3 028.0,2014-11-01,1,32.913,-117.3944,2236.05,NA,15.5,18.455,33.465,201411,NEW HORIZON,NH,4,CB,1,S,32.911666,-117.396666,93.3,28,429.5,44,44,2014-11-09,05:31:00,9
2014,11,093.3 030.0,2014-11-01,1,32.8464,-117.5312,2255.0125,2147.1375,176.5,11.540000000000001,33.795,201411,NEW HORIZON,NH,5,CB,1,S,32.845,-117.531666,93.3,30,436,273,273,2014-11-09,08:13:00,9
2015,1,080.0 051.0,2015-01-01,1,34.45,-120.5239,2229.675,2037.8,35.5,14.58,33.3525,201501,NEW HORIZON,NH,59,CB,1,S,34.45,-120.523333,80,51,111.4,54,54,2015-01-27,08:26:00,27
2015,1,080.0 055.0,2015-01-01,1,34.3167,-120.8024,2251.9375,2141.6125,177.25,11.08125,33.7175,201501,NEW HORIZON,NH,60,CB,1,S,34.318333,-120.803333,80,55,445.6,25,25,2015-01-27,12:02:00,27
2015,1,080.0 060.0,2015-01-01,1,34.15,-121.15,2251.55,2151.4125,177.5,10.22625,33.685,201501,NEW HORIZON,NH,61,CB,1,S,34.151666,-121.148333,80,60,423.4,66,196.00000000000003,2015-01-27,15:17:00,27
2015,1,080.0 070.0,2015-01-01,1,33.8167,-121.843,2256.6625,2153.3625,177.25,10.475,33.745,201501,NEW HORIZON,NH,62,CB,1,S,33.816666,-121.84,80,70,442.7,50,50,2015-01-27,23:03:00,27
2015,1,080.0 080.0,2015-01-01,1,33.4833,-122.5333,2242.088888888889,2123.011111111111,161.88888888888886,11.27111111111111,33.51888888888889,201501,NEW HORIZON,NH,63,CB,1,S,33.481666,-122.535,80,80,462.1,71,211.99999999999997,2015-01-28,05:10:00,28
2015,1,080.0 090.0,2015-01-01,1,33.15,-123.221,2287.833333333333,2265.0666666666666,355,6.923333333333333,34.11333333333334,201501,NEW HORIZON,NH,64,CB,1,S,33.15,-123.221666,80,90,445.3,43,43,2015-01-28,10:24:00,28
2015,1,080.0 100.0,2015-01-01,1,32.8167,-123.906,2249.9125,2133.575,177.375,11.01875,33.6125,201501,NEW HORIZON,NH,65,CB,1,S,32.811666,-123.905,80,100,445.6,47,47,2015-01-28,18:54:00,28
2015,1,081.8 046.9,2015-01-01,1,34.2749,-120.0252,2267.8333333333335,2170.7555555555555,217.11111111111114,11.046666666666667,33.78,201501,NEW HORIZON,NH,58,CB,1,S,34.276666,-120.025,81.8,46.9,425.1,19,19,2015-01-27,04:02:00,27
2015,1,083.3 040.6,2015-01-01,1,34.2251,-119.4112,2230.35,NA,13.5,15.72,33.3,201501,NEW HORIZON,NH,55,CB,1,S,34.225,-119.413333,83.3,40.6,62.9,16,16,2015-01-26,20:46:00,26
2015,1,083.3 042.0,2015-01-01,1,34.1784,-119.5085,2230,NA,17.5,15.8,33.3,201501,NEW HORIZON,NH,54,CB,1,S,34.178333,-119.508333,83.3,42,167.8,29.999999999999996,29.999999999999996,2015-01-26,19:11:00,26
2015,1,086.7 033.0,2015-01-01,1,33.8895,-118.4903,2231.55,NA,16,16.380000000000003,33.335,201501,NEW HORIZON,NH,34,CB,1,S,33.89,-118.488333,86.7,33,123.4,15.999999999999998,15.999999999999998,2015-01-22,12:08:00,22
2015,1,086.7 035.0,2015-01-01,1,33.8229,-118.6287,2252.6875,2136.8,177.125,11.54625,33.73125,201501,NEW HORIZON,NH,35,CB,1,S,33.823333,-118.628333,86.7,35,418.5,24,24,2015-01-22,14:50:00,22
2015,1,090.0 028.0,2015-01-01,1,33.4846,-117.7681,2236.2,NA,16,16.295,33.365,201501,NEW HORIZON,NH,30,CB,1,S,33.485,-117.768333,90,28,286.1,16.999999999999996,16.999999999999996,2015-01-22,03:46:00,22
2015,1,090.0 030.0,2015-01-01,1,33.4179,-117.9058,2253.325,2140.15,177.125,11.565,33.7675,201501,NEW HORIZON,NH,29,CB,1,S,33.418333,-117.903333,90,30,451,22,22,2015-01-22,01:04:00,22
2015,1,090.0 037.0,2015-01-01,1,33.1846,-118.3871,2227.45,NA,15.5,16.665,33.260000000000005,201501,NEW HORIZON,NH,27,CB,1,S,33.185,-118.388333,90,37,457.5,15,15,2015-01-21,17:24:00,21
2015,1,090.0 045.0,2015-01-01,1,32.9179,-118.9355,2225.75,NA,16,15.585,33.285,201501,NEW HORIZON,NH,26,CB,1,S,32.916666,-118.933333,90,45,448.4,96,123,2015-01-21,12:07:00,21
2015,1,090.0 053.0,2015-01-01,1,32.6513,-119.4823,2249.5375,2123.6125,177,11.69125,33.65,201501,NEW HORIZON,NH,25,CB,1,S,32.651666,-119.483333,90,53,498.3,22,22,2015-01-21,06:40:00,21
2015,1,090.0 060.0,2015-01-01,1,32.4179,-119.9593,2251.325,2143.575,177.25,10.59,33.68375,201501,NEW HORIZON,NH,24,CB,1,S,32.418333,-119.956666,90,60,464.6,21.999999999999996,21.999999999999996,2015-01-21,01:19:00,21
2015,1,090.0 090.0,2015-01-01,1,31.4179,-121.99,2249.475,2115.35,176.125,12.37625,33.64625,201501,NEW HORIZON,NH,21,CB,1,S,31.418333,-121.99,90,90,478.1,17,17,2015-01-20,05:50:00,20
2015,1,090.0 120.0,2015-01-01,1,30.4179,-123.9989,2226.05,NA,13.5,17.77,33.23,201501,NEW HORIZON,NH,18,CB,1,S,30.418333,-123.998333,90,120,448.8,15.999999999999998,15.999999999999998,2015-01-19,11:11:00,19
2015,1,093.3 028.0,2015-01-01,1,32.913,-117.3944,2230.5,NA,16,15.290000000000001,33.375,201501,NEW HORIZON,NH,4,CB,1,S,32.943333,-117.401666,93.3,28,434.4,11.999999999999998,11.999999999999998,2015-01-16,03:12:00,16
2015,1,093.3 030.0,2015-01-01,1,32.8464,-117.5312,2256.0625,2139.85,176.5,11.89125,33.785,201501,NEW HORIZON,NH,5,CB,1,S,32.846666,-117.531666,93.3,30,463.1,5.999999999999999,5.999999999999999,2015-01-16,16:22:00,16
2015,4,080.0 051.0,2015-04-01,1,34.45,-120.5239,2240.425,2146.175,35.5,10.1625,33.635000000000005,201504,NEW HORIZON,NH,71,CB,1,S,34.45,-120.523333,80,51,147.1,190,190,2015-04-19,18:41:00,19
2015,4,080.0 055.0,2015-04-01,1,34.3167,-120.8024,2250.011111111111,2146.9333333333334,159.11111111111114,10.05,33.65555555555556,201504,NEW HORIZON,NH,56,CB,1,S,34.313333,-120.793333,80,55,456.5,655,802,2015-04-16,11:29:00,16
2015,4,080.0 060.0,2015-04-01,1,34.15,-121.15,2253.4875,2151.575,177.25,10.1225,33.70625,201504,NEW HORIZON,NH,57,CB,1,S,34.148333,-121.146666,80,60,453.6,312.99999999999994,477.99999999999994,2015-04-16,15:51:00,16
2015,4,080.0 070.0,2015-04-01,1,33.8167,-121.843,2251.0125,2142.775,182,10.92625,33.675,201504,NEW HORIZON,NH,58,CB,1,S,33.808333,-121.843333,80,70,455.4,72.00000000000001,125,2015-04-16,22:34:00,16
2015,4,080.0 080.0,2015-04-01,1,33.4833,-122.5333,2247.4333333333334,2130.222222222222,163,10.823333333333332,33.595555555555556,201504,NEW HORIZON,NH,59,CB,1,S,33.48,-122.531666,80,80,432.1,312,800.9999999999999,2015-04-17,04:44:00,17
2015,4,080.0 090.0,2015-04-01,1,33.15,-123.221,2241.3625,2125.55,176.75,10.96875,33.51375,201504,NEW HORIZON,NH,60,CB,1,S,33.14,-123.22,80,90,473.4,368,456,2015-04-17,11:03:00,17
2015,4,080.0 100.0,2015-04-01,1,32.8167,-123.906,2248.2428571428572,2135.942857142857,197.42857142857142,10.597142857142858,33.60285714285714,201504,NEW HORIZON,NH,61,CB,1,S,32.82,-123.91,80,100,433.1,90,90,2015-04-17,16:26:00,17
2015,4,081.8 046.9,2015-04-01,1,34.2749,-120.0252,2278.475,2212.8375,177.375,9.20625,33.96125,201504,NEW HORIZON,NH,54,CB,1,S,34.275,-120.023333,81.8,46.9,443.4,54,54,2015-04-15,19:21:00,15
2015,4,083.3 040.6,2015-04-01,1,34.2251,-119.4112,2235.1,NA,15.5,13.49,33.41,201504,NEW HORIZON,NH,50,CB,1,S,34.225,-119.41,83.3,40.6,66.2,106,106,2015-04-15,03:25:00,15
2015,4,083.3 042.0,2015-04-01,1,34.1784,-119.5085,2233.8,NA,15,13.365,33.39,201504,NEW HORIZON,NH,49,CB,1,S,34.176666,-119.506666,83.3,42,186.9,181.99999999999997,209,2015-04-15,01:31:00,15
2015,4,086.7 033.0,2015-04-01,1,33.8895,-118.4903,2231.05,NA,16,13.795,33.385000000000005,201504,NEW HORIZON,NH,34,CB,1,S,33.89,-118.49,86.7,33,113.2,141,141,2015-04-11,08:23:00,11
2015,4,086.7 035.0,2015-04-01,1,33.8229,-118.6287,2261.3625,2172.1375,177,10.025,33.8475,201504,NEW HORIZON,NH,35,CB,1,S,33.823333,-118.626666,86.7,35,430.8,109,109,2015-04-11,11:08:00,11
2015,4,090.0 028.0,2015-04-01,1,33.4846,-117.7681,2226.5,NA,15.5,14.37,33.32,201504,NEW HORIZON,NH,30,CB,1,S,33.483333,-117.766666,90,28,116.2,51.99999999999999,51.99999999999999,2015-04-10,23:18:00,10
2015,4,090.0 030.0,2015-04-01,1,33.4179,-117.9058,2258.1625,2172.2,177.125,10.17,33.8125,201504,NEW HORIZON,NH,29,CB,1,S,33.418333,-117.903333,90,30,440.2,45,45,2015-04-10,20:48:00,10
2015,4,090.0 037.0,2015-04-01,1,33.1846,-118.3871,2226.15,NA,15.5,16.835,33.285,201504,NEW HORIZON,NH,27,CB,1,S,33.185,-118.386666,90,37,415,51,63,2015-04-10,13:53:00,10
2015,4,090.0 045.0,2015-04-01,1,32.9179,-118.9355,2226.05,NA,16,16.235,33.29,201504,NEW HORIZON,NH,26,CB,1,S,32.92,-118.935,90,45,457.4,79,79,2015-04-10,08:03:00,10
2015,4,090.0 053.0,2015-04-01,1,32.6513,-119.4823,2256.95,2148.3125,177.25,10.71875,33.7425,201504,NEW HORIZON,NH,25,CB,1,S,32.65,-119.475,90,53,423.6,163,425,2015-04-10,02:20:00,10
2015,4,090.0 060.0,2015-04-01,1,32.4179,-119.9593,2251.5555555555557,2129.6666666666665,170.55555555555554,11.62111111111111,33.7,201504,NEW HORIZON,NH,24,CB,1,S,32.416666,-119.956666,90,60,538.7,44.99999999999999,44.99999999999999,2015-04-09,20:45:00,9
2015,4,090.0 090.0,2015-04-01,1,31.4179,-121.99,2247.5875,2130.9625,176.5,11.39,33.6125,201504,NEW HORIZON,NH,21,CB,1,S,31.415,-121.983333,90,90,435.9,28,28,2015-04-09,00:38:00,9
2015,4,090.0 120.0,2015-04-01,1,30.4179,-123.9989,2205.75,NA,13.5,16.65,33.12,201504,NEW HORIZON,NH,18,CB,1,S,30.416666,-124,90,120,449.2,570,570,2015-04-08,03:57:00,8
2015,4,093.3 028.0,2015-04-01,1,32.913,-117.3944,2224.8,NA,15.5,15.465,33.269999999999996,201504,NEW HORIZON,NH,4,CB,1,S,32.91,-117.395,93.3,28,434.6,55,55,2015-04-05,03:40:00,5
2015,4,093.3 030.0,2015-04-01,1,32.8464,-117.5312,2259.3125,2164.7125,177,10.915,33.82,201504,NEW HORIZON,NH,5,CB,1,S,32.843333,-117.535,93.3,30,441.4,50,50,2015-04-05,06:20:00,5
2015,7,080.0 051.0,2015-07-01,1,34.45,-120.5239,2232.32,2069.14,34.2,13.406,33.426,201507,OCEANUS,OC,47,CB,1,S,34.45,-120.523333,80,51,108.5,83,83,2015-07-19,19:12:00,19
2015,7,080.0 055.0,2015-07-01,1,34.3167,-120.8024,2258.277777777778,2160.9666666666667,159.22222222222223,11.35,33.86222222222222,201507,OCEANUS,OC,60,CB,1,S,34.316666,-120.801666,80,55,466.7,34,64,2015-07-22,12:06:00,22
2015,7,080.0 060.0,2015-07-01,1,34.15,-121.15,2255.85,2160.8625,177.25,10.7375,33.755,201507,OCEANUS,OC,59,CB,1,S,34.151666,-121.15,80,60,437.8,78,78,2015-07-22,07:56:00,22
2015,7,080.0 070.0,2015-07-01,1,33.8167,-121.843,2248.45,2144.3375,177.375,10.7925,33.603750000000005,201507,OCEANUS,OC,58,CB,1,S,33.816666,-121.843333,80,70,388,77,77,2015-07-22,02:12:00,22
2015,7,080.0 080.0,2015-07-01,1,33.4833,-122.5333,2239.988888888889,2110.4777777777776,161.44444444444446,12.213333333333333,33.48222222222222,201507,OCEANUS,OC,57,CB,1,S,33.483333,-122.533333,80,80,433.8,25,25,2015-07-21,20:30:00,21
2015,7,080.0 090.0,2015-07-01,1,33.15,-123.221,2241.75,2121.45,176.75,11.705,33.52375,201507,OCEANUS,OC,56,CB,1,S,33.15,-123.221666,80,90,442,11,11,2015-07-21,14:53:00,21
2015,7,080.0 100.0,2015-07-01,1,32.8167,-123.906,2243.4375,2119.175,176.75,12.20125,33.56,201507,OCEANUS,OC,55,CB,1,S,32.816666,-123.906666,80,100,499.3,22,22,2015-07-21,08:58:00,21
2015,7,081.8 046.9,2015-07-01,1,34.2749,-120.0252,2261.9375,2166.8125,177.125,11.223749999999999,33.84125,201507,OCEANUS,OC,45,CB,1,S,34.275,-120.023333,81.8,46.9,475.3,46.00000000000001,46.00000000000001,2015-07-19,14:41:00,19
2015,7,083.3 040.6,2015-07-01,1,34.2251,-119.4112,2229.05,NA,16,16.89,33.349999999999994,201507,OCEANUS,OC,42,CB,1,S,34.225,-119.411666,83.3,40.6,66.3,60,60,2015-07-19,06:44:00,19
2015,7,083.3 042.0,2015-07-01,1,34.1784,-119.5085,2231.6499999999996,NA,16,16.88,33.39,201507,OCEANUS,OC,43,CB,1,S,34.178333,-119.508333,83.3,42,225.2,102,102,2015-07-19,08:28:00,19
2015,7,086.7 033.0,2015-07-01,1,33.8895,-118.4903,2229.85,NA,16,17.04,33.34,201507,OCEANUS,OC,34,CB,1,S,33.89,-118.49,86.7,33,128.5,70,70,2015-07-16,09:07:00,16
2015,7,086.7 035.0,2015-07-01,1,33.8229,-118.6287,2249.375,2142.8875,175.875,11.8275,33.82625,201507,OCEANUS,OC,35,CB,1,S,33.823333,-118.628333,86.7,35,460.4,41.00000000000001,41.00000000000001,2015-07-16,11:37:00,16
2015,7,090.0 028.0,2015-07-01,1,33.4846,-117.7681,2232.5,NA,16,18,33.39,201507,OCEANUS,OC,30,CB,1,S,33.485,-117.768333,90,28,107.3,65,65,2015-07-16,01:15:00,16
2015,7,090.0 030.0,2015-07-01,1,33.4179,-117.9058,2255.625,2155.375,177.25,11.6475,33.85875,201507,OCEANUS,OC,29,CB,1,S,33.418333,-117.905,90,30,468.9,21,21,2015-07-15,22:42:00,15
2015,7,090.0 037.0,2015-07-01,1,33.1846,-118.3871,2233.95,NA,16,17.935000000000002,33.394999999999996,201507,OCEANUS,OC,27,CB,1,S,33.185,-118.386666,90,37,481.2,25,25,2015-07-15,15:43:00,15
2015,7,090.0 045.0,2015-07-01,1,32.9179,-118.9355,2235.7,NA,16,17.384999999999998,33.43,201507,OCEANUS,OC,26,CB,1,S,32.918333,-118.935,90,45,432.4,150,150,2015-07-15,10:26:00,15
2015,7,090.0 053.0,2015-07-01,1,32.6513,-119.4823,2259.825,2173.8125,177.25,10.4075,33.8325,201507,OCEANUS,OC,25,CB,1,S,32.651666,-119.481666,90,53,495.4,93,93,2015-07-15,05:11:00,15
2015,7,090.0 060.0,2015-07-01,1,32.4179,-119.9593,2254.4,2148.725,177.125,10.97125,33.7075,201507,OCEANUS,OC,24,CB,1,S,32.418333,-119.96,90,60,455,26,26,2015-07-15,00:01:00,15
2015,7,090.0 090.0,2015-07-01,1,31.4179,-121.99,2246.35,2110.8,176.5,12.9775,33.6125,201507,OCEANUS,OC,21,CB,1,S,31.418333,-121.99,90,90,423.6,83,83,2015-07-14,04:50:00,14
2015,7,093.3 028.0,2015-07-01,1,32.913,-117.3944,2230.95,NA,15.5,17.03,33.370000000000005,201507,OCEANUS,OC,4,CB,1,S,32.913333,-117.395,93.3,28,424.3,26.000000000000004,26.000000000000004,2015-07-09,03:14:00,9
2015,7,093.3 030.0,2015-07-01,1,32.8464,-117.5312,2257,2160.0875,177.125,11.68,33.84375,201507,OCEANUS,OC,5,CB,1,S,32.846666,-117.53,93.3,30,419,38,38,2015-07-09,06:19:00,9
2015,11,080.0 051.0,2015-11-20,20,34.45,-120.5239,2264.7799999999997,2058.1,41.4,14.0882,33.3042,201511,OCEANUS,OC,37,CB,1,S,34.45,-120.525,80,51,124.1,64.00000000000001,64.00000000000001,2015-11-05,15:46:00,5
